,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
82,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 2nd,0:38 ,0,28,-28, (0:38 - 2nd) Trace McSorley pass complete to Saquon Barkley for 30 yds to the Mich 45 for a 1ST down ,30,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
83,1st and 10 at MICH 45,1st , 10 , MICH 45,PSU, 2nd,0:33 ,0,28,-28, (0:33 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
84,2nd and 10 at MICH 45,2nd , 10 , MICH 45,PSU, 2nd,0:26 ,0,28,-28, (0:26 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
85,3rd and 10 at MICH 45,3rd , 10 , MICH 45,PSU, 2nd,0:18 ,0,28,-28, (0:18 - 2nd) Trace McSorley sacked by Maurice Hurst for a loss of 4 yards to the Mich 49 ,-4,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
86,,,,,PSU, 2nd,0:17 ,0,28,-28," (0:17 - 2nd) Timeout MICHIGAN, clock 00:17 ",,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
87,4th and 14 at MICH 49,4th , 14 , MICH 49,PSU, 2nd,0:08 ,0,28,-28," (0:08 - 2nd) Blake Gillikin punt for 41 yds, downed at the Mich 8 ",41,0,0,0,0,0,0,1,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
88,1st and 10 at MICH 8,1st , 10 , MICH 8,MICH, 2nd,0:01 ,0,28,-28, (0:01 - 2nd) TEAM run for a loss of 1 yard to the Mich 7 ,-1,0,0,0,0,1, TEAM ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
89,,,,,MICH, 3rd,15:00 ,0,28,-28," (15:00 - 3rd) Joey Julius kickoff for 46 yds , Khaleke Hudson return for 6 yds to the Mich 25 ",46,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
90,1st and 10 at MICH 25,1st , 10 , MICH 25,MICH, 3rd,14:41 ,0,28,-28, (14:41 - 3rd) Wilton Speight pass complete to Jake Butt for a loss of 1 yard to the Mich 24 ,-1,1, Wilton Speight,1, Jake Butt ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
91,2nd and 11 at MICH 24,2nd , 11 , MICH 24,MICH, 3rd,13:58 ,0,28,-28, (13:58 - 3rd) De'Veon Smith run for 5 yds to the Mich 29 ,5,0,0,0,0,1, De'Veon Smith ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
92,3rd and 6 at MICH 29,3rd , 6 , MICH 29,MICH, 3rd,13:39 ,0,28,-28, (13:39 - 3rd) Wilton Speight pass incomplete to Grant Perry ,0,1, Wilton Speight,0, Grant Perry ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
93,4th and 6 at MICH 29,4th , 6 , MICH 29,MICH, 3rd,13:32 ,0,28,-28," (13:32 - 3rd) Kenny Allen punt for 44 yds, fair catch by John Reid at the PnSt 27 ",44,0,0,0,0,0,0,1,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
94,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 3rd,13:11 ,3,28,-25, (13:11 - 3rd) Saquon Barkley run for 33 yds to the Mich 40 for a 1ST down ,33,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
95,1st and 10 at MICH 40,1st , 10 , MICH 40,PSU, 3rd,13:01 ,3,28,-25, (13:01 - 3rd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
96,2nd and 10 at MICH 40,2nd , 10 , MICH 40,PSU, 3rd,12:54 ,3,28,-25," (12:54 - 3rd) MICHIGAN Penalty, Defensive Pass Interference (15 Yards) to the Mich 25 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
97,1st and 10 at MICH 25,1st , 10 , MICH 25,PSU, 3rd,12:29 ,3,28,-25, (12:29 - 3rd) Trace McSorley pass complete to DeAndre Thompkins for a loss of 1 yard to the Mich 26 ,-1,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
98,2nd and 11 at MICH 26,2nd , 11 , MICH 26,PSU, 3rd,12:04 ,3,28,-25, (12:04 - 3rd) Trace McSorley pass complete to Saquon Barkley for 19 yds to the Mich 7 for a 1ST down ,19,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
99,1st and Goal at MICH 7,1st , Goal , MICH 7,PSU, 3rd,11:57 ,3,28,-25, (11:57 - 3rd) Saquon Barkley run for 5 yds to the Mich 2 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
100,2nd and Goal at MICH 2,2nd , Goal , MICH 2,PSU, 3rd,11:41 ,3,28,-25, (11:41 - 3rd) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
101,3rd and Goal at MICH 2,3rd , Goal , MICH 2,PSU, 3rd,11:36 ,3,28,-25, (11:36 - 3rd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
102,,,,,PSU, 3rd,11:36 ,3,28,-25," (11:36 - 3rd) Timeout PENN ST, clock 11:36 ",,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
103,4th and Goal at MICH 2,4th , Goal , MICH 2,PSU, 3rd,11:31 ,3,28,-25, (11:31 - 3rd) Tyler Davis 21 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
104,,,,,MICH, 3rd,11:31 ,3,28,-25," (11:31 - 3rd) Joey Julius kickoff for 54 yds , Jourdan Lewis return for 3 yds to the Mich 14 ",54,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
105,1st and 10 at MICH 14,1st , 10 , MICH 14,MICH, 3rd,10:58 ,3,28,-25, (10:58 - 3rd) Wilton Speight pass complete to Amara Darboh for 9 yds to the Mich 23 ,9,1, Wilton Speight,1, Amara Darboh ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
106,2nd and 1 at MICH 23,2nd , 1 , MICH 23,MICH, 3rd,10:27 ,3,28,-25, (10:27 - 3rd) Chris Evans run for 4 yds to the Mich 27 for a 1ST down ,4,0,0,0,0,1, Chris Evans ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
107,1st and 10 at MICH 27,1st , 10 , MICH 27,MICH, 3rd,10:03 ,3,28,-25, (10:03 - 3rd) Wilton Speight pass complete to Amara Darboh for 9 yds to the Mich 36 ,9,1, Wilton Speight,1, Amara Darboh ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
108,2nd and 1 at MICH 36,2nd , 1 , MICH 36,MICH, 3rd,9:19 ,3,28,-25, (9:19 - 3rd) De'Veon Smith run for 30 yds to the PnSt 34 for a 1ST down ,30,0,0,0,0,1, De'Veon Smith ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
109,1st and 10 at PSU 34,1st , 10 , PSU 34,MICH, 3rd,9:03 ,3,28,-25, (9:03 - 3rd) Ty Isaac run for 4 yds to the PnSt 30 ,4,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
110,2nd and 6 at PSU 30,2nd , 6 , PSU 30,MICH, 3rd,8:30 ,3,28,-25, (8:30 - 3rd) Chris Evans run for 2 yds to the PnSt 28 ,2,0,0,0,0,1, Chris Evans ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
111,4th and 4 at PSU 28,4th , 4 , PSU 28,MICH, 3rd,7:57 ,3,28,-25, (7:57 - 3rd) Wilton Speight pass complete to De'Veon Smith for no gain to the PnSt 28 ,0,1, Wilton Speight,1, De'Veon Smith ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
112,1st and 10 at PSU 28,1st , 10 , PSU 28,PSU, 3rd,7:40 ,3,28,-25, (7:40 - 3rd) Saquon Barkley run for 2 yds to the PnSt 30 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
113,2nd and 8 at PSU 30,2nd , 8 , PSU 30,PSU, 3rd,7:19 ,3,28,-25, (7:19 - 3rd) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
114,3rd and 8 at PSU 30,3rd , 8 , PSU 30,PSU, 3rd,6:48 ,3,28,-25, (6:48 - 3rd) Trace McSorley run for 7 yds to the PnSt 37 ,7,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
115,4th and 1 at PSU 37,4th , 1 , PSU 37,PSU, 3rd,6:24 ,3,28,-25," (6:24 - 3rd) Blake Gillikin punt for 43 yds, fair catch by Jabrill Peppers at the Mich 20 ",43,0,0,0,0,0,0,1,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
116,1st and 10 at MICH 20,1st , 10 , MICH 20,MICH, 3rd,6:16 ,3,35,-32, (6:16 - 3rd) Chris Evans run for 37 yds to the PnSt 43 for a 1ST down ,37,0,0,0,0,1, Chris Evans ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
117,2nd and 10 at PSU 43,2nd , 10 , PSU 43,MICH, 3rd,5:33 ,3,35,-32, (5:33 - 3rd) De'Veon Smith run for 8 yds to the PnSt 35 ,8,0,0,0,0,1, De'Veon Smith ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
118,3rd and 2 at PSU 35,3rd , 2 , PSU 35,MICH, 3rd,5:00 ,3,35,-32, (5:00 - 3rd) Ty Isaac run for 5 yds to the PnSt 30 for a 1ST down ,5,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
119,1st and 10 at PSU 30,1st , 10 , PSU 30,MICH, 3rd,4:29 ,3,35,-32, (4:29 - 3rd) Karan Higdon run for 3 yds to the PnSt 27 ,3,0,0,0,0,1, Karan Higdon ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
120,2nd and 7 at PSU 27,2nd , 7 , PSU 27,MICH, 3rd,3:46 ,3,35,-32, (3:46 - 3rd) Chris Evans run for 5 yds to the PnSt 22 ,5,0,0,0,0,1, Chris Evans ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
121,3rd and 2 at PSU 22,3rd , 2 , PSU 22,MICH, 3rd,3:31 ,3,35,-32, (3:31 - 3rd) De'Veon Smith run for 8 yds to the PnSt 14 for a 1ST down ,8,0,0,0,0,1, De'Veon Smith ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
122,1st and 10 at PSU 14,1st , 10 , PSU 14,MICH, 3rd,2:52 ,3,35,-32, (2:52 - 3rd) Karan Higdon run for 11 yds to the PnSt 3 for a 1ST down ,11,0,0,0,0,1, Karan Higdon ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
123,1st and Goal at PSU 3,1st , Goal , PSU 3,MICH, 3rd,2:42 ,3,35,-32," (2:42 - 3rd) Chris Evans run for 3 yds for a TD, (Kenny Allen KICK) ",3,0,0,0,0,1, Chris Evans ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
124,,,,,PSU, 3rd,2:42 ,10,35,-25, (2:42 - 3rd) Kenny Allen kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
125,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 3rd,2:20 ,10,35,-25, (2:20 - 3rd) Saquon Barkley run for 4 yds to the PnSt 29 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
126,3rd and 6 at PSU 29,3rd , 6 , PSU 29,PSU, 3rd,1:40 ,10,35,-25, (1:40 - 3rd) Trace McSorley pass complete to Saquon Barkley for 5 yds to the PnSt 34 ,5,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
127,4th and 1 at PSU 34,4th , 1 , PSU 34,PSU, 3rd,1:09 ,10,35,-25, (1:09 - 3rd) Trace McSorley run for 1 yd to the PnSt 35 for a 1ST down ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
128,1st and 10 at PSU 35,1st , 10 , PSU 35,PSU, 3rd,0:40 ,10,35,-25, (0:40 - 3rd) Saquon Barkley run for a loss of 3 yards to the PnSt 32 ,-3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
129,2nd and 13 at PSU 32,2nd , 13 , PSU 32,PSU, 3rd,0:06 ,10,35,-25, (0:06 - 3rd) Trace McSorley sacked by Taco Charlton for a loss of 1 yard to the PnSt 31 ,-1,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
130,,,,,PSU,,,10,35,-25, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
131,3rd and 14 at PSU 31,3rd , 14 , PSU 31,PSU, 4th,14:55 ,10,35,-25," (14:55 - 4th) MICHIGAN Penalty, Defensive Pass Interference (15 Yards) to the PnSt 46 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
132,1st and 10 at PSU 46,1st , 10 , PSU 46,PSU, 4th,14:46 ,10,35,-25, (14:46 - 4th) Trace McSorley pass complete to Saquon Barkley for 6 yds to the Mich 48 ,6,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
133,2nd and 4 at MICH 48,2nd , 4 , MICH 48,PSU, 4th,14:00 ,10,35,-25, (14:00 - 4th) Saquon Barkley run for a loss of 3 yards to the PnSt 49 ,-3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
134,3rd and 7 at PSU 49,3rd , 7 , PSU 49,PSU, 4th,13:33 ,10,35,-25, (13:33 - 4th) Trace McSorley pass complete to Mike Gesicki for 12 yds to the Mich 39 for a 1ST down ,12,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
135,1st and 10 at MICH 39,1st , 10 , MICH 39,PSU, 4th,12:59 ,10,35,-25, (12:59 - 4th) Trace McSorley pass complete to Miles Sanders for 3 yds to the Mich 36 ,3,1, Trace McSorley,1, Miles Sanders ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
136,2nd and 7 at MICH 36,2nd , 7 , MICH 36,PSU, 4th,12:27 ,10,35,-25," (12:27 - 4th) MICHIGAN Penalty, Defensive Pass Interference (15 Yards) to the Mich 21 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
137,1st and 10 at MICH 21,1st , 10 , MICH 21,PSU, 4th,12:05 ,10,35,-25, (12:05 - 4th) Trace McSorley pass complete to DaeSean Hamilton for 11 yds to the Mich 10 for a 1ST down ,11,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
138,1st and Goal at MICH 10,1st , Goal , MICH 10,PSU, 4th,11:35 ,10,35,-25, (11:35 - 4th) Saquon Barkley run for 2 yds to the Mich 8 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
139,2nd and Goal at MICH 8,2nd , Goal , MICH 8,PSU, 4th,11:22 ,10,35,-25," (11:22 - 4th) Trace McSorley pass complete to Chris Godwin for 8 yds for a TD, (Tyler Davis KICK) ",8,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
140,,,,,MICH, 4th,11:22 ,10,42,-32," (11:22 - 4th) Joey Julius kickoff for 59 yds , Jourdan Lewis return for 18 yds to the Mich 24 ",59,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
141,1st and 10 at MICH 24,1st , 10 , MICH 24,MICH, 4th,11:00 ,10,42,-32, (11:00 - 4th) Ty Isaac run for 5 yds to the Mich 29 ,5,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
142,2nd and 5 at MICH 29,2nd , 5 , MICH 29,MICH, 4th,10:31 ,10,42,-32, (10:31 - 4th) Ty Isaac run for 1 yd to the Mich 30 ,1,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
143,3rd and 4 at MICH 30,3rd , 4 , MICH 30,MICH, 4th,10:05 ,10,42,-32, (10:05 - 4th) Wilton Speight pass complete to Amara Darboh for 5 yds to the Mich 35 for a 1ST down ,5,1, Wilton Speight,1, Amara Darboh ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
144,1st and 10 at MICH 35,1st , 10 , MICH 35,MICH, 4th,9:12 ,10,42,-32, (9:12 - 4th) Chris Evans run for 2 yds to the Mich 37 ,2,0,0,0,0,1, Chris Evans ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
145,2nd and 8 at MICH 37,2nd , 8 , MICH 37,MICH, 4th,8:40 ,10,42,-32, (8:40 - 4th) Wilton Speight pass complete to Henry Poggi for 15 yds to the PnSt 48 for a 1ST down ,15,1, Wilton Speight,1, Henry Poggi ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
146,1st and 10 at PSU 48,1st , 10 , PSU 48,MICH, 4th,8:06 ,10,42,-32, (8:06 - 4th) Chris Evans run for 4 yds to the PnSt 44 ,4,0,0,0,0,1, Chris Evans ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
147,2nd and 6 at PSU 44,2nd , 6 , PSU 44,MICH, 4th,7:58 ,10,42,-32," (7:58 - 4th) MICHIGAN Penalty, False Start (-5 Yards) to the PnSt 49 ",,0,0,0,0,0,0,0,0,0,1,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
148,2nd and 11 at PSU 49,2nd , 11 , PSU 49,MICH, 4th,7:04 ,10,42,-32, (7:04 - 4th) Ty Isaac run for 10 yds to the PnSt 39 ,10,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
149,3rd and 1 at PSU 39,3rd , 1 , PSU 39,MICH, 4th,6:55 ,10,42,-32, (6:55 - 4th) Ty Isaac run for 4 yds to the PnSt 35 for a 1ST down ,4,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
150,1st and 10 at PSU 35,1st , 10 , PSU 35,MICH, 4th,6:36 ,10,42,-32," (6:36 - 4th) MICHIGAN Penalty, False Start (-5 Yards) to the PnSt 40 ",,0,0,0,0,0,0,0,0,0,1,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
151,,,,,MICH, 4th,6:18 ,10,42,-32," (6:18 - 4th) Timeout MICHIGAN, clock 06:18 ",,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
152,2nd and 15 at PSU 40,2nd , 15 , PSU 40,MICH, 4th,6:11 ,10,42,-32," (6:11 - 4th) Karan Higdon run for 40 yds for a TD, (Kenny Allen KICK) ",40,0,0,0,0,1, Karan Higdon ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
153,,,,,PSU, 4th,6:11 ,10,42,-32, (6:11 - 4th) Kenny Allen kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
154,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 4th,5:40 ,10,42,-32, (5:40 - 4th) Trace McSorley pass complete to Mike Gesicki for a loss of 2 yards to the PnSt 23 ,-2,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
155,2nd and 12 at PSU 23,2nd , 12 , PSU 23,PSU, 4th,5:10 ,10,42,-32, (5:10 - 4th) Miles Sanders run for a loss of 2 yards to the PnSt 21 ,-2,0,0,0,0,1, Miles Sanders ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
156,3rd and 14 at PSU 21,3rd , 14 , PSU 21,PSU, 4th,4:22 ,10,42,-32, (4:22 - 4th) Trace McSorley run for 13 yds to the PnSt 34 ,13,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
157,,,,,PSU, 4th,4:20 ,10,42,-32," (4:20 - 4th) Timeout PENN ST, clock 04:20 ",,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
158,4th and 1 at PSU 34,4th , 1 , PSU 34,PSU, 4th,4:07 ,10,42,-32, (4:07 - 4th) Trace McSorley pass complete to Mike Gesicki for 3 yds to the PnSt 37 for a 1ST down ,3,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
159,1st and 10 at PSU 37,1st , 10 , PSU 37,PSU, 4th,3:31 ,10,42,-32, (3:31 - 4th) Mark Allen run for no gain to the PnSt 37 ,0,0,0,0,0,1, Mark Allen ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
160,2nd and 10 at PSU 37,2nd , 10 , PSU 37,PSU, 4th,3:17 ,10,42,-32, (3:17 - 4th) Trace McSorley pass intercepted Mike McCray return for 22 yds to the PnSt 31 ,22,1, Trace McSorley,interception,0,0,0,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
161,2nd and 10 at PSU 31,2nd , 10 , PSU 31,MICH, 4th,2:48 ,10,49,-39, (2:48 - 4th) Ty Isaac run for 25 yds to the PnSt 6 for a 1ST down ,25,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
162,1st and Goal at PSU 6,1st , Goal , PSU 6,MICH, 4th,2:13 ,10,49,-39, (2:13 - 4th) Ty Isaac run for 3 yds to the PnSt 3 ,3,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
163,2nd and Goal at PSU 3,2nd , Goal , PSU 3,MICH, 4th,2:04 ,10,49,-39," (2:04 - 4th) Ty Isaac run for 3 yds for a TD, (Kenny Allen KICK) ",3,0,0,0,0,1, Ty Isaac ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
164,,,,,PSU, 4th,2:04 ,10,49,-39," (2:04 - 4th) Kenny Allen kickoff for 63 yds , Miles Sanders return for 25 yds to the PnSt 27 ",63,,,,,,,,,,,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
165,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 4th,2:00 ,10,49,-39, (2:00 - 4th) Andre Robinson run for 3 yds to the PnSt 30 ,3,0,0,0,0,1, Andre Robinson ,0,0,0,0,9/24/2016,2016," Ann Arbor, MI 48109 ",road,MICH-15.0,57," 110,319",400869658
