,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
11,3rd and 6 at RUTG 33,3rd , 6 , RUTG 33,PSU, 1st,12:41 ,0,3,-3, (12:41 - 1st) Trace McSorley sacked by Jon Bateky for a loss of 4 yards to the Rutgr 37 ,-4,,,,,,,,,,,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
12,4th and 10 at RUTG 37,4th , 10 , RUTG 37,PSU, 1st,12:41 ,0,3,-3, (12:41 - 1st) Blake Gillikin punt for 31 yds ,31,0,0,0,0,0,0,1,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
13,1st and 10 at RUTG 6,1st , 10 , RUTG 6,RUTG, 1st,10:23 ,0,3,-3, (10:23 - 1st) Robert Martin run for 18 yds to the Rutgr 24 for a 1ST down ,18,0,0,0,0,1, Robert Martin ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
14,1st and 10 at RUTG 24,1st , 10 , RUTG 24,RUTG, 1st,10:23 ,0,3,-3, (10:23 - 1st) Robert Martin run for 3 yds to the Rutgr 27 ,3,0,0,0,0,1, Robert Martin ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
15,2nd and 7 at RUTG 27,2nd , 7 , RUTG 27,RUTG, 1st,10:23 ,0,3,-3," (10:23 - 1st) Giovanni Rescigno pass incomplete to Damon Mitchell, broken up by Grant Haley ",0,1, Giovanni Rescigno,0," Damon Mitchell, broken up by Grant Haley ",0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
16,3rd and 7 at RUTG 27,3rd , 7 , RUTG 27,RUTG, 1st,10:23 ,0,3,-3, (10:23 - 1st) Giovanni Rescigno run for 8 yds to the Rutgr 35 for a 1ST down ,8,0,0,0,0,1, Giovanni Rescigno ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
17,1st and 10 at RUTG 35,1st , 10 , RUTG 35,RUTG, 1st,10:23 ,0,3,-3, (10:23 - 1st) Robert Martin run for 4 yds to the Rutgr 39 ,4,0,0,0,0,1, Robert Martin ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
18,2nd and 6 at RUTG 39,2nd , 6 , RUTG 39,RUTG, 1st,10:23 ,0,3,-3, (10:23 - 1st) Robert Martin run for 4 yds to the Rutgr 43 ,4,0,0,0,0,1, Robert Martin ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
19,3rd and 2 at RUTG 43,3rd , 2 , RUTG 43,RUTG, 1st,10:23 ,0,3,-3, (10:23 - 1st) Giovanni Rescigno run for 1 yd to the Rutgr 44 ,1,0,0,0,0,1, Giovanni Rescigno ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
20,4th and 1 at RUTG 44,4th , 1 , RUTG 44,RUTG, 1st,10:23 ,0,3,-3, (10:23 - 1st) Ryan Anderson punt for 34 yds ,34,0,0,0,0,0,0,1,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
21,1st and 10 at PSU 22,1st , 10 , PSU 22,PSU, 1st,6:11 ,0,3,-3, (6:11 - 1st) Saquon Barkley run for a loss of 6 yards to the PnSt 16 ,-6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
22,2nd and 16 at PSU 16,2nd , 16 , PSU 16,PSU, 1st,6:11 ,0,3,-3, (6:11 - 1st) Trace McSorley pass complete to Saeed Blacknall for 10 yds to the PnSt 26 ,10,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
23,,,,,PSU, 1st,5:01 ,0,3,-3," (5:01 - 1st) Timeout RUTGERS, clock 05:01 ",,,,,,,,,,,,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
24,3rd and 6 at PSU 26,3rd , 6 , PSU 26,PSU, 1st,5:01 ,0,3,-3, (5:01 - 1st) Trace McSorley run for 3 yds to the PnSt 29 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
25,4th and 3 at PSU 29,4th , 3 , PSU 29,PSU, 1st,5:01 ,0,3,-3," (5:01 - 1st) PENN ST Penalty, illegal procedure (-5 Yards) to the PnSt 24 ",,0,0,0,0,0,0,0,0,0,1,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
26,4th and 8 at PSU 24,4th , 8 , PSU 24,PSU, 1st,5:01 ,0,3,-3," (5:01 - 1st) Blake Gillikin punt for 53 yds , Janarion Grant returns for 12 yds to the Rutgr 35 ",53,0,0,0,0,0,0,1,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
27,1st and 10 at RUTG 35,1st , 10 , RUTG 35,RUTG, 1st,4:01 ,0,6,-6, (4:01 - 1st) Gus Edwards run for 3 yds to the Rutgr 38 ,3,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
28,2nd and 7 at RUTG 38,2nd , 7 , RUTG 38,RUTG, 1st,4:01 ,0,6,-6, (4:01 - 1st) Raheem Blackshear run for 5 yds to the Rutgr 43 ,5,0,0,0,0,1, Raheem Blackshear ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
29,3rd and 2 at RUTG 43,3rd , 2 , RUTG 43,RUTG, 1st,4:01 ,0,6,-6, (4:01 - 1st) Giovanni Rescigno pass complete to Gus Edwards for 1 yd to the Rutgr 44 ,1,1, Giovanni Rescigno,1, Gus Edwards ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
30,4th and 1 at RUTG 44,4th , 1 , RUTG 44,RUTG, 1st,4:01 ,0,6,-6, (4:01 - 1st) Giovanni Rescigno run for 3 yds to the Rutgr 47 for a 1ST down ,3,0,0,0,0,1, Giovanni Rescigno ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
31,1st and 10 at RUTG 47,1st , 10 , RUTG 47,RUTG, 1st,4:01 ,0,6,-6, (4:01 - 1st) Giovanni Rescigno pass incomplete to Janarion Grant ,0,1, Giovanni Rescigno,0, Janarion Grant ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
32,2nd and 10 at RUTG 47,2nd , 10 , RUTG 47,RUTG, 1st,4:01 ,0,6,-6, (4:01 - 1st) Gus Edwards run for 1 yd to the Rutgr 48 ,1,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
33,3rd and 9 at RUTG 48,3rd , 9 , RUTG 48,RUTG, 1st,4:01 ,0,6,-6, (4:01 - 1st) Giovanni Rescigno pass complete to Mohamed Jabbie for 12 yds to the PnSt 40 for a 1ST down ,12,1, Giovanni Rescigno,1, Mohamed Jabbie ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
34,,,,,RUTG,,,0,6,-6, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
35,1st and 10 at PSU 40,1st , 10 , PSU 40,RUTG, 2nd,15:00 ,0,6,-6, (15:00 - 2nd) Gus Edwards run for 3 yds to the PnSt 37 ,3,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
36,2nd and 7 at PSU 37,2nd , 7 , PSU 37,RUTG, 2nd,15:00 ,0,6,-6, (15:00 - 2nd) Gus Edwards run for 7 yds to the PnSt 30 for a 1ST down ,7,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
37,1st and 10 at PSU 30,1st , 10 , PSU 30,RUTG, 2nd,15:00 ,0,6,-6, (15:00 - 2nd) Giovanni Rescigno run for 2 yds to the PnSt 28 ,2,0,0,0,0,1, Giovanni Rescigno ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
38,2nd and 8 at PSU 28,2nd , 8 , PSU 28,RUTG, 2nd,15:00 ,0,6,-6, (15:00 - 2nd) Gus Edwards run for 18 yds to the PnSt 10 for a 1ST down ,18,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
39,1st and Goal at PSU 10,1st , Goal , PSU 10,RUTG, 2nd,15:00 ,0,6,-6, (15:00 - 2nd) Gus Edwards run for 2 yds to the PnSt 8 ,2,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
40,2nd and Goal at PSU 8,2nd , Goal , PSU 8,RUTG, 2nd,15:00 ,0,6,-6," (15:00 - 2nd) Giovanni Rescigno pass incomplete, broken up by Tyrell Chavis ",0,1, Giovanni Rescigno,0,0,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
41,3rd and Goal at PSU 8,3rd , Goal , PSU 8,RUTG, 2nd,15:00 ,0,6,-6, (15:00 - 2nd) Giovanni Rescigno pass incomplete ,0,1, Giovanni Rescigno,0,0,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
42,4th and Goal at PSU 8,4th , Goal , PSU 8,RUTG, 2nd,11:16 ,0,6,-6, (11:16 - 2nd) Andrew Harte 25 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
43,,,,,PSU, 2nd,11:16 ,7,6,1, (11:16 - 2nd) Justin Davidovicz kickoff for 53 yds ,53,,,,,,,,,,,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
44,1st and 10 at PSU 35,1st , 10 , PSU 35,PSU, 2nd,11:16 ,7,6,1, (11:16 - 2nd) Trace McSorley pass complete to Mike Gesicki for 19 yds to the Rutgr 46 for a 1ST down ,19,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
45,1st and 10 at RUTG 46,1st , 10 , RUTG 46,PSU, 2nd,11:16 ,7,6,1, (11:16 - 2nd) Saquon Barkley run for 1 yd to the Rutgr 45 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
46,2nd and 9 at RUTG 45,2nd , 9 , RUTG 45,PSU, 2nd,11:16 ,7,6,1, (11:16 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 25 yds to the Rutgr 20 for a 1ST down ,25,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
47,1st and 10 at RUTG 20,1st , 10 , RUTG 20,PSU, 2nd,9:32 ,7,6,1," (9:32 - 2nd) Trace McSorley run for 20 yds for a TD, (Tyler Davis KICK) ",20,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
48,,,,,RUTG, 2nd,9:32 ,7,6,1," (9:32 - 2nd) Tyler Davis kickoff for 65 yds , Janarion Grant return for 13 yds to the Rutgr 48 RUTGERS Penalty, Offensive holding (6 Yards) to the Rutgr 7 ",65,0,0,0,0,0,0,0,0,0,1,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
49,1st and 10 at RUTG 7,1st , 10 , RUTG 7,RUTG, 2nd,9:26 ,7,6,1, (9:26 - 2nd) Robert Martin run for 3 yds to the Rutgr 10 ,3,0,0,0,0,1, Robert Martin ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
50,2nd and 7 at RUTG 10,2nd , 7 , RUTG 10,RUTG, 2nd,9:26 ,7,6,1, (9:26 - 2nd) Robert Martin run for no gain to the Rutgr 10 ,0,0,0,0,0,1, Robert Martin ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
51,3rd and 7 at RUTG 10,3rd , 7 , RUTG 10,RUTG, 2nd,9:26 ,7,6,1, (9:26 - 2nd) Giovanni Rescigno pass incomplete ,0,1, Giovanni Rescigno,0,0,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
52,4th and 7 at RUTG 10,4th , 7 , RUTG 10,RUTG, 2nd,9:26 ,7,6,1," (9:26 - 2nd) Ryan Anderson punt for 42 yds, downed at the PnSt 48 ",42,0,0,0,0,0,0,1,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
53,1st and 10 at PSU 48,1st , 10 , PSU 48,PSU, 2nd,7:48 ,7,6,1, (7:48 - 2nd) Trace McSorley pass incomplete to Saeed Blacknall ,0,1, Trace McSorley,0, Saeed Blacknall ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
54,2nd and 10 at PSU 48,2nd , 10 , PSU 48,PSU, 2nd,7:48 ,7,6,1, (7:48 - 2nd) Trace McSorley run for 7 yds to the Rutgr 45 ,7,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
55,3rd and 3 at RUTG 45,3rd , 3 , RUTG 45,PSU, 2nd,7:48 ,7,6,1, (7:48 - 2nd) Saquon Barkley run for a loss of 2 yards to the Rutgr 47 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
56,4th and 5 at RUTG 47,4th , 5 , RUTG 47,PSU, 2nd,7:48 ,7,6,1, (7:48 - 2nd) Blake Gillikin punt for 47 yds for a touchback ,47,0,0,0,0,0,0,1,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
57,1st and 10 at RUTG 20,1st , 10 , RUTG 20,RUTG, 2nd,6:16 ,7,6,1, (6:16 - 2nd) Gus Edwards run for a loss of 2 yards to the Rutgr 18 ,-2,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
58,2nd and 12 at RUTG 18,2nd , 12 , RUTG 18,RUTG, 2nd,6:16 ,7,6,1, (6:16 - 2nd) Giovanni Rescigno pass incomplete ,0,1, Giovanni Rescigno,0,0,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
59,3rd and 12 at RUTG 18,3rd , 12 , RUTG 18,RUTG, 2nd,6:16 ,7,6,1, (6:16 - 2nd) Giovanni Rescigno run for 8 yds to the Rutgr 26 ,8,0,0,0,0,1, Giovanni Rescigno ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
60,4th and 4 at RUTG 26,4th , 4 , RUTG 26,RUTG, 2nd,6:16 ,7,6,1, (6:16 - 2nd) Ryan Anderson punt for 48 yds ,48,0,0,0,0,0,0,1,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
61,1st and 10 at PSU 26,1st , 10 , PSU 26,PSU, 2nd,4:39 ,14,6,8, (4:39 - 2nd) Saquon Barkley run for 1 yd to the PnSt 27 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
62,2nd and 9 at PSU 27,2nd , 9 , PSU 27,PSU, 2nd,4:39 ,14,6,8, (4:39 - 2nd) Trace McSorley run for 6 yds to the PnSt 33 ,6,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
63,3rd and 3 at PSU 33,3rd , 3 , PSU 33,PSU, 2nd,4:39 ,14,6,8, (4:39 - 2nd) Trace McSorley pass complete to Juwan Johnson for 17 yds to the 50 yard line for a 1ST down ,17,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
64,1st and 10 at 50,1st , 10 , 50,PSU, 2nd,4:39 ,14,6,8, (4:39 - 2nd) Saquon Barkley run for 3 yds to the Rutgr 47 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
65,2nd and 7 at RUTG 47,2nd , 7 , RUTG 47,PSU, 2nd,4:39 ,14,6,8, (4:39 - 2nd) Trace McSorley pass incomplete to Saeed Blacknall ,0,1, Trace McSorley,0, Saeed Blacknall ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
66,3rd and 7 at RUTG 47,3rd , 7 , RUTG 47,PSU, 2nd,4:39 ,14,6,8, (4:39 - 2nd) Trace McSorley pass complete to Juwan Johnson for 10 yds to the Rutgr 37 for a 1ST down ,10,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
67,1st and 10 at RUTG 37,1st , 10 , RUTG 37,PSU, 2nd,4:39 ,14,6,8," (4:39 - 2nd) McSorley, Trace pass incomplete to Johnson, Juwan, PENALTY RU pass interference (Hayes, Damon) 15 yards to the RU22, 1ST DOWN PSU, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
68,1st and 10 at RUTG 22,1st , 10 , RUTG 22,PSU, 2nd,1:13 ,14,6,8," (1:13 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 22 yds for a TD, (Tyler Davis KICK) ",22,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
69,,,,,RUTG, 2nd,1:13 ,14,6,8, (1:13 - 2nd) Tyler Davis kickoff for 63 yds ,63,,,,,,,,,,,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
70,1st and 10 at RUTG 35,1st , 10 , RUTG 35,RUTG, 2nd,1:13 ,14,6,8, (1:13 - 2nd) Giovanni Rescigno run for 1 yd to the Rutgr 36 ,1,0,0,0,0,1, Giovanni Rescigno ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
71,2nd and 9 at RUTG 36,2nd , 9 , RUTG 36,RUTG, 2nd,1:13 ,14,6,8, (1:13 - 2nd) Giovanni Rescigno pass complete to Dacoven Bailey for 4 yds to the Rutgr 40 ,4,1, Giovanni Rescigno,1, Dacoven Bailey ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
72,,,,,RUTG, 3rd,15:00 ,14,6,8," (15:00 - 3rd) Tyler Davis kickoff for 64 yds , Janarion Grant return for 22 yds to the Rutgr 23 Janarion Grant fumbled, forced by Lamont Wade, recovered by PnSt Garrett Taylor ",64,,,,,,,,,,,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
73,1st and 10 at RUTG 23,1st , 10 , RUTG 23,PSU, 3rd,15:00 ,14,6,8," (15:00 - 3rd) Trace McSorley pass incomplete to Saquon Barkley, broken up by Kiy Hester ",0,1, Trace McSorley,0," Saquon Barkley, broken up by Kiy Hester ",0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
74,2nd and 10 at RUTG 23,2nd , 10 , RUTG 23,PSU, 3rd,15:00 ,14,6,8, (15:00 - 3rd) Trace McSorley pass complete to Saquon Barkley for a loss of 1 yard to the Rutgr 24 ,-1,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
75,3rd and 11 at RUTG 24,3rd , 11 , RUTG 24,PSU, 3rd,15:00 ,14,6,8, (15:00 - 3rd) Trace McSorley sacked by Dacoven Bailey for a loss of 12 yards to the Rutgr 36 ,-12,,,,,,,,,,,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
76,4th and 23 at RUTG 36,4th , 23 , RUTG 36,PSU, 3rd,15:00 ,14,6,8," (15:00 - 3rd) Blake Gillikin punt for 28 yds, downed at the Rutgr 8 ",28,0,0,0,0,0,0,1,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
77,1st and 10 at RUTG 8,1st , 10 , RUTG 8,RUTG, 3rd,13:10 ,14,6,8, (13:10 - 3rd) Gus Edwards run for 2 yds to the Rutgr 10 ,2,0,0,0,0,1, Gus Edwards ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
78,2nd and 8 at RUTG 10,2nd , 8 , RUTG 10,RUTG, 3rd,13:10 ,14,6,8, (13:10 - 3rd) Raheem Blackshear run for 1 yd to the Rutgr 11 ,1,0,0,0,0,1, Raheem Blackshear ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
79,3rd and 7 at RUTG 11,3rd , 7 , RUTG 11,RUTG, 3rd,13:10 ,14,6,8, (13:10 - 3rd) Giovanni Rescigno run for 6 yds to the Rutgr 17 ,6,0,0,0,0,1, Giovanni Rescigno ,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
80,4th and 1 at RUTG 17,4th , 1 , RUTG 17,RUTG, 3rd,13:10 ,14,6,8," (13:10 - 3rd) Ryan Anderson punt for 38 yds, downed at the PENNST 45 RUTGERS Penalty, unsportsmanlike conduct off-setting ( Yards) to the PnSt 45 ",38,0,0,0,0,0,0,0,0,0,1,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
81,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 3rd,10:50 ,21,6,15, (10:50 - 3rd) Trace McSorley pass complete to Juwan Johnson for 17 yds to the Rutgr 38 for a 1ST down ,17,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/11/2017,2017," University Park, PA 16802 ",home,PSU-31.0,58," 107,531",400935408
