,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
10,1st and 10 at 50,1st , 10 , 50,PSU, 1st,10:47 ,14,0,14, (10:47 - 1st) Trace McSorley pass complete to Mike Gesicki for 35 yds to the Mich 15 for a 1ST down ,35,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
11,1st and 10 at MICH 15,1st , 10 , MICH 15,PSU, 1st,10:11 ,14,0,14," (10:11 - 1st) Saquon Barkley run for 15 yds for a TD, (Tyler Davis KICK) ",15,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
12,,,,,MICH, 1st,10:11 ,14,0,14," (10:11 - 1st) Tyler Davis kickoff for 65 yds , Ambry Thomas return for 43 yds to the Mich 43 ",65,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
13,1st and 10 at MICH 43,1st , 10 , MICH 43,MICH, 1st,9:55 ,14,0,14, (9:55 - 1st) Karan Higdon run for no gain to the Mich 43 ,0,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
14,2nd and 10 at MICH 43,2nd , 10 , MICH 43,MICH, 1st,9:09 ,14,0,14, (9:09 - 1st) Karan Higdon run for 3 yds to the Mich 46 ,3,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
15,3rd and 7 at MICH 46,3rd , 7 , MICH 46,MICH, 1st,8:20 ,14,0,14, (8:20 - 1st) John O'Korn pass complete to Sean McKeon for a loss of 6 yards to the Mich 40 ,-6,1, John O'Korn,1, Sean McKeon ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
16,4th and 13 at MICH 40,4th , 13 , MICH 40,MICH, 1st,7:54 ,14,0,14," (7:54 - 1st) Brad Robbins punt for 37 yds, fair catch by DeAndre Thompkins at the PnSt 23 ",37,0,0,0,0,0,0,1,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
17,1st and 10 at PSU 23,1st , 10 , PSU 23,PSU, 1st,7:51 ,14,0,14, (7:51 - 1st) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
18,2nd and 10 at PSU 23,2nd , 10 , PSU 23,PSU, 1st,7:40 ,14,0,14," (7:40 - 1st) McSorley, Trace pass incomplete to Hamilton, DaeSean, PENALTY MICHIGAN holding (Kinnel, Tyree) 10 yards to the PENNST33, NO PLAY, 1ST DOWN PENNST. ",0,0,0,0,0,0,0,0,0,0,1,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
19,1st and 10 at PSU 33,1st , 10 , PSU 33,PSU, 1st,7:24 ,14,0,14, (7:24 - 1st) Saquon Barkley run for 2 yds to the PnSt 35 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
20,2nd and 8 at PSU 35,2nd , 8 , PSU 35,PSU, 1st,6:50 ,14,0,14," (6:50 - 1st) McSorley, Trace pass incomplete to Barkley, Saquon, PENALTY MICHIGAN personal foul (Winovich, Chase) 15 yards to the 50 yardline, NO PLAY, 1ST DOWN PENNST. ",0,0,0,0,0,0,0,0,0,0,1,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
21,1st and 10 at 50,1st , 10 , 50,PSU, 1st,6:42 ,14,0,14, (6:42 - 1st) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
22,2nd and 10 at 50,2nd , 10 , 50,PSU, 1st,6:31 ,14,0,14, (6:31 - 1st) Saquon Barkley run for 6 yds to the Mich 44 ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
23,3rd and 4 at MICH 44,3rd , 4 , MICH 44,PSU, 1st,5:49 ,14,0,14, (5:49 - 1st) Trace McSorley pass complete to Andre Robinson for 5 yds to the Mich 39 for a 1ST down ,5,1, Trace McSorley,1, Andre Robinson ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
24,1st and 10 at MICH 39,1st , 10 , MICH 39,PSU, 1st,5:12 ,14,0,14, (5:12 - 1st) Miles Sanders run for 9 yds to the Mich 30 ,9,0,0,0,0,1, Miles Sanders ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
25,2nd and 1 at MICH 30,2nd , 1 , MICH 30,PSU, 1st,4:42 ,14,0,14, (4:42 - 1st) Saquon Barkley run for 5 yds to the Mich 25 for a 1ST down ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
26,1st and 10 at MICH 25,1st , 10 , MICH 25,PSU, 1st,3:52 ,14,0,14, (3:52 - 1st) Trace McSorley pass complete to Saquon Barkley for 3 yds to the Mich 22 ,3,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
27,2nd and 7 at MICH 22,2nd , 7 , MICH 22,PSU, 1st,3:21 ,14,0,14, (3:21 - 1st) Trace McSorley pass intercepted David Long return for 25 yds to the Mich 41 ,25,1, Trace McSorley,interception,0,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
28,1st and 10 at MICH 41,1st , 10 , MICH 41,MICH, 1st,3:00 ,14,6,8, (3:00 - 1st) John O'Korn pass complete to Khalid Hill for 8 yds to the Mich 49 ,8,1, John O'Korn,1, Khalid Hill ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
29,2nd and 2 at MICH 49,2nd , 2 , MICH 49,MICH, 1st,2:30 ,14,6,8, (2:30 - 1st) John O'Korn run for 12 yds to the PnSt 39 for a 1ST down ,12,0,0,0,0,1, John O'Korn ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
30,1st and 10 at PSU 39,1st , 10 , PSU 39,MICH, 1st,1:52 ,14,6,8, (1:52 - 1st) Chris Evans run for 9 yds to the PnSt 30 ,9,0,0,0,0,1, Chris Evans ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
31,2nd and 1 at PSU 30,2nd , 1 , PSU 30,MICH, 1st,1:17 ,14,6,8, (1:17 - 1st) Chris Evans run for 3 yds to the PnSt 27 for a 1ST down ,3,0,0,0,0,1, Chris Evans ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
32,1st and 10 at PSU 27,1st , 10 , PSU 27,MICH, 1st,0:54 ,14,6,8, (0:54 - 1st) John O'Korn pass incomplete to Karan Higdon ,0,1, John O'Korn,0, Karan Higdon ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
33,2nd and 10 at PSU 27,2nd , 10 , PSU 27,MICH, 1st,0:41 ,14,6,8, (0:41 - 1st) Karan Higdon run for 11 yds to the PnSt 16 for a 1ST down ,11,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
34,1st and 10 at PSU 16,1st , 10 , PSU 16,MICH, 1st,0:00 ,14,6,8, (0:00 - 1st) John O'Korn pass complete to Eddie McDoom for 13 yds to the PnSt 3 for a 1ST down ,13,1, John O'Korn,1, Eddie McDoom ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
35,,,,,MICH,,,14,6,8, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
36,1st and Goal at PSU 3,1st , Goal , PSU 3,MICH, 2nd,14:47 ,14,6,8, (14:47 - 2nd) Karan Higdon run for 2 yds to the PnSt 1 ,2,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
37,2nd and Goal at PSU 1,2nd , Goal , PSU 1,MICH, 2nd,14:14 ,14,6,8, (14:14 - 2nd) Khalid Hill run for no gain to the PnSt 1 ,0,0,0,0,0,1, Khalid Hill ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
38,3rd and Goal at PSU 1,3rd , Goal , PSU 1,MICH, 2nd,13:33 ,14,6,8, (13:33 - 2nd) Khalid Hill run for no gain to the PnSt 1 ,0,0,0,0,0,1, Khalid Hill ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
39,4th and Goal at PSU 1,4th , Goal , PSU 1,MICH, 2nd,12:53 ,14,6,8, (12:53 - 2nd) Karan Higdon 1 Yd Run (Quinn Nordin PAT failed) , 1 ,0,0,0,0,1, (12:53 - 2nd) Karan Higdon,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
40,,,,,PSU, 2nd,12:53 ,14,5,9," (12:53 - 2nd) James Foug kickoff for 65 yds , Saquon Barkley return for 15 yds to the PnSt 15 ",65,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
41,1st and 10 at PSU 15,1st , 10 , PSU 15,PSU, 2nd,12:19 ,14,5,9, (12:19 - 2nd) Trace McSorley sacked by Maurice Hurst for a loss of 5 yards to the PnSt 10 ,-5,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
42,2nd and 15 at PSU 10,2nd , 15 , PSU 10,PSU, 2nd,12:00 ,14,5,9, (12:00 - 2nd) Saquon Barkley run for a loss of 4 yards to the PnSt 6 ,-4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
43,3rd and 19 at PSU 6,3rd , 19 , PSU 6,PSU, 2nd,11:26 ,14,5,9, (11:26 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
44,4th and 19 at PSU 6,4th , 19 , PSU 6,PSU, 2nd,11:19 ,14,5,9," (11:19 - 2nd) Blake Gillikin punt for 56 yds , Donovan Peoples-Jones returns for a loss of 2 yards to the Mich 36 ",-2,0,0,0,0,0,0,1,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
45,1st and 10 at MICH 36,1st , 10 , MICH 36,MICH, 2nd,11:03 ,14,5,9, (11:03 - 2nd) John O'Korn run for 3 yds to the Mich 39 ,3,0,0,0,0,1, John O'Korn ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
46,2nd and 7 at MICH 39,2nd , 7 , MICH 39,MICH, 2nd,10:39 ,14,5,9, (10:39 - 2nd) Karan Higdon run for 4 yds to the Mich 43 ,4,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
47,,,,,MICH, 2nd,10:30 ,14,5,9," (10:30 - 2nd) Timeout MICHIGAN, clock 10:30 ",,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
48,3rd and 3 at MICH 43,3rd , 3 , MICH 43,MICH, 2nd,10:00 ,14,5,9, (10:00 - 2nd) John O'Korn pass complete to Chris Evans for 2 yds to the Mich 45 ,2,1, John O'Korn,1, Chris Evans ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
49,4th and 1 at MICH 45,4th , 1 , MICH 45,MICH, 2nd,9:41 ,14,5,9," (9:41 - 2nd) Brad Robbins punt for 42 yds, punt out-of-bounds at the PnSt 13 ",42,0,0,0,0,0,0,1,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
50,1st and 10 at PSU 13,1st , 10 , PSU 13,PSU, 2nd,9:20 ,14,5,9, (9:20 - 2nd) Trace McSorley pass complete to Juwan Johnson for 12 yds to the PnSt 25 for a 1ST down ,12,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
51,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 2nd,8:56 ,14,5,9, (8:56 - 2nd) Saquon Barkley run for 2 yds to the PnSt 27 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
52,2nd and 8 at PSU 27,2nd , 8 , PSU 27,PSU, 2nd,8:29 ,14,5,9, (8:29 - 2nd) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
53,3rd and 8 at PSU 27,3rd , 8 , PSU 27,PSU, 2nd,8:09 ,14,5,9, (8:09 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 27 yds to the Mich 46 for a 1ST down ,27,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
54,1st and 10 at MICH 46,1st , 10 , MICH 46,PSU, 2nd,7:25 ,14,5,9, (7:25 - 2nd) Trace McSorley run for 4 yds to the Mich 42 ,4,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
55,2nd and 6 at MICH 42,2nd , 6 , MICH 42,PSU, 2nd,6:48 ,14,5,9, (6:48 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 6 yds to the Mich 36 for a 1ST down ,6,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
56,1st and 10 at MICH 36,1st , 10 , MICH 36,PSU, 2nd,6:17 ,14,5,9, (6:17 - 2nd) Saquon Barkley run for 2 yds to the Mich 34 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
57,2nd and 8 at MICH 34,2nd , 8 , MICH 34,PSU, 2nd,5:47 ,14,5,9, (5:47 - 2nd) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
58,3rd and 8 at MICH 34,3rd , 8 , MICH 34,PSU, 2nd,5:33 ,14,5,9, (5:33 - 2nd) Trace McSorley run for 1 yd to the Mich 33 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
59,4th and 7 at MICH 33,4th , 7 , MICH 33,PSU, 2nd,5:05 ,14,5,9, (5:05 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
60,1st and 10 at MICH 33,1st , 10 , MICH 33,MICH, 2nd,4:40 ,14,13,1, (4:40 - 2nd) Karan Higdon run for 1 yd to the Mich 34 ,1,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
61,2nd and 9 at MICH 34,2nd , 9 , MICH 34,MICH, 2nd,4:17 ,14,13,1, (4:17 - 2nd) John O'Korn run for 14 yds to the Mich 48 for a 1ST down ,14,0,0,0,0,1, John O'Korn ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
62,1st and 10 at MICH 48,1st , 10 , MICH 48,MICH, 2nd,3:54 ,14,13,1, (3:54 - 2nd) John O'Korn pass complete to Donovan Peoples-Jones for 18 yds to the PnSt 34 for a 1ST down ,18,1, John O'Korn,1, Donovan Peoples-Jones ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
63,1st and 10 at PSU 34,1st , 10 , PSU 34,MICH, 2nd,3:15 ,14,13,1, (3:15 - 2nd) Ty Isaac run for 5 yds to the PnSt 29 ,5,0,0,0,0,1, Ty Isaac ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
64,2nd and 5 at PSU 29,2nd , 5 , PSU 29,MICH, 2nd,2:49 ,14,13,1, (2:49 - 2nd) John O'Korn pass incomplete to Grant Perry ,0,1, John O'Korn,0, Grant Perry ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
65,3rd and 5 at PSU 29,3rd , 5 , PSU 29,MICH, 2nd,2:30 ,14,13,1, (2:30 - 2nd) John O'Korn pass complete to Kekoa Crawford for 23 yds to the PnSt 6 for a 1ST down , for 23,1, John O'Korn,1, Kekoa Craw,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
66,1st and Goal at PSU 6,1st , Goal , PSU 6,MICH, 2nd,2:00 ,14,13,1, (2:00 - 2nd) Karan Higdon run for no gain to the PnSt 6 ,0,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
67,2nd and Goal at PSU 6,2nd , Goal , PSU 6,MICH, 2nd,1:45 ,14,13,1, (1:45 - 2nd) Ty Isaac 6 Yd Run (Quinn Nordin Kick) , 6 ,0,0,0,0,1, (1:45 - 2nd) Ty Isaac,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
68,,,,,PSU, 2nd,1:45 ,21,13,8, (1:45 - 2nd) James Foug kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
69,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 2nd,1:41 ,21,13,8, (1:41 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
70,2nd and 10 at PSU 25,2nd , 10 , PSU 25,PSU, 2nd,1:34 ,21,13,8, (1:34 - 2nd) Trace McSorley pass complete to Juwan Johnson for 12 yds to the PnSt 37 for a 1ST down ,12,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
71,1st and 10 at PSU 37,1st , 10 , PSU 37,PSU, 2nd,1:27 ,21,13,8, (1:27 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 36 yds to the Mich 27 for a 1ST down ,36,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
72,1st and 10 at MICH 27,1st , 10 , MICH 27,PSU, 2nd,1:08 ,21,13,8, (1:08 - 2nd) Saquon Barkley run for 9 yds to the Mich 18 ,9,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
73,2nd and 1 at MICH 18,2nd , 1 , MICH 18,PSU, 2nd,1:01 ,21,13,8, (1:01 - 2nd) Saquon Barkley run for a loss of 2 yards to the Mich 20 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
74,,,,,PSU, 2nd,1:01 ,21,13,8," (1:01 - 2nd) Timeout PENN ST, clock 01:01 ",,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
75,3rd and 3 at MICH 20,3rd , 3 , MICH 20,PSU, 2nd,0:56 ,21,13,8, (0:56 - 2nd) Trace McSorley pass complete to Mike Gesicki for 17 yds to the Mich 3 for a 1ST down ,17,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
76,1st and Goal at MICH 3,1st , Goal , MICH 3,PSU, 2nd,0:53 ,21,13,8, (0:53 - 2nd) Trace McSorley 3 Yd Run (Tyler Davis Kick) , 3 ,0,0,0,0,1, (0:53 - 2nd) Trace McSorley,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
77,,,,,MICH, 2nd,0:53 ,21,13,8, (0:53 - 2nd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
78,1st and 10 at MICH 25,1st , 10 , MICH 25,MICH, 2nd,0:39 ,21,13,8, (0:39 - 2nd) Karan Higdon run for 1 yd to the Mich 26 ,1,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
79,2nd and 9 at MICH 26,2nd , 9 , MICH 26,MICH, 2nd,0:35 ,21,13,8," (0:35 - 2nd) O'Korn, John pass complete to Crawford, Kekoa for 24 yards to the 50 yardline, PENALTY MICHIGAN holding (Bushell-Beatty, Juwann) 10 yards to the MICHIGAN16, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
80,2nd and 19 at MICH 16,2nd , 19 , MICH 16,MICH, 2nd,0:23 ,21,13,8, (0:23 - 2nd) Karan Higdon run for 5 yds to the Mich 21 ,5,0,0,0,0,1, Karan Higdon ,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
81,,,,,MICH, 2nd,0:23 ,21,13,8," (0:23 - 2nd) Timeout PENN ST, clock 00:23 ",,,,,,,,,,,,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
82,3rd and 14 at MICH 21,3rd , 14 , MICH 21,MICH, 2nd,0:17 ,21,13,8, (0:17 - 2nd) John O'Korn pass complete to Sean McKeon for 5 yds to the Mich 26 ,5,1, John O'Korn,1, Sean McKeon ,0,0,0,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
83,4th and 9 at MICH 26,4th , 9 , MICH 26,MICH, 2nd,0:06 ,21,13,8," (0:06 - 2nd) Brad Robbins punt for 42 yds , DeAndre Thompkins returns for 18 yds to the 50 yard line ",42,0,0,0,0,0,0,1,0,0,0,10/22/2017,2017," University Park, PA 16802 ",home,PSU-7.5,43," 110,823",400935386
