,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
10,,,,,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
11,1st and 10 at IND 25,1st , 10 , IND 25,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Richard Lagow pass complete to Simmie Cobbs Jr. for 15 yds to the Ind 40 for a 1ST down ,15,1, Richard Lagow,1, Simmie Cobbs Jr. ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
12,1st and 10 at IND 40,1st , 10 , IND 40,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Devonte Williams run for 1 yd to the Ind 41 ,1,0,0,0,0,1, Devonte Williams ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
13,2nd and 9 at IND 41,2nd , 9 , IND 41,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Richard Lagow pass complete to Ian Thomas for 20 yds to the PnSt 39 for a 1ST down ,20,1, Richard Lagow,1, Ian Thomas ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
14,1st and 10 at PSU 39,1st , 10 , PSU 39,IND, 1st,11:41 ,14,0,14," (11:41 - 1st) INDIANA Penalty, false start (-5 Yards) to the PnSt 44 ",,0,0,0,0,0,0,0,0,0,1,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
15,1st and 15 at PSU 44,1st , 15 , PSU 44,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Devonte Williams run for 2 yds to the PnSt 42 ,2,0,0,0,0,1, Devonte Williams ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
16,2nd and 13 at PSU 42,2nd , 13 , PSU 42,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Richard Lagow pass complete to Simmie Cobbs Jr. for 1 yd to the PnSt 41 ,1,1, Richard Lagow,1, Simmie Cobbs Jr. ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
17,3rd and 12 at PSU 41,3rd , 12 , PSU 41,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Richard Lagow pass complete to Ian Thomas for 3 yds to the PnSt 38 ,3,1, Richard Lagow,1, Ian Thomas ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
18,4th and 9 at PSU 38,4th , 9 , PSU 38,IND, 1st,11:41 ,14,0,14, (11:41 - 1st) Haydon Whitehead punt for 38 yds for a touchback ,38,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
19,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 1st,8:45 ,21,0,21, (8:45 - 1st) Trace McSorley run for a loss of 2 yards to the PnSt 18 ,-2,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
20,2nd and 12 at PSU 18,2nd , 12 , PSU 18,PSU, 1st,8:45 ,21,0,21, (8:45 - 1st) Trace McSorley pass complete to Saquon Barkley for 4 yds to the PnSt 22 ,4,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
21,3rd and 8 at PSU 22,3rd , 8 , PSU 22,PSU, 1st,8:45 ,21,0,21, (8:45 - 1st) Trace McSorley pass complete to DaeSean Hamilton for 23 yds to the PnSt 45 for a 1ST down ,23,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
22,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 1st,8:45 ,21,0,21, (8:45 - 1st) Saquon Barkley run for 1 yd to the PnSt 46 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
23,2nd and 9 at PSU 46,2nd , 9 , PSU 46,PSU, 1st,8:45 ,21,0,21, (8:45 - 1st) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
24,3rd and 9 at PSU 46,3rd , 9 , PSU 46,PSU, 1st,8:45 ,21,0,21, (8:45 - 1st) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
25,4th and 9 at PSU 46,4th , 9 , PSU 46,PSU, 1st,6:34 ,21,0,21," (6:34 - 1st) Blake Gillikin punt for 40 yds , J-Shun Harris II returns for a loss of 1 yard for a TD J-Shun Harris II fumbled, forced by Irvin Charles, recovered by PnSt Nick Scott , return for 13 yds for a TD (Tyler Davis KICK) ",-1,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
26,,,,,IND, 1st,6:34 ,21,0,21, (6:34 - 1st) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
27,1st and 10 at IND 25,1st , 10 , IND 25,IND, 1st,6:34 ,21,0,21, (6:34 - 1st) Morgan Ellison run for 6 yds to the Ind 31 ,6,0,0,0,0,1, Morgan Ellison ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
28,2nd and 4 at IND 31,2nd , 4 , IND 31,IND, 1st,6:34 ,21,0,21, (6:34 - 1st) Richard Lagow pass incomplete to Luke Timian ,0,1, Richard Lagow,0, Luke Timian ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
29,3rd and 4 at IND 31,3rd , 4 , IND 31,IND, 1st,6:34 ,21,0,21, (6:34 - 1st) Richard Lagow sacked by Jason Cabinda for a loss of 10 yards to the Ind 21 ,-10,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
30,4th and 14 at IND 21,4th , 14 , IND 21,IND, 1st,6:34 ,21,0,21," (6:34 - 1st) Haydon Whitehead punt for 52 yds, punt out-of-bounds at the PnSt 27 ",52,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
31,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Saquon Barkley run for a loss of 6 yards to the PnSt 21 ,-6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
32,2nd and 16 at PSU 21,2nd , 16 , PSU 21,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Trace McSorley pass complete to Mike Gesicki for 4 yds to the PnSt 25 ,4,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
33,3rd and 12 at PSU 25,3rd , 12 , PSU 25,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Trace McSorley sacked by Allen Stallings IV for a loss of 3 yards to the PnSt 22 ,-3,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
34,4th and 15 at PSU 22,4th , 15 , PSU 22,PSU, 1st,5:09 ,28,0,28," (5:09 - 1st) Gillikin, Blake punt 45 yards to the IND33, fair catch by Timian, Luke, PENALTY IND roughing the kicker (Thompson, Jayme) 15 yards to the PSU37, 1ST DOWN PSU, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
35,1st and 10 at PSU 37,1st , 10 , PSU 37,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Trace McSorley pass complete to Saquon Barkley for 36 yds to the Ind 27 for a 1ST down ,36,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
36,1st and 10 at IND 27,1st , 10 , IND 27,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Trace McSorley pass complete to Juwan Johnson for 6 yds to the Ind 21 ,6,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
37,2nd and 4 at IND 21,2nd , 4 , IND 21,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Trace McSorley run for 6 yds to the Ind 15 for a 1ST down ,6,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
38,1st and 10 at IND 15,1st , 10 , IND 15,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Saquon Barkley run for 7 yds to the Ind 8 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
39,2nd and 3 at IND 8,2nd , 3 , IND 8,PSU, 1st,5:09 ,28,0,28, (5:09 - 1st) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
40,3rd and 3 at IND 8,3rd , 3 , IND 8,PSU, 1st,0:41 ,28,0,28," (0:41 - 1st) Trace McSorley pass complete to DaeSean Hamilton for 8 yds for a TD, (Tyler Davis KICK) ",8,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
41,,,,,IND, 1st,0:41 ,28,7,21, (0:41 - 1st) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
42,1st and 10 at IND 25,1st , 10 , IND 25,IND, 1st,0:41 ,28,7,21, (0:41 - 1st) Richard Lagow pass complete to Ian Thomas for 7 yds to the Ind 32 ,7,1, Richard Lagow,1, Ian Thomas ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
43,,,,,IND,,,28,7,21, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
44,2nd and 3 at IND 32,2nd , 3 , IND 32,IND, 2nd,15:00 ,28,7,21, (15:00 - 2nd) Morgan Ellison run for 12 yds to the Ind 44 for a 1ST down ,12,0,0,0,0,1, Morgan Ellison ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
45,1st and 10 at IND 44,1st , 10 , IND 44,IND, 2nd,15:00 ,28,7,21, (15:00 - 2nd) Richard Lagow pass incomplete to Taysir Mack ,0,1, Richard Lagow,0, Taysir Mack ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
46,2nd and 10 at IND 44,2nd , 10 , IND 44,IND, 2nd,15:00 ,28,7,21, (15:00 - 2nd) Richard Lagow pass incomplete to Luke Timian ,0,1, Richard Lagow,0, Luke Timian ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
47,3rd and 10 at IND 44,3rd , 10 , IND 44,IND, 2nd,15:00 ,28,7,21, (15:00 - 2nd) Richard Lagow pass complete to Ian Thomas for 54 yds to the PnSt 2 for a 1ST down ,54,1, Richard Lagow,1, Ian Thomas ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
48,1st and Goal at PSU 2,1st , Goal , PSU 2,IND, 2nd,14:01 ,28,7,21," (14:01 - 2nd) Ricky Brookins run for 2 yds for a TD, (Griffin Oakes KICK) ",2,0,0,0,0,1, Ricky Brookins ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
49,,,,,PSU, 2nd,14:01 ,28,7,21, (14:01 - 2nd) Griffin Oakes kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
50,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 2nd,14:01 ,28,7,21, (14:01 - 2nd) Saquon Barkley run for 3 yds to the PnSt 28 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
51,2nd and 7 at PSU 28,2nd , 7 , PSU 28,PSU, 2nd,14:01 ,28,7,21, (14:01 - 2nd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
52,3rd and 7 at PSU 28,3rd , 7 , PSU 28,PSU, 2nd,14:01 ,28,7,21, (14:01 - 2nd) Trace McSorley sacked by Tegray Scales for a loss of 11 yards to the PnSt 17 ,-11,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
53,4th and 18 at PSU 17,4th , 18 , PSU 17,PSU, 2nd,14:01 ,28,7,21," (14:01 - 2nd) Blake Gillikin punt for 50 yds, punt out-of-bounds at the Ind 33 ",50,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
54,1st and 10 at IND 33,1st , 10 , IND 33,IND, 2nd,12:40 ,28,7,21, (12:40 - 2nd) Richard Lagow pass incomplete to Morgan Ellison ,0,1, Richard Lagow,0, Morgan Ellison ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
55,2nd and 10 at IND 33,2nd , 10 , IND 33,IND, 2nd,12:40 ,28,7,21, (12:40 - 2nd) Richard Lagow pass incomplete ,0,1, Richard Lagow,0,0,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
56,3rd and 10 at IND 33,3rd , 10 , IND 33,IND, 2nd,12:40 ,28,7,21, (12:40 - 2nd) Richard Lagow pass incomplete to Luke Timian ,0,1, Richard Lagow,0, Luke Timian ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
57,4th and 10 at IND 33,4th , 10 , IND 33,IND, 2nd,12:40 ,28,7,21, (12:40 - 2nd) Haydon Whitehead punt for 39 yds ,39,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
58,1st and 10 at PSU 28,1st , 10 , PSU 28,PSU, 2nd,12:23 ,28,7,21, (12:23 - 2nd) Saquon Barkley run for 5 yds to the PnSt 33 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
59,2nd and 5 at PSU 33,2nd , 5 , PSU 33,PSU, 2nd,12:23 ,28,7,21, (12:23 - 2nd) Trace McSorley pass complete to Mike Gesicki for 4 yds to the PnSt 37 ,4,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
60,3rd and 1 at PSU 37,3rd , 1 , PSU 37,PSU, 2nd,12:23 ,28,7,21, (12:23 - 2nd) Trace McSorley run for no gain to the PnSt 37 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
61,4th and 1 at PSU 37,4th , 1 , PSU 37,PSU, 2nd,12:23 ,28,7,21," (12:23 - 2nd) Blake Gillikin punt for 57 yds , Luke Timian returns for 5 yds to the Ind 11 ",57,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
62,1st and 10 at IND 11,1st , 10 , IND 11,IND, 2nd,10:21 ,28,7,21, (10:21 - 2nd) Richard Lagow pass complete to Simmie Cobbs Jr. for a loss of 3 yards to the Ind 8 ,-3,1, Richard Lagow,1, Simmie Cobbs Jr. ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
63,2nd and 13 at IND 8,2nd , 13 , IND 8,IND, 2nd,10:21 ,28,7,21, (10:21 - 2nd) Morgan Ellison run for 4 yds to the Ind 12 ,4,0,0,0,0,1, Morgan Ellison ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
64,3rd and 9 at IND 12,3rd , 9 , IND 12,IND, 2nd,10:21 ,28,7,21, (10:21 - 2nd) Richard Lagow pass incomplete to Ian Thomas ,0,1, Richard Lagow,0, Ian Thomas ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
65,4th and 9 at IND 12,4th , 9 , IND 12,IND, 2nd,10:21 ,28,7,21," (10:21 - 2nd) Haydon Whitehead punt for 31 yds, punt out-of-bounds at the Ind 43 ",31,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
66,1st and 10 at IND 43,1st , 10 , IND 43,PSU, 2nd,9:11 ,28,7,21, (9:11 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
67,2nd and 10 at IND 43,2nd , 10 , IND 43,PSU, 2nd,9:11 ,28,7,21, (9:11 - 2nd) Saquon Barkley run for 4 yds to the Ind 39 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
68,3rd and 6 at IND 39,3rd , 6 , IND 39,PSU, 2nd,9:11 ,28,7,21, (9:11 - 2nd) Saquon Barkley run for 5 yds to the Ind 34 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
69,4th and 1 at IND 34,4th , 1 , IND 34,PSU, 2nd,9:11 ,28,7,21, (9:11 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 5 yds to the Ind 29 for a 1ST down ,5,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
70,1st and 10 at IND 29,1st , 10 , IND 29,PSU, 2nd,9:11 ,28,7,21," (9:11 - 2nd) Trace McSorley sacked by Tegray Scales for a loss of 11 yards to the Ind 40 PENN ST Penalty, intentional grounding (Trace McSorley) to the Ind 40 ",-11,0,0,0,0,0,0,0,0,0,1,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
71,2nd and 21 at IND 40,2nd , 21 , IND 40,PSU, 2nd,9:11 ,28,7,21, (9:11 - 2nd) Trace McSorley pass incomplete to Juwan Johnson ,0,1, Trace McSorley,0, Juwan Johnson ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
72,3rd and 21 at IND 40,3rd , 21 , IND 40,PSU, 2nd,9:11 ,28,7,21, (9:11 - 2nd) Trace McSorley sacked by Nate Hoff for a loss of 6 yards to the Ind 46 ,-6,,,,,,,,,,,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
73,4th and 27 at IND 46,4th , 27 , IND 46,PSU, 2nd,9:11 ,28,7,21," (9:11 - 2nd) Blake Gillikin punt for 37 yds, fair catch by Luke Timian at the Ind 9 ",37,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
74,1st and 10 at IND 9,1st , 10 , IND 9,IND, 2nd,6:16 ,28,7,21, (6:16 - 2nd) Peyton Ramsey run for 5 yds to the Ind 14 ,5,0,0,0,0,1, Peyton Ramsey ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
75,2nd and 5 at IND 14,2nd , 5 , IND 14,IND, 2nd,6:16 ,28,7,21, (6:16 - 2nd) Peyton Ramsey run for 4 yds to the Ind 18 ,4,0,0,0,0,1, Peyton Ramsey ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
76,3rd and 1 at IND 18,3rd , 1 , IND 18,IND, 2nd,6:16 ,28,7,21, (6:16 - 2nd) Peyton Ramsey pass complete to Ryan Watercutter for 7 yds to the Ind 25 for a 1ST down ,7,1, Peyton Ramsey,1, Ryan Watercutter ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
77,1st and 10 at IND 25,1st , 10 , IND 25,IND, 2nd,6:16 ,28,7,21, (6:16 - 2nd) Whop Philyor run for 2 yds to the Ind 27 ,2,0,0,0,0,1, Whop Philyor ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
78,2nd and 8 at IND 27,2nd , 8 , IND 27,IND, 2nd,6:16 ,28,7,21, (6:16 - 2nd) Peyton Ramsey run for 1 yd to the Ind 28 ,1,0,0,0,0,1, Peyton Ramsey ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
79,3rd and 7 at IND 28,3rd , 7 , IND 28,IND, 2nd,6:16 ,28,7,21, (6:16 - 2nd) Richard Lagow pass incomplete ,0,1, Richard Lagow,0,0,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
80,4th and 7 at IND 28,4th , 7 , IND 28,IND, 2nd,6:16 ,28,7,21, (6:16 - 2nd) Haydon Whitehead punt for 41 yds ,41,0,0,0,0,0,0,1,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
81,1st and 10 at PSU 31,1st , 10 , PSU 31,PSU, 2nd,4:23 ,28,7,21, (4:23 - 2nd) Trace McSorley pass complete to Mike Gesicki for 11 yds to the PnSt 42 for a 1ST down ,11,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
82,1st and 10 at PSU 42,1st , 10 , PSU 42,PSU, 2nd,4:23 ,28,7,21, (4:23 - 2nd) Saquon Barkley run for 8 yds to the 50 yard line ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/30/2017,2017," University Park, PA 16802 ",home,PSU-19.0,63," 107,542",400935368
