,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
24,3rd and 2 at IOWA 49,3rd , 2 , IOWA 49,IOWA, 1st,7:32 ,7,0,7, (7:32 - 1st) Akrum Wadley run for 1 yd to the 50 yard line ,1,0,0,0,0,1, Akrum Wadley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
25,4th and 1 at 50,4th , 1 , 50,IOWA, 1st,7:32 ,7,0,7, (7:32 - 1st) Ron Coluzzi punt for 39 yds ,39,0,0,0,0,0,0,1,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
26,1st and 10 at PSU 11,1st , 10 , PSU 11,PSU, 1st,5:13 ,7,0,7," (5:13 - 1st) PENN ST Penalty, false start (-5 Yards) to the PnSt 6 ",,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
27,1st and 15 at PSU 6,1st , 15 , PSU 6,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Trace McSorley run for 5 yds to the PnSt 11 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
28,2nd and 10 at PSU 11,2nd , 10 , PSU 11,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
29,3rd and 10 at PSU 11,3rd , 10 , PSU 11,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Trace McSorley pass complete to Chris Godwin for 11 yds to the PnSt 22 for a 1ST down ,11,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
30,1st and 10 at PSU 22,1st , 10 , PSU 22,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Trace McSorley pass complete to Mike Gesicki for 4 yds to the PnSt 26 ,4,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
31,2nd and 6 at PSU 26,2nd , 6 , PSU 26,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Trace McSorley run for 3 yds to the PnSt 29 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
32,3rd and 3 at PSU 29,3rd , 3 , PSU 29,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Trace McSorley run for 6 yds to the PnSt 35 for a 1ST down ,6,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
33,1st and 10 at PSU 35,1st , 10 , PSU 35,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Andre Robinson run for 5 yds to the PnSt 40 ,5,0,0,0,0,1, Andre Robinson ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
34,2nd and 5 at PSU 40,2nd , 5 , PSU 40,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Trace McSorley run for 2 yds to the PnSt 42 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
35,3rd and 3 at PSU 42,3rd , 3 , PSU 42,PSU, 1st,5:13 ,7,0,7, (5:13 - 1st) Saquon Barkley run for 2 yds to the PnSt 44 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
36,4th and 1 at PSU 44,4th , 1 , PSU 44,PSU, 1st,5:13 ,7,0,7," (5:13 - 1st) Blake Gillikin punt for 42 yds PENN ST Penalty, kick catching interference (-15 Yards) to the Iowa 29 ",42,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
37,1st and 10 at IOWA 29,1st , 10 , IOWA 29,IOWA, 1st,0:27 ,7,0,7, (0:27 - 1st) Akrum Wadley run for 1 yd to the Iowa 30 ,1,0,0,0,0,1, Akrum Wadley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
38,,,,,IOWA,,,7,0,7, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
39,2nd and 9 at IOWA 30,2nd , 9 , IOWA 30,IOWA, 2nd,15:00 ,7,0,7, (15:00 - 2nd) C.J. Beathard pass complete to Jerminic Smith for 8 yds to the Iowa 38 ,8,1, C.J. Beathard,1, Jerminic Smith ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
40,3rd and 1 at IOWA 38,3rd , 1 , IOWA 38,IOWA, 2nd,15:00 ,7,0,7, (15:00 - 2nd) LeShun Daniels Jr. run for no gain to the Iowa 38 ,0,0,0,0,0,1, LeShun Daniels Jr. ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
41,4th and 1 at IOWA 38,4th , 1 , IOWA 38,IOWA, 2nd,15:00 ,7,0,7," (15:00 - 2nd) Ron Coluzzi punt for 44 yds , DeAndre Thompkins returns for 2 yds to the PnSt 20 ",44,0,0,0,0,0,0,1,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
42,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 2nd,13:35 ,14,0,14, (13:35 - 2nd) Saquon Barkley run for 1 yd to the PnSt 21 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
43,2nd and 9 at PSU 21,2nd , 9 , PSU 21,PSU, 2nd,13:35 ,14,0,14, (13:35 - 2nd) Trace McSorley run for 4 yds to the PnSt 25 ,4,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
44,3rd and 5 at PSU 25,3rd , 5 , PSU 25,PSU, 2nd,13:35 ,14,0,14, (13:35 - 2nd) Trace McSorley pass complete to Chris Godwin for 13 yds to the PnSt 38 for a 1ST down ,13,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
45,1st and 10 at PSU 38,1st , 10 , PSU 38,PSU, 2nd,13:35 ,14,0,14, (13:35 - 2nd) Saquon Barkley run for 4 yds to the PnSt 42 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
46,2nd and 6 at PSU 42,2nd , 6 , PSU 42,PSU, 2nd,13:35 ,14,0,14, (13:35 - 2nd) Trace McSorley run for 1 yd to the PnSt 43 ,1,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
47,3rd and 5 at PSU 43,3rd , 5 , PSU 43,PSU, 2nd,10:28 ,14,0,14," (10:28 - 2nd) Saquon Barkley run for 57 yds for a TD, (Tyler Davis KICK) ",57,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
48,,,,,IOWA, 2nd,10:28 ,14,0,14, (10:28 - 2nd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
49,1st and 10 at IOWA 25,1st , 10 , IOWA 25,IOWA, 2nd,10:28 ,14,0,14, (10:28 - 2nd) C.J. Beathard pass incomplete ,0,1, C.J. Beathard,0,0,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
50,2nd and 10 at IOWA 25,2nd , 10 , IOWA 25,IOWA, 2nd,10:28 ,14,0,14, (10:28 - 2nd) Akrum Wadley run for 3 yds to the Iowa 28 ,3,0,0,0,0,1, Akrum Wadley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
51,3rd and 7 at IOWA 28,3rd , 7 , IOWA 28,IOWA, 2nd,10:28 ,14,0,14, (10:28 - 2nd) C.J. Beathard pass incomplete to Jerminic Smith ,0,1, C.J. Beathard,0, Jerminic Smith ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
52,4th and 7 at IOWA 28,4th , 7 , IOWA 28,IOWA, 2nd,10:28 ,14,0,14," (10:28 - 2nd) Coluzzi, Ron punt 50 yards to the PSU22, fair catch by Thompkins, D., PENALTY IOWA illegal formation 5 yards to the IOWA23, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
53,4th and 12 at IOWA 23,4th , 12 , IOWA 23,IOWA, 2nd,10:28 ,14,0,14," (10:28 - 2nd) Ron Coluzzi punt for 39 yds, fair catch by DeAndre Thompkins at the PnSt 38 ",39,0,0,0,0,0,0,1,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
54,1st and 10 at PSU 38,1st , 10 , PSU 38,PSU, 2nd,9:19 ,21,0,21, (9:19 - 2nd) Trace McSorley pass complete to Mike Gesicki for 13 yds to the Iowa 49 for a 1ST down ,13,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
55,1st and 10 at IOWA 49,1st , 10 , IOWA 49,PSU, 2nd,9:19 ,21,0,21, (9:19 - 2nd) Trace McSorley pass complete to Mike Gesicki for 5 yds to the Iowa 44 ,5,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
56,2nd and 5 at IOWA 44,2nd , 5 , IOWA 44,PSU, 2nd,9:19 ,21,0,21, (9:19 - 2nd) Trace McSorley pass complete to Mike Gesicki for 43 yds to the Iowa 1 for a 1ST down ,43,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
57,1st and Goal at IOWA 1,1st , Goal , IOWA 1,PSU, 2nd,7:58 ,21,0,21," (7:58 - 2nd) Trace McSorley run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
58,,,,,IOWA, 2nd,7:58 ,21,7,14, (7:58 - 2nd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
59,1st and 10 at IOWA 25,1st , 10 , IOWA 25,IOWA, 2nd,7:58 ,21,7,14, (7:58 - 2nd) C.J. Beathard pass complete to Riley McCarron for 4 yds to the Iowa 29 ,4,1, C.J. Beathard,1, Riley McCarron ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
60,2nd and 6 at IOWA 29,2nd , 6 , IOWA 29,IOWA, 2nd,7:58 ,21,7,14, (7:58 - 2nd) Akrum Wadley run for 6 yds to the Iowa 35 for a 1ST down ,6,0,0,0,0,1, Akrum Wadley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
61,1st and 10 at IOWA 35,1st , 10 , IOWA 35,IOWA, 2nd,7:58 ,21,7,14, (7:58 - 2nd) C.J. Beathard pass complete to Jerminic Smith for 27 yds to the PnSt 38 for a 1ST down ,27,1, C.J. Beathard,1, Jerminic Smith ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
62,1st and 10 at PSU 38,1st , 10 , PSU 38,IOWA, 2nd,7:58 ,21,7,14," (7:58 - 2nd) IOWA Penalty, false start (-5 Yards) to the PnSt 43 ",,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
63,1st and 15 at PSU 43,1st , 15 , PSU 43,IOWA, 2nd,7:58 ,21,7,14, (7:58 - 2nd) C.J. Beathard pass incomplete ,0,1, C.J. Beathard,0,0,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
64,2nd and 15 at PSU 43,2nd , 15 , PSU 43,IOWA, 2nd,7:58 ,21,7,14," (7:58 - 2nd) C.J. Beathard pass complete to LeShun Daniels Jr. for 24 yds to the PnSt 19 for a 1ST down PENN ST Penalty, roughing passer (Jason Cabinda) to the PnSt 10 for a 1ST down ",24,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
65,1st and Goal at PSU 10,1st , Goal , PSU 10,IOWA, 2nd,7:58 ,21,7,14, (7:58 - 2nd) LeShun Daniels Jr. run for 3 yds to the PnSt 7 ,3,0,0,0,0,1, LeShun Daniels Jr. ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
66,2nd and Goal at PSU 7,2nd , Goal , PSU 7,IOWA, 2nd,7:58 ,21,7,14," (7:58 - 2nd) IOWA Penalty, false start (-5 Yards) to the PnSt 12 ",,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
67,2nd and 0 at PSU 12,2nd , 0 , PSU 12,IOWA, 2nd,4:18 ,21,7,14," (4:18 - 2nd) C.J. Beathard pass complete to Akrum Wadley for 12 yds for a TD, (Keith Duncan KICK) ",12,1, C.J. Beathard,1, Akrum Wadley ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
68,,,,,PSU, 2nd,4:18 ,24,7,17," (4:18 - 2nd) Ron Coluzzi kickoff for 64 yds , Miles Sanders return for 24 yds to the PnSt 25 ",64,,,,,,,,,,,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
69,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Saquon Barkley run for 8 yds to the PnSt 33 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
70,2nd and 2 at PSU 33,2nd , 2 , PSU 33,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Saquon Barkley run for 4 yds to the PnSt 37 for a 1ST down ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
71,1st and 10 at PSU 37,1st , 10 , PSU 37,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Trace McSorley run for 2 yds to the PnSt 39 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
72,2nd and 8 at PSU 39,2nd , 8 , PSU 39,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 25 yds to the Iowa 36 for a 1ST down ,25,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
73,1st and 10 at IOWA 36,1st , 10 , IOWA 36,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Saquon Barkley run for 8 yds to the Iowa 28 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
74,2nd and 2 at IOWA 28,2nd , 2 , IOWA 28,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Saquon Barkley run for 8 yds to the Iowa 20 for a 1ST down ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
75,1st and 10 at IOWA 20,1st , 10 , IOWA 20,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
76,2nd and 10 at IOWA 20,2nd , 10 , IOWA 20,PSU, 2nd,4:13 ,24,7,17, (4:13 - 2nd) Andre Robinson run for 6 yds to the Iowa 14 ,6,0,0,0,0,1, Andre Robinson ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
77,,,,,PSU, 2nd,0:47 ,24,7,17," (0:47 - 2nd) Timeout PENN ST, clock 00:47 ",,,,,,,,,,,,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
78,3rd and 4 at IOWA 14,3rd , 4 , IOWA 14,PSU, 2nd,0:47 ,24,7,17, (0:47 - 2nd) Trace McSorley run for 2 yds to the Iowa 12 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
79,,,,,PSU, 2nd,0:02 ,24,7,17," (0:02 - 2nd) Timeout PENN ST, clock 00:02 ",,,,,,,,,,,,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
80,4th and 2 at IOWA 12,4th , 2 , IOWA 12,PSU, 2nd,0:00 ,24,7,17, (0:00 - 2nd) Tyler Davis 30 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
81,,,,,IOWA, 3rd,15:00 ,24,7,17," (15:00 - 3rd) Joey Julius kickoff for 64 yds , Desmond King return for 18 yds to the PENNST 47 IOWA Penalty, Offensive holding (9 Yards) to the Iowa 10 ",64,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
82,1st and 10 at IOWA 10,1st , 10 , IOWA 10,IOWA, 3rd,14:55 ,24,7,17," (14:55 - 3rd) C.J. Beathard run for 5 yds to the Iowa 15 for a 1ST down PENN ST Penalty, personal foul (Jason Cabinda) to the Iowa 30 for a 1ST down ",5,0,0,0,0,0,0,0,0,0,1,11/6/2016,2016," University Park, PA 16802 ",home,PSU-6.0,52," 106,194",400869688
