,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
30,2nd and 5 at GAST 45,2nd , 5 , GAST 45,GAST, 1st,2:59 ,7,0,7, (2:59 - 1st) Taz Bateman run for 2 yds to the GeoSt 47 ,2,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
31,3rd and 3 at GAST 47,3rd , 3 , GAST 47,GAST, 1st,2:11 ,7,0,7," (2:11 - 1st) Taz Bateman run for a loss of 4 yards to the GeoSt 43 Taz Bateman fumbled, recovered by GeoSt Taz Bateman ",-4,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
32,4th and 7 at GAST 43,4th , 7 , GAST 43,GAST, 1st,1:47 ,7,0,7," (1:47 - 1st) Oliver Holdenson punt for 40 yds, downed at the PnSt 17 ",40,0,0,0,0,0,0,1,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
33,1st and 10 at PSU 17,1st , 10 , PSU 17,PSU, 1st,1:37 ,14,0,14, (1:37 - 1st) Saquon Barkley run for 3 yds to the PnSt 20 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
34,2nd and 7 at PSU 20,2nd , 7 , PSU 20,PSU, 1st,1:04 ,14,0,14, (1:04 - 1st) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
35,3rd and 7 at PSU 20,3rd , 7 , PSU 20,PSU, 1st,1:04 ,14,0,14," (1:04 - 1st) PENN ST Penalty, False Start (-5 Yards) to the PnSt 15 ",,0,0,0,0,0,0,0,0,0,1,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
36,3rd and 12 at PSU 15,3rd , 12 , PSU 15,PSU, 1st,0:49 ,14,0,14, (0:49 - 1st) Saquon Barkley 85 Yd pass from Trace McSorley (Tyler Davis Kick) ,,1,Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
37,,,,,PSU, 1st,0:49 ,14,0,14, (0:49 - 1st) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
38,1st and 10 at GAST 25,1st , 10 , GAST 25,PSU, 1st,0:28 ,14,0,14, (0:28 - 1st) Conner Manning pass complete to Penny Hart for 10 yds to the GeoSt 35 for a 1ST down ,10,1, Conner Manning,1, Penny Hart ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
39,1st and 10 at GAST 35,1st , 10 , GAST 35,PSU, 1st,0:08 ,14,0,14, (0:08 - 1st) Taz Bateman run for 4 yds to the GeoSt 39 ,4,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
40,,,,,PSU,,,14,0,14, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
41,2nd and 6 at GAST 39,2nd , 6 , GAST 39,PSU, 2nd,14:54 ,14,0,14, (14:54 - 2nd) Conner Manning pass incomplete to Penny Hart ,0,1, Conner Manning,0, Penny Hart ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
42,3rd and 6 at GAST 39,3rd , 6 , GAST 39,PSU, 2nd,14:25 ,14,0,14, (14:25 - 2nd) Conner Manning pass complete to Taz Bateman for 11 yds to the 50 yard line for a 1ST down ,11,1, Conner Manning,1, Taz Bateman ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
43,1st and 10 at 50,1st , 10 , 50,PSU, 2nd,14:08 ,14,0,14, (14:08 - 2nd) Taz Bateman run for 3 yds to the PnSt 47 ,3,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
44,2nd and 7 at PSU 47,2nd , 7 , PSU 47,PSU, 2nd,13:33 ,14,0,14, (13:33 - 2nd) Conner Manning pass complete to Penny Hart for 4 yds to the PnSt 43 ,4,1, Conner Manning,1, Penny Hart ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
45,,,,,PSU, 2nd,13:03 ,14,0,14," (13:03 - 2nd) Timeout PENN ST, clock 13:03 ",,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
46,3rd and 3 at PSU 43,3rd , 3 , PSU 43,PSU, 2nd,12:58 ,14,0,14, (12:58 - 2nd) Conner Manning pass incomplete to Kyler Neal ,0,1, Conner Manning,0, Kyler Neal ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
47,4th and 3 at PSU 43,4th , 3 , PSU 43,PSU, 2nd,12:53 ,14,0,14," (12:53 - 2nd) Oliver Holdenson punt for 29 yds , DeAndre Thompkins returns for no gain to the PnSt 14 ",29,0,0,0,0,0,0,1,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
48,1st and 10 at PSU 14,1st , 10 , PSU 14,GAST, 2nd,12:29 ,21,0,21, (12:29 - 2nd) Trace McSorley pass complete to Saquon Barkley for 44 yds to the GeoSt 42 for a 1ST down ,44,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
49,1st and 10 at GAST 42,1st , 10 , GAST 42,GAST, 2nd,12:22 ,21,0,21, (12:22 - 2nd) Miles Sanders run for 15 yds to the GeoSt 27 for a 1ST down ,15,0,0,0,0,1, Miles Sanders ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
50,1st and 10 at GAST 27,1st , 10 , GAST 27,GAST, 2nd,11:44 ,21,0,21, (11:44 - 2nd) DaeSean Hamilton 27 Yd pass from Trace McSorley (Tyler Davis Kick) ,,1,Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
51,,,,,GAST, 2nd,11:44 ,21,0,21, (11:44 - 2nd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
52,1st and 10 at GAST 25,1st , 10 , GAST 25,GAST, 2nd,11:29 ,21,0,21, (11:29 - 2nd) Taz Bateman run for 3 yds to the GeoSt 28 ,3,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
53,2nd and 7 at GAST 28,2nd , 7 , GAST 28,GAST, 2nd,11:03 ,21,0,21, (11:03 - 2nd) Conner Manning pass incomplete to Penny Hart ,0,1, Conner Manning,0, Penny Hart ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
54,,,,,GAST, 2nd,11:03 ,21,0,21," (11:03 - 2nd) Timeout GEORGIA ST, clock 11:03 ",,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
55,3rd and 7 at GAST 28,3rd , 7 , GAST 28,GAST, 2nd,10:59 ,21,0,21, (10:59 - 2nd) Conner Manning pass incomplete to Devin Gentry ,0,1, Conner Manning,0, Devin Gentry ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
56,4th and 7 at GAST 28,4th , 7 , GAST 28,GAST, 2nd,10:53 ,21,0,21," (10:53 - 2nd) Oliver Holdenson punt for 36 yds, fair catch by DeAndre Thompkins at the PnSt 36 ",36,0,0,0,0,0,0,1,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
57,1st and 10 at PSU 36,1st , 10 , PSU 36,PSU, 2nd,10:34 ,21,0,21, (10:34 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 5 yds to the PnSt 41 ,5,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
58,2nd and 5 at PSU 41,2nd , 5 , PSU 41,PSU, 2nd,10:19 ,21,0,21," (10:19 - 2nd) PENN ST Penalty, False Start (-5 Yards) to the PnSt 36 ",,0,0,0,0,0,0,0,0,0,1,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
59,2nd and 10 at PSU 36,2nd , 10 , PSU 36,PSU, 2nd,9:51 ,21,0,21, (9:51 - 2nd) Saquon Barkley run for a loss of 1 yard to the PnSt 35 ,-1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
60,3rd and 11 at PSU 35,3rd , 11 , PSU 35,PSU, 2nd,9:20 ,21,0,21, (9:20 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
61,4th and 11 at PSU 35,4th , 11 , PSU 35,PSU, 2nd,9:10 ,21,0,21," (9:10 - 2nd) Blake Gillikin punt for 48 yds , Taz Bateman returns for 1 yd to the GeoSt 18 ",48,0,0,0,0,0,0,1,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
62,1st and 10 at GAST 18,1st , 10 , GAST 18,PSU, 2nd,9:04 ,21,0,21, (9:04 - 2nd) Conner Manning pass intercepted Grant Haley return for 4 yds to the GeoSt 29 ,4,1, Conner Manning,interception,0,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
63,1st and 10 at GAST 29,1st , 10 , GAST 29,GAST, 2nd,8:55 ,28,0,28, (8:55 - 2nd) Miles Sanders 29 Yd Run (Tyler Davis Kick) ,29 ,0,0,0,0,1, (8:55 - 2nd) Miles Sanders ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
64,,,,,GAST, 2nd,8:55 ,28,0,28, (8:55 - 2nd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
65,1st and 10 at GAST 25,1st , 10 , GAST 25,GAST, 2nd,8:48 ,28,0,28, (8:48 - 2nd) Taz Bateman run for no gain to the GeoSt 25 ,0,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
66,2nd and 10 at GAST 25,2nd , 10 , GAST 25,GAST, 2nd,8:17 ,28,0,28," (8:17 - 2nd) Manning, Conner pass incomplete to Hart, Penny, PENALTY PENNST pass interference (Allen, Marcus) 15 yards to the GEORGIAST40, NO PLAY, 1ST DOWN GEORGIAST. ",0,0,0,0,0,0,0,0,0,0,1,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
67,1st and 10 at GAST 40,1st , 10 , GAST 40,GAST, 2nd,8:01 ,28,0,28, (8:01 - 2nd) Conner Manning pass complete to Todd Boyd for 18 yds to the PnSt 42 for a 1ST down ,18,1, Conner Manning,1, Todd Boyd ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
68,1st and 10 at PSU 42,1st , 10 , PSU 42,GAST, 2nd,7:36 ,28,0,28, (7:36 - 2nd) Conner Manning pass incomplete to Chandon Sullivan ,0,1, Conner Manning,0, Chandon Sullivan ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
69,2nd and 10 at PSU 42,2nd , 10 , PSU 42,GAST, 2nd,7:31 ,28,0,28, (7:31 - 2nd) Conner Manning pass complete to Tamir Jones for 5 yds to the PnSt 37 ,5,1, Conner Manning,1, Tamir Jones ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
70,,,,,GAST, 2nd,6:56 ,28,0,28," (6:56 - 2nd) Timeout GEORGIA ST, clock 06:56 ",,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
71,3rd and 5 at PSU 37,3rd , 5 , PSU 37,GAST, 2nd,6:36 ,28,0,28, (6:36 - 2nd) Conner Manning pass complete to Kyler Neal for 12 yds to the PnSt 25 for a 1ST down ,12,1, Conner Manning,1, Kyler Neal ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
72,1st and 10 at PSU 25,1st , 10 , PSU 25,GAST, 2nd,6:16 ,28,0,28, (6:16 - 2nd) Kyler Neal run for a loss of 5 yards to the PnSt 30 ,-5,0,0,0,0,1, Kyler Neal ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
73,2nd and 15 at PSU 30,2nd , 15 , PSU 30,GAST, 2nd,5:28 ,28,0,28, (5:28 - 2nd) Conner Manning pass intercepted Marcus Allen return for 50 yds to the GeoSt 25 ,50,1, Conner Manning,interception,0,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
74,1st and 10 at GAST 25,1st , 10 , GAST 25,PSU, 2nd,4:58 ,35,0,35, (4:58 - 2nd) Trace McSorley run for 7 yds to the GeoSt 18 ,7,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
75,2nd and 3 at GAST 18,2nd , 3 , GAST 18,PSU, 2nd,4:34 ,35,0,35, (4:34 - 2nd) Saquon Barkley run for a loss of 2 yards to the GeoSt 20 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
76,3rd and 5 at GAST 20,3rd , 5 , GAST 20,PSU, 2nd,3:48 ,35,0,35, (3:48 - 2nd) Trace McSorley pass complete to Juwan Johnson for 12 yds to the GeoSt 8 for a 1ST down ,12,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
77,1st and Goal at GAST 8,1st , Goal , GAST 8,PSU, 2nd,3:26 ,35,0,35, (3:26 - 2nd) Trace McSorley 8 Yd Run (Tyler Davis Kick) , 8 ,0,0,0,0,1, (3:26 - 2nd) Trace McSorley,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
78,,,,,PSU, 2nd,3:26 ,35,0,35, (3:26 - 2nd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
79,1st and 10 at GAST 25,1st , 10 , GAST 25,PSU, 2nd,3:15 ,35,0,35, (3:15 - 2nd) Taz Bateman run for 1 yd to the GeoSt 26 ,1,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
80,2nd and 9 at GAST 26,2nd , 9 , GAST 26,PSU, 2nd,2:39 ,35,0,35, (2:39 - 2nd) Taz Bateman run for no gain to the GeoSt 26 ,0,0,0,0,0,1, Taz Bateman ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
81,,,,,PSU, 2nd,2:39 ,35,0,35," (2:39 - 2nd) Timeout PENN ST, clock 02:39 ",,,,,,,,,,,,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
82,3rd and 9 at GAST 26,3rd , 9 , GAST 26,PSU, 2nd,2:25 ,35,0,35, (2:25 - 2nd) Conner Manning pass complete to Penny Hart for 12 yds to the GeoSt 38 for a 1ST down ,12,1, Conner Manning,1, Penny Hart ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
83,1st and 10 at GAST 38,1st , 10 , GAST 38,PSU, 2nd,1:57 ,35,0,35, (1:57 - 2nd) Conner Manning run for 2 yds to the GeoSt 40 ,2,0,0,0,0,1, Conner Manning ,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
84,2nd and 8 at GAST 40,2nd , 8 , GAST 40,PSU, 2nd,1:34 ,35,0,35, (1:34 - 2nd) Conner Manning pass incomplete to Taz Bateman ,0,1, Conner Manning,0, Taz Bateman ,0,0,0,0,0,0,9/17/2017,2017," University Park, PA 16802 ",home,PSU-37.0,55," 102,746",400935356
