,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
25,2nd and 10 at MSU 32,2nd , 10 , MSU 32,MSU, 1st,6:30 ,0,6,-6, (6:30 - 1st) Damion Terry pass complete to Josiah Price for 11 yds to the MchSt 43 for a 1ST down ,11,1, Damion Terry,1, Josiah Price ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
26,1st and 10 at MSU 43,1st , 10 , MSU 43,MSU, 1st,6:05 ,0,6,-6, (6:05 - 1st) LJ Scott run for 5 yds to the MchSt 48 ,5,0,0,0,0,1, LJ Scott ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
27,2nd and 5 at MSU 48,2nd , 5 , MSU 48,MSU, 1st,5:21 ,0,6,-6, (5:21 - 1st) Damion Terry run for 3 yds to the PnSt 49 ,3,0,0,0,0,1, Damion Terry ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
28,3rd and 2 at PSU 49,3rd , 2 , PSU 49,MSU, 1st,5:10 ,0,6,-6," (5:10 - 1st) LJ Scott run for 11 yds to the PnSt 38 for a 1ST down PENN ST Penalty, Defensive Offside (Brandon Bell) declined for a 1ST down ",11,0,0,0,0,0,0,0,0,0,1,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
29,1st and 10 at PSU 38,1st , 10 , PSU 38,MSU, 1st,4:50 ,0,6,-6, (4:50 - 1st) LJ Scott run for 10 yds to the PnSt 28 for a 1ST down ,10,0,0,0,0,1, LJ Scott ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
30,1st and 10 at PSU 28,1st , 10 , PSU 28,MSU, 1st,4:34 ,0,6,-6, (4:34 - 1st) R.J. Shelton pass complete to Damion Terry for 15 yds to the PnSt 13 for a 1ST down ,15,1, R.J. Shelton,1, Damion Terry ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
31,1st and 10 at PSU 13,1st , 10 , PSU 13,MSU, 1st,4:05 ,0,6,-6, (4:05 - 1st) LJ Scott run for a loss of 1 yard to the PnSt 14 ,-1,0,0,0,0,1, LJ Scott ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
32,2nd and 11 at PSU 14,2nd , 11 , PSU 14,MSU, 1st,3:25 ,0,6,-6, (3:25 - 1st) LJ Scott run for a loss of 5 yards to the PnSt 19 ,-5,0,0,0,0,1, LJ Scott ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
33,3rd and 16 at PSU 19,3rd , 16 , PSU 19,MSU, 1st,2:48 ,0,6,-6, (2:48 - 1st) Damion Terry pass incomplete to Monty Madaris ,0,1, Damion Terry,0, Monty Madaris ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
34,4th and 16 at PSU 19,4th , 16 , PSU 19,MSU, 1st,2:44 ,0,6,-6, (2:44 - 1st) Michael Geiger 36 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
35,,,,,PSU, 1st,2:44 ,3,6,-3," (2:44 - 1st) Kevin Cronin kickoff for 59 yds , Miles Sanders return for 17 yds to the PnSt 23 ",59,,,,,,,,,,,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
36,1st and 10 at PSU 23,1st , 10 , PSU 23,PSU, 1st,2:25 ,3,6,-3, (2:25 - 1st) Saquon Barkley run for 1 yd to the PnSt 24 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
37,2nd and 9 at PSU 24,2nd , 9 , PSU 24,PSU, 1st,1:57 ,3,6,-3, (1:57 - 1st) Trace McSorley pass complete to Mike Gesicki for 19 yds to the PnSt 43 for a 1ST down ,19,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
38,1st and 10 at PSU 43,1st , 10 , PSU 43,PSU, 1st,1:39 ,3,6,-3, (1:39 - 1st) Trace McSorley pass incomplete to Saeed Blacknall ,0,1, Trace McSorley,0, Saeed Blacknall ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
39,2nd and 10 at PSU 43,2nd , 10 , PSU 43,PSU, 1st,1:32 ,3,6,-3, (1:32 - 1st) Trace McSorley run for no gain to the PnSt 43 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
40,3rd and 10 at PSU 43,3rd , 10 , PSU 43,PSU, 1st,0:45 ,3,6,-3, (0:45 - 1st) Trace McSorley pass complete to Chris Godwin for 18 yds to the MchSt 39 for a 1ST down ,18,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
41,1st and 10 at MSU 39,1st , 10 , MSU 39,PSU, 1st,0:20 ,3,6,-3, (0:20 - 1st) Trace McSorley pass complete to DeAndre Thompkins for 13 yds to the MchSt 26 for a 1ST down ,13,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
42,,,,,PSU,,,3,6,-3, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
43,1st and 10 at MSU 26,1st , 10 , MSU 26,PSU, 2nd,14:50 ,3,6,-3, (14:50 - 2nd) Saquon Barkley run for 5 yds to the MchSt 21 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
44,2nd and 5 at MSU 21,2nd , 5 , MSU 21,PSU, 2nd,14:25 ,3,6,-3, (14:25 - 2nd) Saquon Barkley run for 1 yd to the MchSt 20 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
45,3rd and 4 at MSU 20,3rd , 4 , MSU 20,PSU, 2nd,13:45 ,3,6,-3, (13:45 - 2nd) Trace McSorley run for 3 yds to the MchSt 17 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
46,4th and 1 at MSU 17,4th , 1 , MSU 17,PSU, 2nd,13:11 ,3,6,-3, (13:11 - 2nd) Tyler Davis 35 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
47,,,,,MSU, 2nd,13:11 ,3,9,-6, (13:11 - 2nd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
48,1st and 10 at MSU 25,1st , 10 , MSU 25,MSU, 2nd,13:03 ,3,9,-6, (13:03 - 2nd) Damion Terry pass complete to Josiah Price for 23 yds to the MchSt 48 for a 1ST down ,23,1, Damion Terry,1, Josiah Price ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
49,1st and 10 at MSU 48,1st , 10 , MSU 48,MSU, 2nd,12:33 ,3,9,-6, (12:33 - 2nd) Damion Terry pass incomplete to Felton Davis III ,0,1, Damion Terry,0, Felton Davis III ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
50,2nd and 10 at MSU 48,2nd , 10 , MSU 48,MSU, 2nd,12:27 ,3,9,-6, (12:27 - 2nd) Donnie Corley run for 9 yds to the PnSt 43 ,9,0,0,0,0,1, Donnie Corley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
51,3rd and 1 at PSU 43,3rd , 1 , PSU 43,MSU, 2nd,12:15 ,3,9,-6, (12:15 - 2nd) Damion Terry run for 3 yds to the PnSt 40 for a 1ST down ,3,0,0,0,0,1, Damion Terry ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
52,1st and 10 at PSU 40,1st , 10 , PSU 40,MSU, 2nd,11:45 ,3,9,-6, (11:45 - 2nd) Gerald Holmes run for 1 yd to the PnSt 39 ,1,0,0,0,0,1, Gerald Holmes ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
53,2nd and 9 at PSU 39,2nd , 9 , PSU 39,MSU, 2nd,11:00 ,3,9,-6, (11:00 - 2nd) Damion Terry pass complete to R.J. Shelton for 4 yds to the PnSt 35 ,4,1, Damion Terry,1, R.J. Shelton ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
54,3rd and 5 at PSU 35,3rd , 5 , PSU 35,MSU, 2nd,10:28 ,3,9,-6, (10:28 - 2nd) Damion Terry pass complete to R.J. Shelton for 11 yds to the PnSt 24 for a 1ST down ,11,1, Damion Terry,1, R.J. Shelton ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
55,1st and 10 at PSU 24,1st , 10 , PSU 24,MSU, 2nd,9:45 ,3,9,-6, (9:45 - 2nd) Gerald Holmes run for 3 yds to the PnSt 21 ,3,0,0,0,0,1, Gerald Holmes ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
56,2nd and 7 at PSU 21,2nd , 7 , PSU 21,MSU, 2nd,9:33 ,3,9,-6, (9:33 - 2nd) Damion Terry run for 9 yds to the PnSt 12 for a 1ST down ,9,0,0,0,0,1, Damion Terry ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
57,1st and 10 at PSU 12,1st , 10 , PSU 12,MSU, 2nd,9:05 ,3,9,-6, (9:05 - 2nd) Gerald Holmes run for 1 yd to the PnSt 11 ,1,0,0,0,0,1, Gerald Holmes ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
58,2nd and 9 at PSU 11,2nd , 9 , PSU 11,MSU, 2nd,8:30 ,3,9,-6, (8:30 - 2nd) Tyler O'Connor pass complete to Jamal Lyles for 4 yds to the PnSt 7 ,4,1, Tyler O'Connor,1, Jamal Lyles ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
59,,,,,MSU, 2nd,8:05 ,3,9,-6," (8:05 - 2nd) Timeout MICHIGAN ST, clock 08:05 ",,,,,,,,,,,,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
60,3rd and 5 at PSU 7,3rd , 5 , PSU 7,MSU, 2nd,7:55 ,3,9,-6, (7:55 - 2nd) Tyler O'Connor sacked by Manny Bowen and Troy Apke for a loss of 9 yards to the PnSt 16 ,-9,,,,,,,,,,,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
61,4th and 14 at PSU 16,4th , 14 , PSU 16,MSU, 2nd,7:17 ,3,9,-6, (7:17 - 2nd) Michael Geiger 33 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
62,,,,,PSU, 2nd,7:17 ,10,9,1," (7:17 - 2nd) Kevin Cronin kickoff for 65 yds , Miles Sanders return for 22 yds to the PnSt 22 ",65,,,,,,,,,,,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
63,1st and 10 at PSU 22,1st , 10 , PSU 22,PSU, 2nd,7:05 ,10,9,1, (7:05 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 16 yds to the PnSt 38 for a 1ST down ,16,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
64,1st and 10 at PSU 38,1st , 10 , PSU 38,PSU, 2nd,6:48 ,10,9,1, (6:48 - 2nd) Saquon Barkley run for 5 yds to the PnSt 43 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
65,2nd and 5 at PSU 43,2nd , 5 , PSU 43,PSU, 2nd,6:30 ,10,9,1, (6:30 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 25 yds to the MchSt 32 for a 1ST down ,25,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
66,1st and 10 at MSU 32,1st , 10 , MSU 32,PSU, 2nd,6:00 ,10,9,1, (6:00 - 2nd) Trace McSorley pass complete to Chris Godwin for 4 yds to the MchSt 28 ,4,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
67,2nd and 6 at MSU 28,2nd , 6 , MSU 28,PSU, 2nd,5:45 ,10,9,1, (5:45 - 2nd) Trace McSorley run for 10 yds to the MchSt 18 for a 1ST down ,10,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
68,1st and 10 at MSU 18,1st , 10 , MSU 18,PSU, 2nd,5:00 ,10,9,1, (5:00 - 2nd) Saquon Barkley run for a loss of 4 yards to the MchSt 22 ,-4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
69,2nd and 14 at MSU 22,2nd , 14 , MSU 22,PSU, 2nd,4:21 ,10,9,1, (4:21 - 2nd) Trace McSorley pass complete to Saeed Blacknall for 16 yds to the MchSt 6 for a 1ST down ,16,1, Trace McSorley,1, Saeed Blacknall ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
70,1st and Goal at MSU 6,1st , Goal , MSU 6,PSU, 2nd,4:11 ,10,9,1," (4:11 - 2nd) MICHIGAN ST Penalty, Defensive Offside (Kevin Williams) to the MchSt 3 ",,0,0,0,0,0,0,0,0,0,1,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
71,1st and Goal at MSU 3,1st , Goal , MSU 3,PSU, 2nd,3:40 ,10,9,1, (3:40 - 2nd) Saquon Barkley run for 2 yds to the MchSt 1 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
72,2nd and Goal at MSU 1,2nd , Goal , MSU 1,PSU, 2nd,2:58 ,10,9,1, (2:58 - 2nd) Trace McSorley run for no gain to the MchSt 1 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
73,3rd and Goal at MSU 1,3rd , Goal , MSU 1,PSU, 2nd,2:14 ,10,9,1," (2:14 - 2nd) Saquon Barkley run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
74,,,,,MSU, 2nd,2:14 ,10,12,-2, (2:14 - 2nd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
75,1st and 10 at MSU 25,1st , 10 , MSU 25,MSU, 2nd,2:09 ,10,12,-2, (2:09 - 2nd) Tyler O'Connor pass complete to R.J. Shelton for 17 yds to the MchSt 42 for a 1ST down ,17,1, Tyler O'Connor,1, R.J. Shelton ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
76,1st and 10 at MSU 42,1st , 10 , MSU 42,MSU, 2nd,1:45 ,10,12,-2, (1:45 - 2nd) Tyler O'Connor pass complete to Gerald Holmes for 6 yds to the MchSt 48 ,6,1, Tyler O'Connor,1, Gerald Holmes ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
77,2nd and 4 at MSU 48,2nd , 4 , MSU 48,MSU, 2nd,1:28 ,10,12,-2, (1:28 - 2nd) Gerald Holmes run for 7 yds to the PnSt 45 for a 1ST down ,7,0,0,0,0,1, Gerald Holmes ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
78,1st and 10 at PSU 45,1st , 10 , PSU 45,MSU, 2nd,1:18 ,10,12,-2, (1:18 - 2nd) Tyler O'Connor pass incomplete to Donnie Corley ,0,1, Tyler O'Connor,0, Donnie Corley ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
79,2nd and 10 at PSU 45,2nd , 10 , PSU 45,MSU, 2nd,1:10 ,10,12,-2, (1:10 - 2nd) Tyler O'Connor pass complete to Donnie Corley for 5 yds to the PnSt 40 ,5,1, Tyler O'Connor,1, Donnie Corley ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
80,3rd and 5 at PSU 40,3rd , 5 , PSU 40,MSU, 2nd,0:53 ,10,12,-2, (0:53 - 2nd) Tyler O'Connor run for 8 yds to the PnSt 32 for a 1ST down ,8,0,0,0,0,1, Tyler O'Connor ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
81,1st and 10 at PSU 32,1st , 10 , PSU 32,MSU, 2nd,0:48 ,10,12,-2, (0:48 - 2nd) Tyler O'Connor pass incomplete ,0,1, Tyler O'Connor,0,0,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
82,2nd and 10 at PSU 32,2nd , 10 , PSU 32,MSU, 2nd,0:44 ,10,12,-2, (0:44 - 2nd) R.J. Shelton run for 4 yds to the PnSt 28 ,4,0,0,0,0,1, R.J. Shelton ,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
83,3rd and 6 at PSU 28,3rd , 6 , PSU 28,MSU, 2nd,0:40 ,10,12,-2, (0:40 - 2nd) Tyler O'Connor pass complete to Jamal Lyles for 9 yds to the PnSt 19 for a 1ST down ,9,1, Tyler O'Connor,1, Jamal Lyles ,0,0,0,0,0,0,11/26/2016,2016," University Park, PA 16802 ",home,PSU-11.0,54," 97,418",400869702
