,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
16,1st and 10 at AKR 20,1st , 10 , AKR 20,AKR, 1st,9:17 ,7,0,7, (9:17 - 1st) Thomas Woodson pass complete to Anthony Young for a loss of 2 yards to the Akron 18 ,-2,1, Thomas Woodson,1, Anthony Young ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
17,2nd and 12 at AKR 18,2nd , 12 , AKR 18,AKR, 1st,8:45 ,7,0,7, (8:45 - 1st) Thomas Woodson pass incomplete ,0,1, Thomas Woodson,0,0,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
18,3rd and 12 at AKR 18,3rd , 12 , AKR 18,AKR, 1st,8:43 ,7,0,7," (8:43 - 1st) Thomas Woodson pass complete to Warren Ball for no gain Warren Ball fumbled, forced by Ryan Buchholz, recovered by Akron Lavonne Gauthney ",0,1, Thomas Woodson,1, Warren Ball ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
19,4th and 12 at AKR 18,4th , 12 , AKR 18,AKR, 1st,8:43 ,7,0,7," (8:43 - 1st) PENN ST Penalty, Running Into Kicker (5 Yards) to the Akron 23 ",,0,0,0,0,0,0,0,0,0,1,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
20,4th and 7 at AKR 23,4th , 7 , AKR 23,AKR, 1st,8:13 ,7,0,7," (8:13 - 1st) Nick Gasser punt for 38 yds , DeAndre Thompkins returns for 61 yds for a TD, (Tyler Davis KICK) ",38,0,0,0,0,0,0,1,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
21,,,,,AKR, 1st,8:07 ,7,0,7," (8:07 - 1st) Tyler Davis kickoff for 60 yds , Van Edwards Jr. return for 22 yds to the Akron 27 ",60,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
22,1st and 10 at AKR 27,1st , 10 , AKR 27,AKR, 1st,8:07 ,7,0,7, (8:07 - 1st) Thomas Woodson pass complete to Newman Williams for 2 yds to the Akron 29 ,2,1, Thomas Woodson,1, Newman Williams ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
23,2nd and 8 at AKR 29,2nd , 8 , AKR 29,AKR, 1st,7:24 ,7,0,7, (7:24 - 1st) Warren Ball run for a loss of 2 yards to the Akron 27 ,-2,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
24,3rd and 10 at AKR 27,3rd , 10 , AKR 27,AKR, 1st,6:53 ,7,0,7, (6:53 - 1st) Thomas Woodson pass complete to Fransohn Bickley for 13 yds to the Akron 40 for a 1ST down ,13,1, Thomas Woodson,1, Fransohn Bickley ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
25,1st and 10 at AKR 40,1st , 10 , AKR 40,AKR, 1st,6:27 ,7,0,7, (6:27 - 1st) Thomas Woodson pass incomplete to A.J. Coney ,0,1, Thomas Woodson,0, A.J. Coney ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
26,2nd and 10 at AKR 40,2nd , 10 , AKR 40,AKR, 1st,6:05 ,7,0,7, (6:05 - 1st) Warren Ball run for 2 yds to the Akron 42 ,2,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
27,3rd and 8 at AKR 42,3rd , 8 , AKR 42,AKR, 1st,5:38 ,7,0,7, (5:38 - 1st) Thomas Woodson pass intercepted Amani Oruwariye return for no gain to the PnSt 25 ,0,1, Thomas Woodson,interception,0,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
28,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 1st,5:38 ,14,0,14, (5:38 - 1st) Saquon Barkley run for 8 yds to the PnSt 33 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
29,2nd and 2 at PSU 33,2nd , 2 , PSU 33,PSU, 1st,5:04 ,14,0,14, (5:04 - 1st) Saquon Barkley run for 4 yds to the PnSt 37 for a 1ST down ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
30,1st and 10 at PSU 37,1st , 10 , PSU 37,PSU, 1st,4:44 ,14,0,14, (4:44 - 1st) Saquon Barkley run for 10 yds to the PnSt 47 for a 1ST down ,10,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
31,1st and 10 at PSU 47,1st , 10 , PSU 47,PSU, 1st,3:59 ,14,0,14, (3:59 - 1st) Trace McSorley pass complete to Saquon Barkley for a loss of 6 yards to the PnSt 41 ,-6,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
32,2nd and 16 at PSU 41,2nd , 16 , PSU 41,PSU, 1st,3:21 ,14,0,14, (3:21 - 1st) Trace McSorley pass complete to DaeSean Hamilton for 29 yds to the Akron 30 for a 1ST down ,29,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
33,1st and 10 at AKR 30,1st , 10 , AKR 30,PSU, 1st,2:44 ,14,0,14, (2:44 - 1st) Trace McSorley run for a loss of 3 yards to the Akron 33 ,-3,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
34,2nd and 13 at AKR 33,2nd , 13 , AKR 33,PSU, 1st,2:10 ,14,0,14, (2:10 - 1st) Trace McSorley run for 3 yds to the Akron 30 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
35,3rd and 10 at AKR 30,3rd , 10 , AKR 30,PSU, 1st,1:31 ,14,0,14, (1:31 - 1st) Trace McSorley pass complete to Saquon Barkley for 17 yds to the Akron 13 for a 1ST down ,17,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
36,1st and 10 at AKR 13,1st , 10 , AKR 13,PSU, 1st,0:57 ,14,0,14, (0:57 - 1st) Trace McSorley pass incomplete to Andre Robinson ,0,1, Trace McSorley,0, Andre Robinson ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
37,2nd and 10 at AKR 13,2nd , 10 , AKR 13,PSU, 1st,0:49 ,14,0,14," (0:49 - 1st) Trace McSorley pass complete to Mike Gesicki for 13 yds for a TD, (Tyler Davis KICK) ",13,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
38,,,,,AKR, 1st,0:49 ,14,0,14, (0:49 - 1st) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
39,1st and 10 at AKR 25,1st , 10 , AKR 25,AKR, 1st,0:49 ,14,0,14, (0:49 - 1st) Van Edwards Jr. run for a loss of 2 yards to the Akron 23 ,-2,0,0,0,0,1, Van Edwards Jr. ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
40,2nd and 12 at AKR 23,2nd , 12 , AKR 23,AKR, 1st,0:00 ,14,0,14, (0:00 - 1st) Thomas Woodson pass complete to Warren Ball for 3 yds to the Akron 26 ,3,1, Thomas Woodson,1, Warren Ball ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
41,,,,,AKR,,,14,0,14, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
42,3rd and 9 at AKR 26,3rd , 9 , AKR 26,AKR, 2nd,15:00 ,14,0,14, (15:00 - 2nd) Thomas Woodson pass complete to Kwadarrius Smith for 12 yds to the Akron 38 for a 1ST down ,12,1, Thomas Woodson,1, Kwadarrius Smith ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
43,1st and 10 at AKR 38,1st , 10 , AKR 38,AKR, 2nd,14:24 ,14,0,14, (14:24 - 2nd) Thomas Woodson pass incomplete to Kwadarrius Smith ,0,1, Thomas Woodson,0, Kwadarrius Smith ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
44,2nd and 10 at AKR 38,2nd , 10 , AKR 38,AKR, 2nd,14:20 ,14,0,14," (14:20 - 2nd) AKRON Penalty, False Start (Tra'Von Chapman) to the Akron 33 ",,0,0,0,0,0,0,0,0,0,1,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
45,2nd and 15 at AKR 33,2nd , 15 , AKR 33,AKR, 2nd,13:44 ,14,0,14, (13:44 - 2nd) Thomas Woodson sacked by Curtis Cothran and Tyrell Chavis for a loss of 4 yards to the Akron 29 ,-4,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
46,3rd and 19 at AKR 29,3rd , 19 , AKR 29,AKR, 2nd,13:27 ,14,0,14, (13:27 - 2nd) Warren Ball run for 10 yds to the Akron 39 ,10,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
47,4th and 9 at AKR 39,4th , 9 , AKR 39,AKR, 2nd,12:51 ,14,0,14," (12:51 - 2nd) Nick Gasser punt for 42 yds , DeAndre Thompkins returns for 42 yds to the Akron 39 ",42,0,0,0,0,0,0,1,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
48,1st and 10 at AKR 39,1st , 10 , AKR 39,PSU, 2nd,12:47 ,14,0,14, (12:47 - 2nd) Trace McSorley pass complete to Mike Gesicki for 10 yds to the Akron 29 for a 1ST down ,10,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
49,1st and 10 at AKR 29,1st , 10 , AKR 29,PSU, 2nd,12:17 ,14,0,14, (12:17 - 2nd) Trace McSorley run for 7 yds to the Akron 22 ,7,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
50,2nd and 3 at AKR 22,2nd , 3 , AKR 22,PSU, 2nd,11:34 ,14,0,14, (11:34 - 2nd) Saquon Barkley run for 1 yd to the Akron 21 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
51,3rd and 2 at AKR 21,3rd , 2 , AKR 21,PSU, 2nd,11:05 ,14,0,14, (11:05 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
52,4th and 2 at AKR 21,4th , 2 , AKR 21,PSU, 2nd,11:00 ,14,0,14, (11:00 - 2nd) Tyler Davis 39 yd FG MISSED ,,0,0,0,0,0,0,0,1,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
53,1st and 10 at AKR 21,1st , 10 , AKR 21,AKR, 2nd,11:00 ,14,0,14, (11:00 - 2nd) Thomas Woodson pass complete to A.J. Coney for 12 yds to the Akron 33 for a 1ST down ,12,1, Thomas Woodson,1, A.J. Coney ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
54,1st and 10 at AKR 33,1st , 10 , AKR 33,AKR, 2nd,10:27 ,14,0,14, (10:27 - 2nd) Thomas Woodson pass complete to A.J. Coney for 13 yds to the Akron 46 for a 1ST down ,13,1, Thomas Woodson,1, A.J. Coney ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
55,1st and 10 at AKR 46,1st , 10 , AKR 46,AKR, 2nd,10:04 ,14,0,14, (10:04 - 2nd) Thomas Woodson pass incomplete to Fransohn Bickley ,0,1, Thomas Woodson,0, Fransohn Bickley ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
56,2nd and 10 at AKR 46,2nd , 10 , AKR 46,AKR, 2nd,9:54 ,14,0,14, (9:54 - 2nd) Thomas Woodson pass incomplete to Warren Ball ,0,1, Thomas Woodson,0, Warren Ball ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
57,3rd and 10 at AKR 46,3rd , 10 , AKR 46,AKR, 2nd,9:49 ,14,0,14, (9:49 - 2nd) Thomas Woodson pass incomplete to Warren Ball ,0,1, Thomas Woodson,0, Warren Ball ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
58,4th and 10 at AKR 46,4th , 10 , AKR 46,AKR, 2nd,9:39 ,14,0,14," (9:39 - 2nd) Nick Gasser punt for 41 yds, fair catch by DeAndre Thompkins at the PnSt 13 ",41,0,0,0,0,0,0,1,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
59,1st and 10 at PSU 13,1st , 10 , PSU 13,PSU, 2nd,9:39 ,21,0,21, (9:39 - 2nd) Saquon Barkley run for 80 yds to the Akron 7 for a 1ST down ,80,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
60,1st and Goal at AKR 7,1st , Goal , AKR 7,PSU, 2nd,9:19 ,21,0,21, (9:19 - 2nd) Saquon Barkley run for 3 yds to the Akron 4 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
61,2nd and Goal at AKR 4,2nd , Goal , AKR 4,PSU, 2nd,8:48 ,21,0,21," (8:48 - 2nd) Trace McSorley run for 4 yds for a TD, (Tyler Davis KICK) ",4,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
62,,,,,AKR, 2nd,8:48 ,21,0,21, (8:48 - 2nd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
63,1st and 10 at AKR 25,1st , 10 , AKR 25,AKR, 2nd,8:48 ,21,0,21, (8:48 - 2nd) Van Edwards Jr. run for a loss of 1 yard to the Akron 24 ,-1,0,0,0,0,1, Van Edwards Jr. ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
64,2nd and 11 at AKR 24,2nd , 11 , AKR 24,AKR, 2nd,8:07 ,21,0,21, (8:07 - 2nd) Van Edwards Jr. run for 1 yd to the Akron 25 ,1,0,0,0,0,1, Van Edwards Jr. ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
65,3rd and 10 at AKR 25,3rd , 10 , AKR 25,AKR, 2nd,7:27 ,21,0,21, (7:27 - 2nd) Thomas Woodson pass incomplete to Tra'Von Chapman ,0,1, Thomas Woodson,0, Tra'Von Chapman ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
66,4th and 10 at AKR 25,4th , 10 , AKR 25,AKR, 2nd,7:19 ,21,0,21," (7:19 - 2nd) Nick Gasser punt for 37 yds, fair catch by DeAndre Thompkins at the PnSt 38 ",37,0,0,0,0,0,0,1,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
67,1st and 10 at PSU 38,1st , 10 , PSU 38,PSU, 2nd,7:19 ,28,0,28, (7:19 - 2nd) Trace McSorley pass complete to Juwan Johnson for 28 yds to the Akron 34 for a 1ST down ,28,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
68,1st and 10 at AKR 34,1st , 10 , AKR 34,PSU, 2nd,6:41 ,28,0,28, (6:41 - 2nd) Trace McSorley pass incomplete to Juwan Johnson ,0,1, Trace McSorley,0, Juwan Johnson ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
69,2nd and 10 at AKR 34,2nd , 10 , AKR 34,PSU, 2nd,6:31 ,28,0,28," (6:31 - 2nd) Sanders, Miles rush for 4 yards to the AKRON30, PENALTY PENNST illegal block (Charles, Irvin) 10 yards to the AKRON44, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
70,2nd and 20 at AKR 44,2nd , 20 , AKR 44,PSU, 2nd,6:02 ,28,0,28, (6:02 - 2nd) Trace McSorley pass complete to Mike Gesicki for 35 yds to the Akron 9 for a 1ST down ,35,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
71,1st and Goal at AKR 9,1st , Goal , AKR 9,PSU, 2nd,5:29 ,28,0,28, (5:29 - 2nd) Saquon Barkley run for 6 yds to the Akron 3 ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
72,2nd and Goal at AKR 3,2nd , Goal , AKR 3,PSU, 2nd,4:49 ,28,0,28," (4:49 - 2nd) Saquon Barkley run for 3 yds for a TD, (Tyler Davis KICK) ",3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
73,,,,,AKR, 2nd,4:49 ,28,0,28," (4:49 - 2nd) Tyler Davis kickoff for 64 yds , Van Edwards Jr. return for 18 yds to the Akron 19 ",64,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
74,1st and 10 at AKR 19,1st , 10 , AKR 19,AKR, 2nd,4:43 ,28,0,28, (4:43 - 2nd) Warren Ball run for 4 yds to the Akron 23 ,4,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
75,2nd and 6 at AKR 23,2nd , 6 , AKR 23,AKR, 2nd,4:09 ,28,0,28, (4:09 - 2nd) Warren Ball run for 5 yds to the Akron 28 ,5,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
76,,,,,AKR, 2nd,3:32 ,28,0,28," (3:32 - 2nd) Timeout AKRON, clock 03:32 ",,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
77,3rd and 1 at AKR 28,3rd , 1 , AKR 28,AKR, 2nd,3:32 ,28,0,28, (3:32 - 2nd) Warren Ball run for 2 yds to the Akron 30 for a 1ST down ,2,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
78,1st and 10 at AKR 30,1st , 10 , AKR 30,AKR, 2nd,3:09 ,28,0,28, (3:09 - 2nd) Warren Ball run for a loss of 4 yards to the Akron 26 ,-4,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
79,,,,,AKR, 2nd,3:08 ,28,0,28," (3:08 - 2nd) Timeout PENN ST, clock 03:08 ",,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
80,2nd and 14 at AKR 26,2nd , 14 , AKR 26,AKR, 2nd,3:08 ,28,0,28, (3:08 - 2nd) Warren Ball run for a loss of 1 yard to the Akron 25 ,-1,0,0,0,0,1, Warren Ball ,0,0,0,0,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
81,,,,,AKR, 2nd,3:00 ,28,0,28," (3:00 - 2nd) Timeout PENN ST, clock 03:00 ",,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
82,3rd and 15 at AKR 25,3rd , 15 , AKR 25,AKR, 2nd,2:56 ,28,0,28, (2:56 - 2nd) Thomas Woodson sacked by Ryan Buchholz and Torrence Brown for a loss of 8 yards to the Akron 17 ,-8,,,,,,,,,,,9/2/2017,2017," University Park, PA 16802 ",home,PSU-30.0,62," 101,684",400935237
