,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
81,3rd and 6 at PSU 37,3rd , 6 , PSU 37,PSU, 2nd,6:12 ,31,0,31, (6:12 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 28 yds to the Mary 35 for a 1ST down ,28,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
82,1st and 10 at MD 35,1st , 10 , MD 35,PSU, 2nd,6:12 ,31,0,31, (6:12 - 2nd) Saquon Barkley run for 1 yd to the Mary 34 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
83,2nd and 9 at MD 34,2nd , 9 , MD 34,PSU, 2nd,6:12 ,31,0,31, (6:12 - 2nd) Tommy Stevens pass complete to Saquon Barkley for 4 yds to the Mary 30 ,4,1, Tommy Stevens,1, Saquon Barkley ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
84,3rd and 5 at MD 30,3rd , 5 , MD 30,PSU, 2nd,6:12 ,31,0,31, (6:12 - 2nd) Trace McSorley pass complete to Brandon Polk for 9 yds to the Mary 21 for a 1ST down ,9,1, Trace McSorley,1, Brandon Polk ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
85,1st and 10 at MD 21,1st , 10 , MD 21,PSU, 2nd,6:12 ,31,0,31, (6:12 - 2nd) Trace McSorley run for 4 yds to the Mary 17 ,4,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
86,2nd and 6 at MD 17,2nd , 6 , MD 17,PSU, 2nd,6:12 ,31,0,31, (6:12 - 2nd) Trace McSorley pass complete to Mike Gesicki for 3 yds to the Mary 14 ,3,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
87,3rd and 3 at MD 14,3rd , 3 , MD 14,PSU, 2nd,6:12 ,31,0,31, (6:12 - 2nd) Saquon Barkley run for 2 yds to the Mary 12 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
88,4th and 1 at MD 12,4th , 1 , MD 12,PSU, 2nd,2:24 ,31,0,31, (2:24 - 2nd) Tyler Davis 30 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
89,,,,,MD, 2nd,2:24 ,31,0,31," (2:24 - 2nd) Tyler Davis kickoff for 62 yds , Ty Johnson return for 19 yds to the Mary 22 ",62,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
90,1st and 10 at MD 22,1st , 10 , MD 22,MD, 2nd,2:19 ,31,0,31, (2:19 - 2nd) Max Bortenschlager pass complete to D.J. Moore for 2 yds to the Mary 24 ,2,1, Max Bortenschlager,1, D.J. Moore ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
91,2nd and 8 at MD 24,2nd , 8 , MD 24,MD, 2nd,2:19 ,31,0,31, (2:19 - 2nd) Max Bortenschlager pass complete to Lorenzo Harrison III for 4 yds to the Mary 28 ,4,1, Max Bortenschlager,1, Lorenzo Harrison III ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
92,,,,,MD, 2nd,1:52 ,31,0,31," (1:52 - 2nd) Timeout PENN ST, clock 01:52 ",,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
93,3rd and 4 at MD 28,3rd , 4 , MD 28,MD, 2nd,1:52 ,31,0,31," (1:52 - 2nd) Max Bortenschlager pass incomplete to D.J. Moore, broken up by Grant Haley ",0,1, Max Bortenschlager,0," D.J. Moore, broken up by Grant Haley ",0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
94,4th and 4 at MD 28,4th , 4 , MD 28,MD, 2nd,1:52 ,31,0,31," (1:52 - 2nd) Wade Lees punt for 44 yds, fair catch by DeAndre Thompkins at the PnSt 28 ",44,0,0,0,0,0,0,1,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
95,1st and 10 at PSU 28,1st , 10 , PSU 28,PSU, 2nd,1:41 ,31,0,31, (1:41 - 2nd) Trace McSorley pass complete to Juwan Johnson for 5 yds to the PnSt 33 ,5,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
96,2nd and 5 at PSU 33,2nd , 5 , PSU 33,PSU, 2nd,1:41 ,31,0,31," (1:41 - 2nd) Trace McSorley pass incomplete to Juwan Johnson, broken up by JC Jackson ",0,1, Trace McSorley,0," Juwan Johnson, broken up by JC Jackson ",0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
97,3rd and 5 at PSU 33,3rd , 5 , PSU 33,PSU, 2nd,1:41 ,31,0,31, (1:41 - 2nd) Trace McSorley pass incomplete to Saquon Barkley ,0,1, Trace McSorley,0, Saquon Barkley ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
98,4th and 5 at PSU 33,4th , 5 , PSU 33,PSU, 2nd,1:41 ,31,0,31," (1:41 - 2nd) Blake Gillikin punt for 37 yds, fair catch by D.J. Moore at the Mary 30 ",37,0,0,0,0,0,0,1,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
99,1st and 10 at MD 30,1st , 10 , MD 30,MD, 2nd,1:00 ,31,0,31, (1:00 - 2nd) Max Bortenschlager pass complete to Taivon Jacobs for 8 yds to the Mary 38 ,8,1, Max Bortenschlager,1, Taivon Jacobs ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
100,2nd and 2 at MD 38,2nd , 2 , MD 38,MD, 2nd,1:00 ,31,0,31, (1:00 - 2nd) Max Bortenschlager pass complete to D.J. Moore for 8 yds to the Mary 46 for a 1ST down ,8,1, Max Bortenschlager,1, D.J. Moore ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
101,1st and 10 at MD 46,1st , 10 , MD 46,MD, 2nd,1:00 ,31,0,31, (1:00 - 2nd) Max Bortenschlager pass incomplete to Taivon Jacobs ,0,1, Max Bortenschlager,0, Taivon Jacobs ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
102,2nd and 10 at MD 46,2nd , 10 , MD 46,MD, 2nd,1:00 ,31,0,31, (1:00 - 2nd) Max Bortenschlager pass incomplete to D.J. Moore ,0,1, Max Bortenschlager,0, D.J. Moore ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
103,3rd and 10 at MD 46,3rd , 10 , MD 46,MD, 2nd,1:00 ,31,0,31, (1:00 - 2nd) Max Bortenschlager run for 4 yds to the 50 yard line ,4,0,0,0,0,1, Max Bortenschlager ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
104,,,,,MD, 3rd,15:00 ,31,0,31," (15:00 - 3rd) Tyler Davis kickoff for 43 yds , Noah Barnes return for 13 yds to the Mary 35 ",43,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
105,1st and 10 at MD 35,1st , 10 , MD 35,MD, 3rd,14:55 ,31,0,31, (14:55 - 3rd) Max Bortenschlager pass complete to D.J. Moore for 29 yds to the PnSt 36 for a 1ST down ,29,1, Max Bortenschlager,1, D.J. Moore ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
106,1st and 10 at PSU 36,1st , 10 , PSU 36,MD, 3rd,14:55 ,31,0,31, (14:55 - 3rd) Lorenzo Harrison III run for 1 yd to the PnSt 35 ,1,0,0,0,0,1, Lorenzo Harrison III ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
107,2nd and 9 at PSU 35,2nd , 9 , PSU 35,MD, 3rd,14:55 ,31,0,31, (14:55 - 3rd) Max Bortenschlager pass incomplete to Jahrvis Davenport ,0,1, Max Bortenschlager,0, Jahrvis Davenport ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
108,3rd and 9 at PSU 35,3rd , 9 , PSU 35,MD, 3rd,14:55 ,31,0,31, (14:55 - 3rd) Max Bortenschlager pass complete to Lorenzo Harrison III for 8 yds to the PnSt 27 ,8,1, Max Bortenschlager,1, Lorenzo Harrison III ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
109,4th and 1 at PSU 27,4th , 1 , PSU 27,MD, 3rd,14:55 ,31,0,31, (14:55 - 3rd) Lorenzo Harrison III run for no gain to the PnSt 27 ,0,0,0,0,0,1, Lorenzo Harrison III ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
110,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
111,2nd and 10 at PSU 27,2nd , 10 , PSU 27,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Saquon Barkley run for 8 yds to the PnSt 35 ,8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
112,3rd and 2 at PSU 35,3rd , 2 , PSU 35,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Saquon Barkley run for 17 yds to the Mary 48 for a 1ST down ,17,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
113,1st and 10 at MD 48,1st , 10 , MD 48,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Trace McSorley pass complete to Mike Gesicki for 19 yds to the Mary 29 for a 1ST down ,19,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
114,1st and 10 at MD 29,1st , 10 , MD 29,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Trace McSorley pass complete to Juwan Johnson for 9 yds to the Mary 20 ,9,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
115,2nd and 1 at MD 20,2nd , 1 , MD 20,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Miles Sanders run for 11 yds to the Mary 9 for a 1ST down ,11,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
116,1st and Goal at MD 9,1st , Goal , MD 9,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Miles Sanders run for a loss of 1 yard to the Mary 10 ,-1,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
117,2nd and Goal at MD 10,2nd , Goal , MD 10,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Saquon Barkley run for 7 yds to the Mary 3 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
118,3rd and Goal at MD 3,3rd , Goal , MD 3,PSU, 3rd,13:04 ,38,0,38, (13:04 - 3rd) Saquon Barkley run for 2 yds to the Mary 1 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
119,4th and Goal at MD 1,4th , Goal , MD 1,PSU, 3rd,9:18 ,38,0,38," (9:18 - 3rd) Saquon Barkley run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
120,,,,,MD, 3rd,9:18 ,38,0,38," (9:18 - 3rd) Tyler Davis kickoff for 51 yds , Javon Leake return for 2 yds to the Mary 13 Javon Leake fumbled, forced by Josh McPhearson, recovered by PnSt Zech McPhearson ",51,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
121,1st and 10 at MD 13,1st , 10 , MD 13,PSU, 3rd,9:11 ,45,0,45, (9:11 - 3rd) Trace McSorley pass complete to Tommy Stevens for 4 yds to the Mary 9 ,4,1, Trace McSorley,1, Tommy Stevens ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
122,2nd and 6 at MD 9,2nd , 6 , MD 9,PSU, 3rd,9:11 ,45,0,45, (9:11 - 3rd) Saquon Barkley run for 5 yds to the Mary 4 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
123,3rd and 1 at MD 4,3rd , 1 , MD 4,PSU, 3rd,9:11 ,45,0,45, (9:11 - 3rd) Trace McSorley run for 3 yds to the Mary 1 for a 1ST down ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
124,1st and Goal at MD 1,1st , Goal , MD 1,PSU, 3rd,7:12 ,45,0,45," (7:12 - 3rd) Saquon Barkley run for 1 yd for a TD, (Tyler Davis KICK) ",1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
125,,,,,MD, 3rd,7:12 ,45,0,45," (7:12 - 3rd) Tyler Davis kickoff for 63 yds , Ty Johnson return for 16 yds to the Mary 18 ",63,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
126,1st and 10 at MD 18,1st , 10 , MD 18,MD, 3rd,7:06 ,45,0,45, (7:06 - 3rd) Ty Johnson run for 5 yds to the Mary 23 ,5,0,0,0,0,1, Ty Johnson ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
127,2nd and 5 at MD 23,2nd , 5 , MD 23,MD, 3rd,7:06 ,45,0,45, (7:06 - 3rd) Ty Johnson run for 2 yds to the Mary 25 ,2,0,0,0,0,1, Ty Johnson ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
128,3rd and 3 at MD 25,3rd , 3 , MD 25,MD, 3rd,7:06 ,45,0,45, (7:06 - 3rd) Max Bortenschlager pass incomplete to Jahrvis Davenport ,0,1, Max Bortenschlager,0, Jahrvis Davenport ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
129,4th and 3 at MD 25,4th , 3 , MD 25,MD, 3rd,7:06 ,45,0,45," (7:06 - 3rd) Wade Lees punt for 43 yds, fair catch by DeAndre Thompkins at the PnSt 32 ",43,0,0,0,0,0,0,1,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
130,1st and 10 at PSU 32,1st , 10 , PSU 32,PSU, 3rd,5:46 ,52,0,52, (5:46 - 3rd) Miles Sanders run for 3 yds to the PnSt 35 ,3,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
131,2nd and 7 at PSU 35,2nd , 7 , PSU 35,PSU, 3rd,5:46 ,52,0,52," (5:46 - 3rd) Stevens, Tommy pass incomplete to Johnson, Juwan (Jackson, J.), PENALTY UMD pass interference (Jackson, J.) 15 yards to the 50 yardline, 1ST DOWN PSU, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
132,1st and 10 at 50,1st , 10 , 50,PSU, 3rd,5:46 ,52,0,52, (5:46 - 3rd) Tommy Stevens run for 14 yds to the Mary 36 for a 1ST down ,14,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
133,1st and 10 at MD 36,1st , 10 , MD 36,PSU, 3rd,5:46 ,52,0,52, (5:46 - 3rd) Tommy Stevens pass complete to Miles Sanders for 3 yds to the Mary 33 ,3,1, Tommy Stevens,1, Miles Sanders ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
134,2nd and 7 at MD 33,2nd , 7 , MD 33,PSU, 3rd,5:46 ,52,0,52, (5:46 - 3rd) Tommy Stevens pass incomplete to Miles Sanders ,0,1, Tommy Stevens,0, Miles Sanders ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
135,3rd and 7 at MD 33,3rd , 7 , MD 33,PSU, 3rd,5:46 ,52,0,52," (5:46 - 3rd) PENN ST Penalty, false start (-5 Yards) to the Mary 38 ",,0,0,0,0,0,0,0,0,0,1,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
136,3rd and 12 at MD 38,3rd , 12 , MD 38,PSU, 3rd,5:46 ,52,0,52, (5:46 - 3rd) Tommy Stevens run for 12 yds to the Mary 26 for a 1ST down ,12,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
137,1st and 10 at MD 26,1st , 10 , MD 26,PSU, 3rd,5:46 ,52,0,52," (5:46 - 3rd) MARYLAND Penalty, personal foul (Jermaine Carter Jr.) to the Mary 13 for a 1ST down ",,0,0,0,0,0,0,0,0,0,1,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
138,1st and 10 at MD 13,1st , 10 , MD 13,PSU, 3rd,5:46 ,52,0,52, (5:46 - 3rd) Tommy Stevens run for 9 yds to the Mary 4 ,9,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
139,2nd and 1 at MD 4,2nd , 1 , MD 4,PSU, 3rd,2:37 ,52,0,52," (2:37 - 3rd) Tommy Stevens pass complete to Tom Pancoast for 4 yds for a TD, (Tyler Davis KICK) ",4,1, Tommy Stevens,1, Tom Pancoast ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
140,,,,,MD, 3rd,2:37 ,52,3,49," (2:37 - 3rd) Tyler Davis kickoff for 64 yds , Ty Johnson return for 20 yds to the Mary 21 ",64,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
141,1st and 10 at MD 21,1st , 10 , MD 21,MD, 3rd,2:29 ,52,3,49, (2:29 - 3rd) Max Bortenschlager pass incomplete to Jahrvis Davenport ,0,1, Max Bortenschlager,0, Jahrvis Davenport ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
142,2nd and 10 at MD 21,2nd , 10 , MD 21,MD, 3rd,2:29 ,52,3,49, (2:29 - 3rd) Lorenzo Harrison III run for 54 yds to the PnSt 25 for a 1ST down ,54,0,0,0,0,1, Lorenzo Harrison III ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
143,1st and 10 at PSU 25,1st , 10 , PSU 25,MD, 3rd,2:29 ,52,3,49, (2:29 - 3rd) Max Bortenschlager pass incomplete to Jahrvis Davenport ,0,1, Max Bortenschlager,0, Jahrvis Davenport ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
144,2nd and 10 at PSU 25,2nd , 10 , PSU 25,MD, 3rd,2:29 ,52,3,49, (2:29 - 3rd) Lorenzo Harrison III run for 1 yd to the PnSt 24 ,1,0,0,0,0,1, Lorenzo Harrison III ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
145,3rd and 9 at PSU 24,3rd , 9 , PSU 24,MD, 3rd,2:29 ,52,3,49, (2:29 - 3rd) Max Bortenschlager pass incomplete to D.J. Moore ,0,1, Max Bortenschlager,0, D.J. Moore ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
146,4th and 9 at PSU 24,4th , 9 , PSU 24,MD, 3rd,1:01 ,52,3,49, (1:01 - 3rd) Henry Darmstadter 42 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
147,,,,,PSU, 3rd,1:01 ,52,3,49," (1:01 - 3rd) Danny Sutton kickoff for 65 yds , Brandon Polk return for 5 yds to the PnSt 5 ",65,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
148,1st and 10 at PSU 5,1st , 10 , PSU 5,PSU, 3rd,0:57 ,52,3,49, (0:57 - 3rd) Tommy Stevens run for 5 yds to the PnSt 10 ,5,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
149,2nd and 5 at PSU 10,2nd , 5 , PSU 10,PSU, 3rd,0:57 ,52,3,49, (0:57 - 3rd) Miles Sanders run for no gain to the PnSt 10 ,0,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
150,,,,,PSU,,,52,3,49, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
151,3rd and 5 at PSU 10,3rd , 5 , PSU 10,PSU, 4th,15:00 ,52,3,49, (15:00 - 4th) Tommy Stevens run for 9 yds to the PnSt 19 for a 1ST down ,9,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
152,1st and 10 at PSU 19,1st , 10 , PSU 19,PSU, 4th,15:00 ,52,3,49," (15:00 - 4th) Tommy Stevens pass incomplete to Brandon Polk, broken up by Darnell Savage Jr. ",0,1, Tommy Stevens,0," Brandon Polk, broken up by Darnell Savage Jr. ",0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
153,2nd and 10 at PSU 19,2nd , 10 , PSU 19,PSU, 4th,15:00 ,52,3,49, (15:00 - 4th) Tommy Stevens pass incomplete to Irvin Charles ,0,1, Tommy Stevens,0, Irvin Charles ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
154,3rd and 10 at PSU 19,3rd , 10 , PSU 19,PSU, 4th,15:00 ,52,3,49, (15:00 - 4th) Tommy Stevens run for 6 yds to the PnSt 25 ,6,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
155,4th and 4 at PSU 25,4th , 4 , PSU 25,PSU, 4th,15:00 ,52,3,49," (15:00 - 4th) Blake Gillikin punt for 52 yds , D.J. Moore returns for 1 yd to the Mary 26 MARYLAND Penalty, illegal block (Taivon Jacobs) to the Mary 12 ",52,0,0,0,0,0,0,0,0,0,1,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
156,1st and 10 at MD 12,1st , 10 , MD 12,MD, 4th,13:25 ,52,3,49, (13:25 - 4th) Max Bortenschlager pass complete to D.J. Moore for 7 yds to the Mary 19 ,7,1, Max Bortenschlager,1, D.J. Moore ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
157,2nd and 3 at MD 19,2nd , 3 , MD 19,MD, 4th,13:25 ,52,3,49, (13:25 - 4th) Ty Johnson run for 4 yds to the Mary 23 for a 1ST down ,4,0,0,0,0,1, Ty Johnson ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
158,1st and 10 at MD 23,1st , 10 , MD 23,MD, 4th,13:25 ,52,3,49, (13:25 - 4th) Max Bortenschlager pass complete to Michael Cornwell for 5 yds to the Mary 28 ,5,1, Max Bortenschlager,1, Michael Cornwell ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
159,2nd and 5 at MD 28,2nd , 5 , MD 28,MD, 4th,13:25 ,52,3,49," (13:25 - 4th) MARYLAND Penalty, personal foul (Derwin Gray) to the Mary 14 ",,0,0,0,0,0,0,0,0,0,1,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
160,2nd and 19 at MD 14,2nd , 19 , MD 14,MD, 4th,13:25 ,52,3,49, (13:25 - 4th) Max Bortenschlager sacked by Daniel Joseph for 0 yards to the Mary 14 ,,,,,,,,,,,,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
161,3rd and 19 at MD 14,3rd , 19 , MD 14,MD, 4th,13:25 ,52,3,49, (13:25 - 4th) Max Bortenschlager pass complete to Taivon Jacobs for 7 yds to the Mary 21 ,7,1, Max Bortenschlager,1, Taivon Jacobs ,0,0,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
162,4th and 12 at MD 21,4th , 12 , MD 21,MD, 4th,13:25 ,52,3,49," (13:25 - 4th) Wade Lees punt for 36 yds, punt out-of-bounds at the PnSt 43 ",36,0,0,0,0,0,0,1,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
163,1st and 10 at PSU 43,1st , 10 , PSU 43,PSU, 4th,10:49 ,59,3,56, (10:49 - 4th) Miles Sanders run for a loss of 4 yards to the PnSt 39 ,-4,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
164,2nd and 14 at PSU 39,2nd , 14 , PSU 39,PSU, 4th,10:49 ,59,3,56, (10:49 - 4th) Tommy Stevens run for 13 yds to the Mary 48 ,13,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/25/2017,2017," College Park, MD 20742 ",road,PSU-23.5,59," 49,680",400935419
