,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
82,4th and 4 at NEB 31,4th , 4 , NEB 31,NEB, 2nd,3:15 ,35,10,25, (3:15 - 2nd) Caleb Lightbourn punt for 47 yds ,47,0,0,0,0,0,0,1,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
83,1st and 10 at PSU 22,1st , 10 , PSU 22,PSU, 2nd,3:04 ,42,10,32, (3:04 - 2nd) Saquon Barkley run for 2 yds to the PnSt 24 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
84,2nd and 8 at PSU 24,2nd , 8 , PSU 24,PSU, 2nd,3:04 ,42,10,32, (3:04 - 2nd) Trace McSorley pass complete to Juwan Johnson for 26 yds to the 50 yard line for a 1ST down ,26,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
85,1st and 10 at 50,1st , 10 , 50,PSU, 2nd,3:04 ,42,10,32, (3:04 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 9 yds to the Neb 41 ,9,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
86,2nd and 1 at NEB 41,2nd , 1 , NEB 41,PSU, 2nd,3:04 ,42,10,32," (3:04 - 2nd) McSorley, Trace pass incomplete to Gesicki, Mike (Marcus Newby), PENALTY NEB illegal use of hands (F. Akinmoladun) 15 yards to the NEB26, 1ST DOWN PSU, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
87,1st and 10 at NEB 26,1st , 10 , NEB 26,PSU, 2nd,3:04 ,42,10,32, (3:04 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
88,2nd and 10 at NEB 26,2nd , 10 , NEB 26,PSU, 2nd,3:04 ,42,10,32, (3:04 - 2nd) Trace McSorley run for 5 yds to the Neb 21 ,5,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
89,3rd and 5 at NEB 21,3rd , 5 , NEB 21,PSU, 2nd,3:04 ,42,10,32, (3:04 - 2nd) Saquon Barkley run for 6 yds to the Neb 15 for a 1ST down ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
90,1st and 10 at NEB 15,1st , 10 , NEB 15,PSU, 2nd,1:19 ,42,10,32," (1:19 - 2nd) Trace McSorley pass complete to DeAndre Thompkins for 15 yds for a TD, (Tyler Davis KICK) ",15,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
91,,,,,NEB, 2nd,1:19 ,42,10,32, (1:19 - 2nd) Tyler Davis kickoff for 57 yds ,57,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
92,1st and 10 at NEB 35,1st , 10 , NEB 35,NEB, 2nd,1:19 ,42,10,32," (1:19 - 2nd) Tanner Lee pass incomplete to Tyler Hoppes, broken up by Jason Cabinda ",0,1, Tanner Lee,0," Tyler Hoppes, broken up by Jason Cabinda ",0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
93,2nd and 10 at NEB 35,2nd , 10 , NEB 35,NEB, 2nd,1:19 ,42,10,32, (1:19 - 2nd) Tanner Lee pass incomplete ,0,1, Tanner Lee,0,0,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
94,3rd and 10 at NEB 35,3rd , 10 , NEB 35,NEB, 2nd,1:19 ,42,10,32, (1:19 - 2nd) Tanner Lee sacked by Jason Cabinda and Shareef Miller for a loss of 7 yards to the Neb 28 ,-7,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
95,,,,,NEB, 2nd,1:00 ,42,10,32," (1:00 - 2nd) Timeout PENN ST, clock 01:00 ",,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
96,4th and 17 at NEB 28,4th , 17 , NEB 28,NEB, 2nd,1:00 ,42,10,32," (1:00 - 2nd) Caleb Lightbourn punt for 53 yds, downed at the PnSt 19 ",53,0,0,0,0,0,0,1,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
97,1st and 10 at PSU 19,1st , 10 , PSU 19,PSU, 2nd,0:51 ,42,10,32," (0:51 - 2nd) Trace McSorley pass incomplete to Saeed Blacknall, broken up by Chris Jones ",0,1, Trace McSorley,0," Saeed Blacknall, broken up by Chris Jones ",0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
98,2nd and 10 at PSU 19,2nd , 10 , PSU 19,PSU, 2nd,0:51 ,42,10,32, (0:51 - 2nd) Saquon Barkley run for 1 yd to the PnSt 20 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
99,,,,,PSU, 2nd,0:37 ,42,10,32," (0:37 - 2nd) Timeout PENN ST, clock 00:37 ",,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
100,3rd and 9 at PSU 20,3rd , 9 , PSU 20,PSU, 2nd,0:37 ,42,10,32, (0:37 - 2nd) Trace McSorley pass complete to Saquon Barkley for 24 yds to the PnSt 44 for a 1ST down ,24,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
101,1st and 10 at PSU 44,1st , 10 , PSU 44,PSU, 2nd,0:37 ,42,10,32, (0:37 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
102,2nd and 10 at PSU 44,2nd , 10 , PSU 44,PSU, 2nd,0:37 ,42,10,32, (0:37 - 2nd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
103,3rd and 10 at PSU 44,3rd , 10 , PSU 44,PSU, 2nd,0:37 ,42,10,32, (0:37 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 14 yds to the Neb 42 for a 1ST down ,14,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
104,,,,,NEB, 3rd,15:00 ,42,10,32, (15:00 - 3rd) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
105,1st and 10 at NEB 25,1st , 10 , NEB 25,NEB, 3rd,15:00 ,42,10,32, (15:00 - 3rd) Mikale Wilbon run for 1 yd to the Neb 26 ,1,0,0,0,0,1, Mikale Wilbon ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
106,2nd and 9 at NEB 26,2nd , 9 , NEB 26,NEB, 3rd,15:00 ,42,10,32, (15:00 - 3rd) Tanner Lee sacked by Kevin Givens for a loss of 7 yards to the Neb 19 ,-7,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
107,3rd and 16 at NEB 19,3rd , 16 , NEB 19,NEB, 3rd,15:00 ,42,10,32, (15:00 - 3rd) Tanner Lee pass complete to JD Spielman for 10 yds to the Neb 29 ,10,1, Tanner Lee,1, JD Spielman ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
108,4th and 6 at NEB 29,4th , 6 , NEB 29,NEB, 3rd,15:00 ,42,10,32," (15:00 - 3rd) Caleb Lightbourn punt for 39 yds , DeAndre Thompkins returns for 10 yds to the PnSt 42 ",39,0,0,0,0,0,0,1,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
109,1st and 10 at PSU 42,1st , 10 , PSU 42,PSU, 3rd,12:49 ,42,10,32, (12:49 - 3rd) Saquon Barkley run for 7 yds to the PnSt 49 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
110,2nd and 3 at PSU 49,2nd , 3 , PSU 49,PSU, 3rd,12:49 ,42,10,32, (12:49 - 3rd) Trace McSorley sacked by Alex Davis for a loss of 2 yards to the PnSt 47 ,-2,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
111,3rd and 5 at PSU 47,3rd , 5 , PSU 47,PSU, 3rd,12:49 ,42,10,32, (12:49 - 3rd) Trace McSorley pass complete to Saquon Barkley for no gain to the PnSt 47 ,0,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
112,4th and 5 at PSU 47,4th , 5 , PSU 47,PSU, 3rd,12:49 ,42,10,32," (12:49 - 3rd) Blake Gillikin punt for 43 yds, downed at the Neb 10 ",43,0,0,0,0,0,0,1,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
113,1st and 10 at NEB 10,1st , 10 , NEB 10,NEB, 3rd,10:52 ,42,17,25, (10:52 - 3rd) Tanner Lee pass complete to Tyler Hoppes for 5 yds to the Neb 15 ,5,1, Tanner Lee,1, Tyler Hoppes ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
114,2nd and 5 at NEB 15,2nd , 5 , NEB 15,NEB, 3rd,10:52 ,42,17,25, (10:52 - 3rd) Devine Ozigbo run for 3 yds to the Neb 18 ,3,0,0,0,0,1, Devine Ozigbo ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
115,3rd and 2 at NEB 18,3rd , 2 , NEB 18,NEB, 3rd,10:52 ,42,17,25, (10:52 - 3rd) Tanner Lee pass complete to Mikale Wilbon for 12 yds to the Neb 30 for a 1ST down ,12,1, Tanner Lee,1, Mikale Wilbon ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
116,1st and 10 at NEB 30,1st , 10 , NEB 30,NEB, 3rd,10:52 ,42,17,25, (10:52 - 3rd) JD Spielman run for 8 yds to the Neb 38 ,8,0,0,0,0,1, JD Spielman ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
117,2nd and 2 at NEB 38,2nd , 2 , NEB 38,NEB, 3rd,10:52 ,42,17,25, (10:52 - 3rd) Devine Ozigbo run for 3 yds to the Neb 41 for a 1ST down ,3,0,0,0,0,1, Devine Ozigbo ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
118,1st and 10 at NEB 41,1st , 10 , NEB 41,NEB, 3rd,10:52 ,42,17,25, (10:52 - 3rd) Tanner Lee pass complete to Stanley Morgan Jr. for 34 yds to the PnSt 25 for a 1ST down ,34,1, Tanner Lee,1, Stanley Morgan Jr. ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
119,1st and 10 at PSU 25,1st , 10 , PSU 25,NEB, 3rd,10:52 ,42,17,25, (10:52 - 3rd) Devine Ozigbo run for 1 yd to the PnSt 24 ,1,0,0,0,0,1, Devine Ozigbo ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
120,2nd and 9 at PSU 24,2nd , 9 , PSU 24,NEB, 3rd,6:40 ,42,17,25," (6:40 - 3rd) Mikale Wilbon run for 24 yds for a TD, (Drew Brown KICK) ",24,0,0,0,0,1, Mikale Wilbon ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
121,,,,,PSU, 3rd,6:40 ,42,17,25," (6:40 - 3rd) Drew Brown kickoff for 45 yds , Jan Johnson return for 7 yds to the PnSt 27 ",45,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
122,1st and 10 at PSU 27,1st , 10 , PSU 27,PSU, 3rd,6:35 ,42,17,25, (6:35 - 3rd) Saquon Barkley run for 4 yds to the PnSt 31 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
123,2nd and 6 at PSU 31,2nd , 6 , PSU 31,PSU, 3rd,6:35 ,42,17,25, (6:35 - 3rd) Saquon Barkley run for 5 yds to the PnSt 36 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
124,3rd and 1 at PSU 36,3rd , 1 , PSU 36,PSU, 3rd,6:35 ,42,17,25," (6:35 - 3rd) PENN ST Penalty, false start (DaeSean Hamilton) to the PnSt 31 ",,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
125,3rd and 6 at PSU 31,3rd , 6 , PSU 31,PSU, 3rd,6:35 ,42,17,25," (6:35 - 3rd) Trace McSorley pass incomplete to DaeSean Hamilton, broken up by Joshua Kalu ",0,1, Trace McSorley,0," DaeSean Hamilton, broken up by Joshua Kalu ",0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
126,4th and 6 at PSU 31,4th , 6 , PSU 31,PSU, 3rd,6:35 ,42,17,25," (6:35 - 3rd) Blake Gillikin punt for 41 yds , De'Mornay Pierson-El returns for 3 yds to the Neb 34 NEBRASKA Penalty, illegal block (10 Yards) to the Neb 21 ",41,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
127,1st and 10 at NEB 21,1st , 10 , NEB 21,NEB, 3rd,4:47 ,42,24,18, (4:47 - 3rd) Tanner Lee run for 6 yds to the Neb 27 ,6,0,0,0,0,1, Tanner Lee ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
128,2nd and 4 at NEB 27,2nd , 4 , NEB 27,NEB, 3rd,4:47 ,42,24,18," (4:47 - 3rd) NEBRASKA Penalty, false start (Nick Gates) to the Neb 22 ",,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
129,2nd and 9 at NEB 22,2nd , 9 , NEB 22,NEB, 3rd,4:47 ,42,24,18, (4:47 - 3rd) Tanner Lee pass complete to Tyler Hoppes for 5 yds to the Neb 27 ,5,1, Tanner Lee,1, Tyler Hoppes ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
130,3rd and 4 at NEB 27,3rd , 4 , NEB 27,NEB, 3rd,4:47 ,42,24,18, (4:47 - 3rd) Tanner Lee pass complete to Stanley Morgan Jr. for 51 yds to the PnSt 22 for a 1ST down ,51,1, Tanner Lee,1, Stanley Morgan Jr. ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
131,1st and 10 at PSU 22,1st , 10 , PSU 22,NEB, 3rd,2:34 ,42,24,18," (2:34 - 3rd) Tanner Lee pass complete to De'Mornay Pierson-El for 22 yds for a TD PENN ST Penalty, Defensive pass interference ( Yards) declined, (Drew Brown KICK) ",22,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
132,,,,,PSU, 3rd,2:34 ,49,24,25," (2:34 - 3rd) Drew Brown kickoff for 65 yds , Brandon Polk return for 21 yds to the PnSt 21 ",65,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
133,1st and 10 at PSU 21,1st , 10 , PSU 21,PSU, 3rd,2:28 ,49,24,25, (2:28 - 3rd) Miles Sanders run for 5 yds to the PnSt 26 ,5,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
134,2nd and 5 at PSU 26,2nd , 5 , PSU 26,PSU, 3rd,2:28 ,49,24,25, (2:28 - 3rd) Trace McSorley run for 10 yds to the PnSt 36 for a 1ST down ,10,0,0,0,0,1, Trace McSorley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
135,1st and 10 at PSU 36,1st , 10 , PSU 36,PSU, 3rd,2:28 ,49,24,25, (2:28 - 3rd) Trace McSorley pass complete to Tom Pancoast for 6 yds to the PnSt 42 ,6,1, Trace McSorley,1, Tom Pancoast ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
136,2nd and 4 at PSU 42,2nd , 4 , PSU 42,PSU, 3rd,2:28 ,49,24,25," (2:28 - 3rd) Miles Sanders run for 3 yds to the PnSt 45 PENN ST Penalty, Offensive holding (Steven Gonzalez) to the PnSt 35 ",3,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
137,2nd and 11 at PSU 35,2nd , 11 , PSU 35,PSU, 3rd,2:28 ,49,24,25, (2:28 - 3rd) Trace McSorley pass complete to Juwan Johnson for 16 yds to the Neb 49 for a 1ST down ,16,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
138,1st and 10 at NEB 49,1st , 10 , NEB 49,PSU, 3rd,2:28 ,49,24,25, (2:28 - 3rd) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
139,2nd and 10 at NEB 49,2nd , 10 , NEB 49,PSU, 3rd,2:28 ,49,24,25, (2:28 - 3rd) Trace McSorley pass complete to Juwan Johnson for 14 yds to the Neb 35 for a 1ST down ,14,1, Trace McSorley,1, Juwan Johnson ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
140,,,,,PSU,,,49,24,25, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
141,1st and 10 at NEB 35,1st , 10 , NEB 35,PSU, 4th,15:00 ,49,24,25, (15:00 - 4th) Miles Sanders run for 5 yds to the Neb 30 ,5,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
142,2nd and 5 at NEB 30,2nd , 5 , NEB 30,PSU, 4th,15:00 ,49,24,25, (15:00 - 4th) Trace McSorley pass complete to Tommy Stevens for 13 yds to the Neb 17 for a 1ST down ,13,1, Trace McSorley,1, Tommy Stevens ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
143,1st and 10 at NEB 17,1st , 10 , NEB 17,PSU, 4th,13:59 ,49,24,25," (13:59 - 4th) Trace McSorley pass complete to Mike Gesicki for 17 yds for a TD, (Tyler Davis KICK) ",17,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
144,,,,,NEB, 4th,13:59 ,49,24,25, (13:59 - 4th) Tyler Davis kickoff for 61 yds ,61,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
145,1st and 10 at NEB 35,1st , 10 , NEB 35,NEB, 4th,13:59 ,49,24,25, (13:59 - 4th) Tyjon Lindsey run for 1 yd to the Neb 36 ,1,0,0,0,0,1, Tyjon Lindsey ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
146,2nd and 9 at NEB 36,2nd , 9 , NEB 36,NEB, 4th,13:59 ,49,24,25," (13:59 - 4th) Tanner Lee sacked by Tyrell Chavis for a loss of 6 yards to the Neb 30 NEBRASKA Penalty, personal foul ( Yards) declined ",-6,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
147,,,,,NEB, 4th,12:58 ,49,24,25," (12:58 - 4th) Timeout NEBRASKA, clock 12:58 ",,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
148,3rd and 15 at NEB 30,3rd , 15 , NEB 30,NEB, 4th,12:58 ,49,24,25," (12:58 - 4th) Tanner Lee pass incomplete to Stanley Morgan Jr., broken up by Christian Campbell ",0,1, Tanner Lee,0," Stanley Morgan Jr., broken up by Christian Campbell ",0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
149,4th and 15 at NEB 30,4th , 15 , NEB 30,NEB, 4th,12:58 ,49,24,25," (12:58 - 4th) Caleb Lightbourn punt for 45 yds, downed at the PnSt 25 ",45,0,0,0,0,0,0,1,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
150,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 4th,12:44 ,56,24,32," (12:44 - 4th) Tommy Stevens run for 4 yds to the PnSt 29 for a 1ST down NEBRASKA Penalty, personal foul (Lamar Jackson) to the PnSt 44 for a 1ST down ",4,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
151,1st and 10 at PSU 44,1st , 10 , PSU 44,PSU, 4th,12:44 ,56,24,32, (12:44 - 4th) Tommy Stevens run for 6 yds to the 50 yard line ,6,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
152,2nd and 4 at 50,2nd , 4 , 50,PSU, 4th,12:44 ,56,24,32, (12:44 - 4th) Tommy Stevens pass incomplete to Brandon Polk ,0,1, Tommy Stevens,0, Brandon Polk ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
153,3rd and 4 at 50,3rd , 4 , 50,PSU, 4th,12:44 ,56,24,32, (12:44 - 4th) Tommy Stevens run for 20 yds to the Neb 30 for a 1ST down ,20,0,0,0,0,1, Tommy Stevens ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
154,1st and 10 at NEB 30,1st , 10 , NEB 30,PSU, 4th,12:44 ,56,24,32, (12:44 - 4th) Miles Sanders run for 15 yds to the Neb 15 for a 1ST down ,15,0,0,0,0,1, Miles Sanders ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
155,1st and 10 at NEB 15,1st , 10 , NEB 15,PSU, 4th,10:13 ,56,24,32," (10:13 - 4th) Tommy Stevens pass complete to Nick Bowers for 15 yds for a TD, (Tyler Davis KICK) ",15,1, Tommy Stevens,1, Nick Bowers ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
156,,,,,NEB, 4th,10:13 ,56,31,25, (10:13 - 4th) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
157,1st and 10 at NEB 25,1st , 10 , NEB 25,NEB, 4th,10:13 ,56,31,25, (10:13 - 4th) Mikale Wilbon run for 15 yds to the Neb 40 for a 1ST down ,15,0,0,0,0,1, Mikale Wilbon ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
158,1st and 10 at NEB 40,1st , 10 , NEB 40,NEB, 4th,10:13 ,56,31,25, (10:13 - 4th) Mikale Wilbon run for 2 yds to the Neb 42 ,2,0,0,0,0,1, Mikale Wilbon ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
159,2nd and 8 at NEB 42,2nd , 8 , NEB 42,NEB, 4th,10:13 ,56,31,25, (10:13 - 4th) Tanner Lee pass complete to Tyler Hoppes for 7 yds to the Neb 49 ,7,1, Tanner Lee,1, Tyler Hoppes ,0,0,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
160,3rd and 1 at NEB 49,3rd , 1 , NEB 49,NEB, 4th,10:13 ,56,31,25, (10:13 - 4th) Jaylin Bradley run for 9 yds to the PnSt 42 for a 1ST down ,9,0,0,0,0,1, Jaylin Bradley ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
161,1st and 10 at PSU 42,1st , 10 , PSU 42,NEB, 4th,10:13 ,56,31,25," (10:13 - 4th) Tanner Lee pass complete to Stanley Morgan Jr. for 21 yds to the PnSt 21 for a 1ST down PENN ST Penalty, illegal helmet contact (Troy Apke) to the PnSt 11 for a 1ST down ",21,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
162,1st and 10 at PSU 11,1st , 10 , PSU 11,NEB, 4th,10:13 ,56,31,25, (10:13 - 4th) Mikale Wilbon run for 3 yds to the PnSt 8 ,3,0,0,0,0,1, Mikale Wilbon ,0,0,0,0,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
163,2nd and 7 at PSU 8,2nd , 7 , PSU 8,NEB, 4th,6:32 ,56,31,25," (6:32 - 4th) Tanner Lee pass complete to Stanley Morgan Jr. for 8 yds for a TD PENN ST Penalty, Defensive pass interference ( Yards) declined, (Drew Brown KICK) ",8,0,0,0,0,0,0,0,0,0,1,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
164,,,,,PSU, 4th,6:32 ,56,31,25," (6:32 - 4th) Drew Brown kickoff for 65 yds , Brandon Polk return for 34 yds to the PnSt 34 ",65,,,,,,,,,,,11/19/2017,2017," University Park, PA 16802 ",home,PSU-27.5,59," 106,722",400935415
