,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
82,3rd and 5 at PSU 9,3rd , 5 , PSU 9,MINN, 2nd,2:06 ,3,10,-7," (2:06 - 2nd) Mitch Leidner pass complete to Drew Wolitarsky for 9 yds for a TD, (Emmit Carpenter KICK) ",9,1, Mitch Leidner,1, Drew Wolitarsky ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
83,,,,,PSU, 2nd,2:06 ,3,10,-7, (2:06 - 2nd) Emmit Carpenter kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
84,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 2nd,2:06 ,3,10,-7, (2:06 - 2nd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
85,2nd and 10 at PSU 25,2nd , 10 , PSU 25,PSU, 2nd,2:06 ,3,10,-7, (2:06 - 2nd) Trace McSorley run for 11 yds to the PnSt 36 for a 1ST down ,11,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
86,1st and 10 at PSU 36,1st , 10 , PSU 36,PSU, 2nd,2:06 ,3,10,-7, (2:06 - 2nd) Trace McSorley pass complete to DaeSean Hamilton for 8 yds to the PnSt 44 ,8,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
87,2nd and 2 at PSU 44,2nd , 2 , PSU 44,PSU, 2nd,2:06 ,3,10,-7, (2:06 - 2nd) Saquon Barkley run for 7 yds to the Minn 49 for a 1ST down ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
88,1st and 10 at MINN 49,1st , 10 , MINN 49,PSU, 2nd,2:06 ,3,10,-7, (2:06 - 2nd) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
89,2nd and 10 at MINN 49,2nd , 10 , MINN 49,PSU, 2nd,2:06 ,3,10,-7, (2:06 - 2nd) Saquon Barkley run for a loss of 8 yards to the PnSt 43 ,-8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
90,,,,,PSU, 2nd,1:28 ,3,10,-7," (1:28 - 2nd) Timeout PENN ST, clock 01:28 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
91,3rd and 18 at PSU 43,3rd , 18 , PSU 43,PSU, 2nd,1:28 ,3,10,-7, (1:28 - 2nd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
92,4th and 18 at PSU 43,4th , 18 , PSU 43,PSU, 2nd,1:28 ,3,10,-7," (1:28 - 2nd) Blake Gillikin punt for 44 yds, fair catch by Jalen Myrick at the Minn 13 ",44,0,0,0,0,0,0,1,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
93,1st and 10 at MINN 13,1st , 10 , MINN 13,MINN, 2nd,1:13 ,3,13,-10," (1:13 - 2nd) Smith, Rodney rush for 6 yards to the MINN19 (Haley, Grant), PENALTY MINN holding (Wozniak, Nate) 6 yards to the MINN7, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
94,1st and 16 at MINN 7,1st , 16 , MINN 7,MINN, 2nd,1:13 ,3,13,-10," (1:13 - 2nd) Rodney Smith run for 10 yds to the Minn 17 for a 1ST down PENN ST Penalty, face mask (15 yards) (15 Yards) to the Minn 32 for a 1ST down ",10,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
95,1st and 10 at MINN 32,1st , 10 , MINN 32,MINN, 2nd,1:13 ,3,13,-10, (1:13 - 2nd) Mitch Leidner pass complete to Brian Smith for 4 yds to the Minn 36 ,4,1, Mitch Leidner,1, Brian Smith ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
96,,,,,MINN, 2nd,0:50 ,3,13,-10," (0:50 - 2nd) Timeout MINNESOTA, clock 00:50 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
97,2nd and 6 at MINN 36,2nd , 6 , MINN 36,MINN, 2nd,0:50 ,3,13,-10, (0:50 - 2nd) Mitch Leidner pass complete to Drew Wolitarsky for 5 yds to the Minn 41 ,5,1, Mitch Leidner,1, Drew Wolitarsky ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
98,3rd and 1 at MINN 41,3rd , 1 , MINN 41,MINN, 2nd,0:50 ,3,13,-10, (0:50 - 2nd) Mitch Leidner pass complete to Drew Wolitarsky for 8 yds to the Minn 49 for a 1ST down ,8,1, Mitch Leidner,1, Drew Wolitarsky ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
99,1st and 10 at MINN 49,1st , 10 , MINN 49,MINN, 2nd,0:50 ,3,13,-10, (0:50 - 2nd) Mitch Leidner pass complete to Drew Wolitarsky for 19 yds to the PnSt 32 for a 1ST down ,19,1, Mitch Leidner,1, Drew Wolitarsky ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
100,,,,,MINN, 2nd,0:19 ,3,13,-10," (0:19 - 2nd) Timeout MINNESOTA, clock 00:19 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
101,1st and 10 at PSU 32,1st , 10 , PSU 32,MINN, 2nd,0:19 ,3,13,-10, (0:19 - 2nd) Rodney Smith run for 11 yds to the PnSt 21 for a 1ST down ,11,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
102,1st and 10 at PSU 21,1st , 10 , PSU 21,MINN, 2nd,0:19 ,3,13,-10, (0:19 - 2nd) TEAM pass incomplete ,0,1, TEAM,0,0,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
103,2nd and 10 at PSU 21,2nd , 10 , PSU 21,MINN, 2nd,0:19 ,3,13,-10, (0:19 - 2nd) Rodney Smith run for 4 yds to the PnSt 17 ,4,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
104,,,,,MINN, 2nd,0:05 ,3,13,-10," (0:05 - 2nd) Timeout MINNESOTA, clock 00:05 ",,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
105,3rd and 6 at PSU 17,3rd , 6 , PSU 17,MINN, 2nd,0:01 ,3,13,-10, (0:01 - 2nd) Emmit Carpenter 35 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
106,,,,,PSU, 2nd,0:01 ,3,13,-10," (0:01 - 2nd) Emmit Carpenter kickoff for 36 yds , Ryan Buchholz return for no gain to the PnSt 29 ",36,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
107,,,,,PSU, 3rd,15:00 ,3,13,-10, (15:00 - 3rd) Emmit Carpenter kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
108,1st and 10 at PSU 25,1st , 10 , PSU 25,PSU, 3rd,15:00 ,3,13,-10, (15:00 - 3rd) Trace McSorley pass complete to DaeSean Hamilton for 3 yds to the PnSt 28 ,3,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
109,2nd and 7 at PSU 28,2nd , 7 , PSU 28,PSU, 3rd,15:00 ,3,13,-10, (15:00 - 3rd) Trace McSorley pass incomplete to DeAndre Thompkins ,0,1, Trace McSorley,0, DeAndre Thompkins ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
110,3rd and 7 at PSU 28,3rd , 7 , PSU 28,PSU, 3rd,15:00 ,3,13,-10, (15:00 - 3rd) Trace McSorley run for 4 yds to the PnSt 32 ,4,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
111,4th and 3 at PSU 32,4th , 3 , PSU 32,PSU, 3rd,15:00 ,3,13,-10," (15:00 - 3rd) Blake Gillikin punt for 38 yds, downed at the PENNST 30 PENN ST Penalty, illegal formation (-5 Yards) to the Minn 35 ",38,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
112,1st and 10 at MINN 35,1st , 10 , MINN 35,MINN, 3rd,13:45 ,3,13,-10, (13:45 - 3rd) Mitch Leidner pass complete to Nate Wozniak for 2 yds to the Minn 37 ,2,1, Mitch Leidner,1, Nate Wozniak ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
113,2nd and 8 at MINN 37,2nd , 8 , MINN 37,MINN, 3rd,13:45 ,3,13,-10, (13:45 - 3rd) Shannon Brooks run for 2 yds to the Minn 39 ,2,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
114,3rd and 6 at MINN 39,3rd , 6 , MINN 39,MINN, 3rd,13:45 ,3,13,-10, (13:45 - 3rd) Mitch Leidner run for 10 yds to the Minn 49 for a 1ST down ,10,0,0,0,0,1, Mitch Leidner ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
115,1st and 10 at MINN 49,1st , 10 , MINN 49,MINN, 3rd,13:45 ,3,13,-10, (13:45 - 3rd) Mitch Leidner pass complete to Shannon Brooks for 3 yds to the PnSt 48 ,3,1, Mitch Leidner,1, Shannon Brooks ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
116,2nd and 7 at PSU 48,2nd , 7 , PSU 48,MINN, 3rd,13:45 ,3,13,-10, (13:45 - 3rd) Rodney Smith run for 2 yds to the PnSt 46 ,2,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
117,3rd and 5 at PSU 46,3rd , 5 , PSU 46,MINN, 3rd,13:45 ,3,13,-10, (13:45 - 3rd) Mitch Leidner pass incomplete ,0,1, Mitch Leidner,0,0,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
118,4th and 5 at PSU 46,4th , 5 , PSU 46,MINN, 3rd,13:45 ,3,13,-10, (13:45 - 3rd) Ryan Santoso punt for 46 yds for a touchback ,46,0,0,0,0,0,0,1,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
119,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 3rd,10:46 ,10,13,-3, (10:46 - 3rd) Saquon Barkley run for no gain to the PnSt 20 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
120,2nd and 10 at PSU 20,2nd , 10 , PSU 20,PSU, 3rd,10:46 ,10,13,-3, (10:46 - 3rd) Trace McSorley pass incomplete to Irvin Charles ,0,1, Trace McSorley,0, Irvin Charles ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
121,3rd and 10 at PSU 20,3rd , 10 , PSU 20,PSU, 3rd,9:54 ,10,13,-3," (9:54 - 3rd) Trace McSorley pass complete to Irvin Charles for 80 yds for a TD, (Tyler Davis KICK) ",80,1, Trace McSorley,1, Irvin Charles ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
122,,,,,MINN, 3rd,9:54 ,10,13,-3," (9:54 - 3rd) Joey Julius kickoff for 62 yds , Jalen Myrick return for 19 yds to the Minn 22 ",62,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
123,1st and 10 at MINN 22,1st , 10 , MINN 22,MINN, 3rd,9:44 ,10,13,-3, (9:44 - 3rd) Rodney Smith run for no gain to the Minn 22 ,0,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
124,2nd and 10 at MINN 22,2nd , 10 , MINN 22,MINN, 3rd,9:44 ,10,13,-3, (9:44 - 3rd) Mitch Leidner pass complete to Rodney Smith for a loss of 2 yards to the Minn 20 ,-2,1, Mitch Leidner,1, Rodney Smith ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
125,3rd and 12 at MINN 20,3rd , 12 , MINN 20,MINN, 3rd,9:44 ,10,13,-3," (9:44 - 3rd) Mitch Leidner pass incomplete to Brian Smith, broken up by Jordan Smith ",0,1, Mitch Leidner,0," Brian Smith, broken up by Jordan Smith ",0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
126,4th and 12 at MINN 20,4th , 12 , MINN 20,MINN, 3rd,9:44 ,10,13,-3," (9:44 - 3rd) Ryan Santoso punt for 37 yds, punt out-of-bounds at the PENNST 43 MINNESOTA Penalty, kick catching interference (Duke McGhee) to the Minn 42 ",37,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
127,1st and 10 at MINN 42,1st , 10 , MINN 42,PSU, 3rd,8:25 ,13,13,0, (8:25 - 3rd) Trace McSorley pass complete to Chris Godwin for 36 yds to the Minn 6 for a 1ST down ,36,1, Trace McSorley,1, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
128,1st and Goal at MINN 6,1st , Goal , MINN 6,PSU, 3rd,8:25 ,13,13,0, (8:25 - 3rd) Saquon Barkley run for a loss of 3 yards to the Minn 9 ,-3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
129,2nd and Goal at MINN 9,2nd , Goal , MINN 9,PSU, 3rd,8:25 ,13,13,0, (8:25 - 3rd) Trace McSorley pass incomplete to Andre Robinson ,0,1, Trace McSorley,0, Andre Robinson ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
130,3rd and Goal at MINN 9,3rd , Goal , MINN 9,PSU, 3rd,8:25 ,13,13,0, (8:25 - 3rd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
131,4th and Goal at MINN 9,4th , Goal , MINN 9,PSU, 3rd,7:28 ,13,13,0, (7:28 - 3rd) Tyler Davis 27 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
132,,,,,MINN, 3rd,7:28 ,13,13,0, (7:28 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
133,1st and 10 at MINN 25,1st , 10 , MINN 25,MINN, 3rd,7:28 ,13,13,0, (7:28 - 3rd) Mitch Leidner pass incomplete to Drew Wolitarsky ,0,1, Mitch Leidner,0, Drew Wolitarsky ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
134,2nd and 10 at MINN 25,2nd , 10 , MINN 25,MINN, 3rd,7:28 ,13,13,0, (7:28 - 3rd) Shannon Brooks run for 3 yds to the Minn 28 ,3,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
135,3rd and 7 at MINN 28,3rd , 7 , MINN 28,MINN, 3rd,7:28 ,13,13,0," (7:28 - 3rd) Mitch Leidner pass incomplete to Drew Wolitarsky for a 1ST down PENN ST Penalty, roughing passer (Curtis Cothran) to the Minn 43 for a 1ST down ",0,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
136,1st and 10 at MINN 43,1st , 10 , MINN 43,MINN, 3rd,7:28 ,13,13,0, (7:28 - 3rd) Mitch Leidner run for 5 yds to the Minn 48 ,5,0,0,0,0,1, Mitch Leidner ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
137,2nd and 5 at MINN 48,2nd , 5 , MINN 48,MINN, 3rd,7:28 ,13,13,0, (7:28 - 3rd) Kobe McCrary run for 3 yds to the PnSt 49 ,3,0,0,0,0,1, Kobe McCrary ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
138,3rd and 2 at PSU 49,3rd , 2 , PSU 49,MINN, 3rd,7:28 ,13,13,0, (7:28 - 3rd) Kobe McCrary run for a loss of 1 yard to the 50 yard line ,-1,0,0,0,0,1, Kobe McCrary ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
139,4th and 3 at 50,4th , 3 , 50,MINN, 3rd,7:28 ,13,13,0," (7:28 - 3rd) Ryan Santoso punt for 38 yds , John Reid returns for 3 yds to the PnSt 15 ",38,0,0,0,0,0,0,1,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
140,1st and 10 at PSU 15,1st , 10 , PSU 15,PSU, 3rd,4:33 ,20,13,7, (4:33 - 3rd) Saquon Barkley run for no gain to the PnSt 15 ,0,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
141,2nd and 10 at PSU 15,2nd , 10 , PSU 15,PSU, 3rd,4:33 ,20,13,7," (4:33 - 3rd) McSorley, Trace pass incomplete to Charles, Irvin (Shenault, A), PENALTY MINN pass interference (Shenault, A) 15 yards to the PSU30, 1ST DOWN PSU, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
142,1st and 10 at PSU 30,1st , 10 , PSU 30,PSU, 3rd,4:33 ,20,13,7, (4:33 - 3rd) Trace McSorley run for 11 yds to the PnSt 41 for a 1ST down ,11,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
143,1st and 10 at PSU 41,1st , 10 , PSU 41,PSU, 3rd,4:33 ,20,13,7, (4:33 - 3rd) Trace McSorley pass incomplete to Mike Gesicki ,0,1, Trace McSorley,0, Mike Gesicki ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
144,2nd and 10 at PSU 41,2nd , 10 , PSU 41,PSU, 3rd,4:33 ,20,13,7, (4:33 - 3rd) Trace McSorley pass complete to Mike Gesicki for 53 yds to the Minn 6 for a 1ST down ,53,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
145,1st and Goal at MINN 6,1st , Goal , MINN 6,PSU, 3rd,4:33 ,20,13,7, (4:33 - 3rd) Trace McSorley pass incomplete to Chris Godwin ,0,1, Trace McSorley,0, Chris Godwin ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
146,2nd and Goal at MINN 6,2nd , Goal , MINN 6,PSU, 3rd,2:27 ,20,13,7," (2:27 - 3rd) Trace McSorley run for 6 yds for a TD, (Tyler Davis KICK) ",6,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
147,,,,,MINN, 3rd,2:27 ,20,20,0, (2:27 - 3rd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
148,1st and 10 at MINN 25,1st , 10 , MINN 25,MINN, 3rd,2:27 ,20,20,0," (2:27 - 3rd) MINNESOTA Penalty, unsportsmanlike conduct (Jaylen Waters) to the Minn 13 ",,0,0,0,0,0,0,0,0,0,1,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
149,1st and 10 at MINN 13,1st , 10 , MINN 13,MINN, 3rd,2:27 ,20,20,0, (2:27 - 3rd) Rodney Smith run for no gain to the Minn 13 ,0,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
150,2nd and 10 at MINN 13,2nd , 10 , MINN 13,MINN, 3rd,2:27 ,20,20,0, (2:27 - 3rd) Mitch Leidner pass complete to Brian Smith for 8 yds to the Minn 21 ,8,1, Mitch Leidner,1, Brian Smith ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
151,3rd and 2 at MINN 21,3rd , 2 , MINN 21,MINN, 3rd,2:27 ,20,20,0, (2:27 - 3rd) Rodney Smith run for 2 yds to the Minn 23 for a 1ST down ,2,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
152,1st and 10 at MINN 23,1st , 10 , MINN 23,MINN, 3rd,2:27 ,20,20,0, (2:27 - 3rd) Mitch Leidner pass complete to Brian Smith for 20 yds to the Minn 43 for a 1ST down ,20,1, Mitch Leidner,1, Brian Smith ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
153,1st and 10 at MINN 43,1st , 10 , MINN 43,MINN, 3rd,2:27 ,20,20,0, (2:27 - 3rd) Rodney Smith run for 14 yds to the PnSt 43 for a 1ST down ,14,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
154,,,,,MINN,,,20,20,0, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
155,1st and 10 at PSU 43,1st , 10 , PSU 43,MINN, 4th,15:00 ,20,20,0, (15:00 - 4th) Rodney Smith run for 7 yds to the PnSt 36 ,7,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
156,2nd and 3 at PSU 36,2nd , 3 , PSU 36,MINN, 4th,15:00 ,20,20,0, (15:00 - 4th) Rodney Smith run for a loss of 1 yard to the PnSt 37 ,-1,0,0,0,0,1, Rodney Smith ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
157,3rd and 4 at PSU 37,3rd , 4 , PSU 37,MINN, 4th,13:29 ,20,20,0," (13:29 - 4th) Shannon Brooks run for 37 yds for a TD, (Emmit Carpenter KICK) ",37,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
158,,,,,PSU, 4th,13:29 ,20,20,0, (13:29 - 4th) Emmit Carpenter kickoff for 55 yds ,55,,,,,,,,,,,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
159,1st and 10 at PSU 35,1st , 10 , PSU 35,PSU, 4th,13:29 ,20,20,0, (13:29 - 4th) Trace McSorley pass complete to Saquon Barkley for a loss of 3 yards to the PnSt 32 ,-3,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
160,2nd and 13 at PSU 32,2nd , 13 , PSU 32,PSU, 4th,13:29 ,20,20,0, (13:29 - 4th) Trace McSorley pass complete to DeAndre Thompkins for 7 yds to the PnSt 39 ,7,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
161,3rd and 6 at PSU 39,3rd , 6 , PSU 39,PSU, 4th,13:29 ,20,20,0, (13:29 - 4th) Trace McSorley pass complete to Mike Gesicki for 5 yds to the PnSt 44 ,5,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
162,4th and 1 at PSU 44,4th , 1 , PSU 44,PSU, 4th,13:29 ,20,20,0," (13:29 - 4th) Blake Gillikin punt for 25 yds, punt out-of-bounds at the Minn 31 ",25,0,0,0,0,0,0,1,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
163,1st and 10 at MINN 31,1st , 10 , MINN 31,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Mitch Leidner pass complete to Tyler Johnson for 8 yds to the Minn 39 ,8,1, Mitch Leidner,1, Tyler Johnson ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
164,2nd and 2 at MINN 39,2nd , 2 , MINN 39,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Mitch Leidner pass complete to Colton Beebe for 2 yds to the Minn 41 for a 1ST down ,2,1, Mitch Leidner,1, Colton Beebe ,0,0,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
165,1st and 10 at MINN 41,1st , 10 , MINN 41,MINN, 4th,11:36 ,20,20,0, (11:36 - 4th) Shannon Brooks run for 4 yds to the Minn 45 ,4,0,0,0,0,1, Shannon Brooks ,0,0,0,0,10/1/2016,2016," University Park, PA 16802 ",home,PSU-3.5,55," 95,332",400869666
