,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
12,3rd and 17 at MD 28,3rd , 17 , MD 28,MD, 1st,12:27 ,7,0,7, (12:27 - 1st) Perry Hills sacked by Evan Schwan for a loss of 9 yards to the Mary 19 ,-9,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
13,4th and 26 at MD 19,4th , 26 , MD 19,MD, 1st,12:27 ,7,0,7," (12:27 - 1st) Wade Lees punt for 38 yds , John Reid returns for 8 yds to the Mary 49 ",38,0,0,0,0,0,0,1,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
14,1st and 10 at MD 49,1st , 10 , MD 49,PSU, 1st,10:08 ,7,0,7, (10:08 - 1st) Saquon Barkley run for 6 yds to the Mary 43 ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
15,2nd and 4 at MD 43,2nd , 4 , MD 43,PSU, 1st,10:08 ,7,0,7, (10:08 - 1st) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
16,4th and 19 at PSU 42,4th , 19 , PSU 42,PSU, 1st,10:08 ,7,0,7," (10:08 - 1st) Blake Gillikin punt for 44 yds , William Likely returns for 5 yds to the Mary 19 ",44,0,0,0,0,0,0,1,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
17,3rd and 4 at MD 43,3rd , 4 , MD 43,PSU, 1st,10:08 ,7,0,7," (10:08 - 1st) McSorley, Trace pass complete to Gesicki, Mike for 31 yards to the UMD12, out-of-bounds, PENALTY PSU pass interference 15 yards to the PSU42, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
18,3rd and 19 at PSU 42,3rd , 19 , PSU 42,PSU, 1st,10:08 ,7,0,7, (10:08 - 1st) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
19,1st and 10 at MD 19,1st , 10 , MD 19,MD, 1st,8:56 ,7,7,0, (8:56 - 1st) Perry Hills run for 6 yds to the Mary 25 ,6,0,0,0,0,1, Perry Hills ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
20,2nd and 4 at MD 25,2nd , 4 , MD 25,MD, 1st,8:56 ,7,7,0, (8:56 - 1st) Perry Hills pass complete to D.J. Moore for 1 yd to the Mary 26 ,1,1, Perry Hills,1, D.J. Moore ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
21,3rd and 3 at MD 26,3rd , 3 , MD 26,MD, 1st,8:56 ,7,7,0, (8:56 - 1st) Perry Hills run for 8 yds to the Mary 34 for a 1ST down ,8,0,0,0,0,1, Perry Hills ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
22,1st and 10 at MD 34,1st , 10 , MD 34,MD, 1st,8:56 ,7,7,0," (8:56 - 1st) Perry Hills pass incomplete to D.J. Moore, broken up by John Reid ",0,1, Perry Hills,0," D.J. Moore, broken up by John Reid ",0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
23,2nd and 10 at MD 34,2nd , 10 , MD 34,MD, 1st,7:13 ,7,7,0," (7:13 - 1st) Perry Hills pass complete to Ty Johnson for 66 yds for a TD, (Adam Greene KICK) ",66,1, Perry Hills,1, Ty Johnson ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
24,,,,,PSU, 1st,7:13 ,7,7,0," (7:13 - 1st) Danny Sutton kickoff for 54 yds , Miles Sanders return for no gain to the PnSt 22 Miles Sanders fumbled, recovered by PnSt Miles Sanders , return for 3 yds to the PnSt 22 ",54,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
25,1st and 10 at PSU 22,1st , 10 , PSU 22,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Saquon Barkley run for 2 yds to the PnSt 24 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
26,2nd and 8 at PSU 24,2nd , 8 , PSU 24,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Trace McSorley pass complete to Mike Gesicki for 9 yds to the PnSt 33 for a 1ST down ,9,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
27,1st and 10 at PSU 33,1st , 10 , PSU 33,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Trace McSorley run for 9 yds to the PnSt 42 ,9,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
28,2nd and 1 at PSU 42,2nd , 1 , PSU 42,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Saquon Barkley run for 3 yds to the PnSt 45 for a 1ST down ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
29,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Trace McSorley pass complete to DeAndre Thompkins for 9 yds to the Mary 46 ,9,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
30,2nd and 1 at MD 46,2nd , 1 , MD 46,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Trace McSorley run for 4 yds to the Mary 42 for a 1ST down ,4,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
31,1st and 10 at MD 42,1st , 10 , MD 42,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Saquon Barkley run for 6 yds to the Mary 36 ,6,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
32,2nd and 4 at MD 36,2nd , 4 , MD 36,PSU, 1st,7:07 ,7,7,0, (7:07 - 1st) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
33,3rd and 4 at MD 36,3rd , 4 , MD 36,PSU, 1st,7:07 ,7,7,0," (7:07 - 1st) Trace McSorley pass incomplete to DaeSean Hamilton, broken up by William Likely ",0,1, Trace McSorley,0," DaeSean Hamilton, broken up by William Likely ",0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
34,4th and 4 at MD 36,4th , 4 , MD 36,PSU, 1st,7:07 ,7,7,0," (7:07 - 1st) Blake Gillikin punt for 29 yds, downed at the Mary 7 ",29,0,0,0,0,0,0,1,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
35,1st and 10 at MD 7,1st , 10 , MD 7,MD, 1st,3:50 ,7,7,0, (3:50 - 1st) Lorenzo Harrison run for 3 yds to the Mary 10 ,3,0,0,0,0,1, Lorenzo Harrison ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
36,2nd and 7 at MD 10,2nd , 7 , MD 10,MD, 1st,3:50 ,7,7,0," (3:50 - 1st) MARYLAND Penalty, illegal procedure (-5 Yards) to the Mary 5 ",,0,0,0,0,0,0,0,0,0,1,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
37,2nd and 12 at MD 5,2nd , 12 , MD 5,MD, 1st,3:50 ,7,7,0, (3:50 - 1st) Perry Hills run for 11 yds to the Mary 16 ,11,0,0,0,0,1, Perry Hills ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
38,3rd and 1 at MD 16,3rd , 1 , MD 16,MD, 1st,3:50 ,7,7,0, (3:50 - 1st) Teldrick Morgan run for 29 yds to the Mary 45 for a 1ST down ,29,0,0,0,0,1, Teldrick Morgan ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
39,1st and 10 at MD 45,1st , 10 , MD 45,MD, 1st,3:50 ,7,7,0, (3:50 - 1st) Perry Hills pass intercepted Brandon Smith return for no gain to the PnSt 45 ,0,1, Perry Hills,interception,0,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
40,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 1st,2:06 ,10,7,3, (2:06 - 1st) Saquon Barkley run for 1 yd to the PnSt 46 ,1,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
41,2nd and 9 at PSU 46,2nd , 9 , PSU 46,PSU, 1st,2:06 ,10,7,3, (2:06 - 1st) Trace McSorley pass complete to DaeSean Hamilton for 14 yds to the Mary 40 for a 1ST down ,14,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
42,3rd and 10 at MD 40,3rd , 10 , MD 40,PSU, 1st,2:06 ,10,7,3, (2:06 - 1st) Trace McSorley run for 13 yds to the Mary 27 for a 1ST down ,13,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
43,,,,,PSU,,,10,7,3, End of 1st Quarter ,,,,,,,,,,,,,,,,,,,
44,1st and 10 at MD 40,1st , 10 , MD 40,PSU, 1st,2:06 ,10,7,3," (2:06 - 1st) Trace McSorley run for 1 yd to the Mary 39 PENN ST Penalty, illegal forward pass (Trace McSorley) to the Mary 44 ",1,0,0,0,0,0,0,0,0,0,1,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
45,2nd and 14 at MD 44,2nd , 14 , MD 44,PSU, 1st,2:06 ,10,7,3, (2:06 - 1st) Trace McSorley run for 4 yds to the Mary 40 ,4,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
46,1st and 10 at MD 27,1st , 10 , MD 27,PSU, 2nd,15:00 ,10,7,3, (15:00 - 2nd) Saquon Barkley run for 7 yds to the Mary 20 ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
47,2nd and 3 at MD 20,2nd , 3 , MD 20,PSU, 2nd,15:00 ,10,7,3, (15:00 - 2nd) Saquon Barkley run for a loss of 2 yards to the Mary 22 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
48,3rd and 5 at MD 22,3rd , 5 , MD 22,PSU, 2nd,15:00 ,10,7,3, (15:00 - 2nd) Trace McSorley pass complete to Mike Gesicki for 5 yds to the Mary 17 for a 1ST down ,5,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
49,1st and 10 at MD 17,1st , 10 , MD 17,PSU, 2nd,15:00 ,10,7,3, (15:00 - 2nd) Trace McSorley run for 4 yds to the Mary 13 ,4,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
50,2nd and 6 at MD 13,2nd , 6 , MD 13,PSU, 2nd,15:00 ,10,7,3, (15:00 - 2nd) Trace McSorley run for no gain to the Mary 13 ,0,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
51,3rd and 6 at MD 13,3rd , 6 , MD 13,PSU, 2nd,15:00 ,10,7,3, (15:00 - 2nd) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
52,4th and 6 at MD 13,4th , 6 , MD 13,PSU, 2nd,12:20 ,10,7,3, (12:20 - 2nd) Tyler Davis 30 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
53,,,,,MD, 2nd,12:20 ,10,7,3, (12:20 - 2nd) Joey Julius kickoff for 65 yds for a touchback ,65,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
54,1st and 10 at MD 25,1st , 10 , MD 25,MD, 2nd,12:20 ,10,7,3, (12:20 - 2nd) Lorenzo Harrison run for 3 yds to the Mary 28 ,3,0,0,0,0,1, Lorenzo Harrison ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
55,2nd and 7 at MD 28,2nd , 7 , MD 28,MD, 2nd,12:20 ,10,7,3, (12:20 - 2nd) Perry Hills run for 2 yds to the Mary 30 ,2,0,0,0,0,1, Perry Hills ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
56,3rd and 5 at MD 30,3rd , 5 , MD 30,MD, 2nd,12:20 ,10,7,3, (12:20 - 2nd) Perry Hills pass complete to D.J. Moore for no gain to the Mary 30 ,0,1, Perry Hills,1, D.J. Moore ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
57,4th and 5 at MD 30,4th , 5 , MD 30,MD, 2nd,12:20 ,10,7,3," (12:20 - 2nd) Wade Lees punt for 37 yds, fair catch by John Reid at the PnSt 33 ",37,0,0,0,0,0,0,1,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
58,1st and 10 at PSU 33,1st , 10 , PSU 33,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Mark Allen run for a loss of 1 yard to the PnSt 32 ,-1,0,0,0,0,1, Mark Allen ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
59,2nd and 11 at PSU 32,2nd , 11 , PSU 32,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Trace McSorley run for 25 yds to the Mary 43 for a 1ST down ,25,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
60,1st and 10 at MD 43,1st , 10 , MD 43,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Mark Allen run for 6 yds to the Mary 37 ,6,0,0,0,0,1, Mark Allen ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
61,2nd and 4 at MD 37,2nd , 4 , MD 37,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Mark Allen run for 4 yds to the Mary 33 for a 1ST down ,4,0,0,0,0,1, Mark Allen ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
62,1st and 10 at MD 33,1st , 10 , MD 33,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Trace McSorley run for 6 yds to the Mary 27 ,6,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
63,2nd and 4 at MD 27,2nd , 4 , MD 27,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Saquon Barkley run for 3 yds to the Mary 24 ,3,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
64,3rd and 1 at MD 24,3rd , 1 , MD 24,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Saquon Barkley run for 7 yds to the Mary 17 for a 1ST down ,7,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
65,1st and 10 at MD 17,1st , 10 , MD 17,PSU, 2nd,10:24 ,17,7,10, (10:24 - 2nd) Trace McSorley run for 3 yds to the Mary 14 ,3,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
66,2nd and 7 at MD 14,2nd , 7 , MD 14,PSU, 2nd,10:24 ,17,7,10," (10:24 - 2nd) Trace McSorley pass incomplete to Saquon Barkley, broken up by Jalen Brooks ",0,1, Trace McSorley,0," Saquon Barkley, broken up by Jalen Brooks ",0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
67,3rd and 7 at MD 14,3rd , 7 , MD 14,PSU, 2nd,6:17 ,17,7,10," (6:17 - 2nd) Barkley, Saquon rush for 14 yards to the UMD0, clock 06:17, PENALTY PSU holding (Bates, Ryan) 10 yards to the UMD24, NO PLAY. ",,0,0,0,0,0,0,0,0,0,1,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
68,,,,,PSU, 2nd,6:17 ,17,7,10," (6:17 - 2nd) Timeout PENN ST, clock 06:17 ",,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
69,3rd and 17 at MD 24,3rd , 17 , MD 24,PSU, 2nd,6:17 ,17,7,10," (6:17 - 2nd) McSorley, Trace pass incomplete to Gesicki, Mike, PENALTY UMD pass interference (Savage, D.) 15 yards to the UMD9, 1ST DOWN PSU, NO PLAY. ",0,0,0,0,0,0,0,0,0,0,1,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
70,1st and Goal at MD 9,1st , Goal , MD 9,PSU, 2nd,6:06 ,17,7,10," (6:06 - 2nd) Trace McSorley run for 9 yds for a TD, (Tyler Davis KICK) ",9,0,0,0,0,1, Trace McSorley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
71,,,,,MD, 2nd,6:06 ,17,7,10," (6:06 - 2nd) Joey Julius kickoff for 65 yds , William Likely return for 20 yds to the Mary 20 ",65,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
72,1st and 10 at MD 20,1st , 10 , MD 20,MD, 2nd,6:00 ,17,7,10, (6:00 - 2nd) Ty Johnson run for no gain to the Mary 20 ,0,0,0,0,0,1, Ty Johnson ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
73,2nd and 10 at MD 20,2nd , 10 , MD 20,MD, 2nd,6:00 ,17,7,10, (6:00 - 2nd) Perry Hills run for 7 yds to the Mary 27 ,7,0,0,0,0,1, Perry Hills ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
74,3rd and 3 at MD 27,3rd , 3 , MD 27,MD, 2nd,6:00 ,17,7,10, (6:00 - 2nd) Perry Hills pass complete to Teldrick Morgan for a loss of 5 yards to the Mary 22 ,-5,1, Perry Hills,1, Teldrick Morgan ,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
75,4th and 8 at MD 22,4th , 8 , MD 22,MD, 2nd,6:00 ,17,7,10," (6:00 - 2nd) Wade Lees punt for 37 yds, fair catch by DeAndre Thompkins at the PnSt 41 ",37,0,0,0,0,0,0,1,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
76,1st and 10 at PSU 41,1st , 10 , PSU 41,PSU, 2nd,4:29 ,17,7,10, (4:29 - 2nd) Saquon Barkley run for 2 yds to the PnSt 43 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
77,2nd and 8 at PSU 43,2nd , 8 , PSU 43,PSU, 2nd,4:29 ,17,7,10, (4:29 - 2nd) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
78,3rd and 8 at PSU 43,3rd , 8 , PSU 43,PSU, 2nd,4:29 ,17,7,10," (4:29 - 2nd) Trace McSorley sacked by Jesse Aniebonam for a loss of 13 yards to the PnSt 30 PENN ST Penalty, intentional grounding (Trace McSorley) to the PnSt 30 ",-13,0,0,0,0,0,0,0,0,0,1,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
79,4th and 21 at PSU 30,4th , 21 , PSU 30,PSU, 2nd,4:29 ,17,7,10, (4:29 - 2nd) TEAM punt blocked by Lorenzo Harrison blocked by Lorenzo Harrison Chandler Burkett return for no gain to the PnSt 15 ,0,0,0,0,0,0,0,1,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
80,1st and 10 at PSU 15,1st , 10 , PSU 15,MD, 2nd,3:38 ,17,7,10," (3:38 - 2nd) Perry Hills sacked by Koa Farmer for a loss of 5 yards to the PnSt 20 Perry Hills fumbled, recovered by PnSt Torrence Brown , return for 0 yards ",-5,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
81,1st and 10 at PSU 20,1st , 10 , PSU 20,PSU, 2nd,3:31 ,17,7,10, (3:31 - 2nd) Saquon Barkley run for a loss of 2 yards to the PnSt 18 ,-2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
82,2nd and 12 at PSU 18,2nd , 12 , PSU 18,PSU, 2nd,3:31 ,17,7,10, (3:31 - 2nd) Saquon Barkley run for 4 yds to the PnSt 22 ,4,0,0,0,0,1, Saquon Barkley ,0,0,0,0,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
83,3rd and 8 at PSU 22,3rd , 8 , PSU 22,PSU, 2nd,3:31 ,17,7,10, (3:31 - 2nd) Trace McSorley sacked by Darnell Savage Jr. for a loss of 9 yards to the PnSt 13 ,-9,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
84,,,,,PSU, 2nd,2:03 ,17,7,10," (2:03 - 2nd) Timeout MARYLAND, clock 02:03 ",,,,,,,,,,,,10/8/2016,2016," University Park, PA 16802 ",home,MD-2.0,57," 100,778",400869669
