,Down and Distance text from ESPN,Down,Distance,Yardline,Poss,Quarter,Time,Team Score,Opp Score,Diff Score,Post Play Text from ESPN,Yards,"Pass: Yes=1, No=0",Passer,"Completed?: Yes=1, No=0",Targeted,"Run: Yes=1, No=0",Ball Carrier,"Punt: Yes=1, No=0","Field Goal: Yes=1, No=0","Kickoff Return: Yes=1, No=0","Penalty: Yes=1, No=0",Date,Season,Location,Home/Away,line,over/under,Attendance,Gameid
123,1st and 10 at PITT 30,1st , 10 , PITT 30,PSU, 3rd,1:28 ,28,6,22, (1:28 - 3rd) Trace McSorley run for 2 yds to the Pitt 28 ,2,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
124,2nd and 8 at PITT 28,2nd , 8 , PITT 28,PSU, 3rd,0:49 ,28,6,22, (0:49 - 3rd) Trace McSorley pass complete to Brandon Polk for 18 yds to the Pitt 10 for a 1ST down ,18,1, Trace McSorley,1, Brandon Polk ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
125,1st and Goal at PITT 10,1st , Goal , PITT 10,PSU, 3rd,0:00 ,28,6,22, (0:00 - 3rd) Saquon Barkley run for 2 yds to the Pitt 8 ,2,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
126,,,,,PSU,,,28,6,22, End of 3rd Quarter ,,,,,,,,,,,,,,,,,,,
127,2nd and Goal at PITT 8,2nd , Goal , PITT 8,PSU, 4th,14:54 ,28,6,22," (14:54 - 4th) Saquon Barkley run for 8 yds for a TD, (Tyler Davis KICK) ",8,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
128,,,,,PITT, 4th,14:54 ,28,14,14, (14:54 - 4th) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
129,1st and 10 at PITT 25,1st , 10 , PITT 25,PITT, 4th,14:36 ,28,14,14, (14:36 - 4th) Chawntez Moss run for 11 yds to the Pitt 36 for a 1ST down ,11,0,0,0,0,1, Chawntez Moss ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
130,1st and 10 at PITT 36,1st , 10 , PITT 36,PITT, 4th,14:01 ,28,14,14, (14:01 - 4th) Chawntez Moss run for 1 yd to the Pitt 37 ,1,0,0,0,0,1, Chawntez Moss ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
131,2nd and 9 at PITT 37,2nd , 9 , PITT 37,PITT, 4th,13:27 ,28,14,14, (13:27 - 4th) Max Browne pass complete to Qadree Ollison for 30 yds to the PnSt 33 for a 1ST down ,30,1, Max Browne,1, Qadree Ollison ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
132,1st and 10 at PSU 33,1st , 10 , PSU 33,PITT, 4th,12:44 ,28,14,14, (12:44 - 4th) Max Browne pass complete to Darrin Hall for 13 yds to the PnSt 20 for a 1ST down ,13,1, Max Browne,1, Darrin Hall ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
133,1st and 10 at PSU 20,1st , 10 , PSU 20,PITT, 4th,12:13 ,28,14,14, (12:13 - 4th) Darrin Hall run for 4 yds to the PnSt 16 ,4,0,0,0,0,1, Darrin Hall ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
134,2nd and 6 at PSU 16,2nd , 6 , PSU 16,PITT, 4th,11:30 ,28,14,14, (11:30 - 4th) Max Browne pass complete to Matt Flanagan for 8 yds to the PnSt 8 for a 1ST down ,8,1, Max Browne,1, Matt Flanagan ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
135,1st and Goal at PSU 8,1st , Goal , PSU 8,PITT, 4th,11:04 ,28,14,14, (11:04 - 4th) Qadree Ollison run for 3 yds to the PnSt 5 ,3,0,0,0,0,1, Qadree Ollison ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
136,2nd and Goal at PSU 5,2nd , Goal , PSU 5,PITT, 4th,10:36 ,28,14,14, (10:36 - 4th) Max Browne run for 2 yds to the PnSt 3 ,2,0,0,0,0,1, Max Browne ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
137,3rd and Goal at PSU 3,3rd , Goal , PSU 3,PITT, 4th,10:09 ,28,14,14," (10:09 - 4th) Ben Dinucci run for 3 yds for a TD, (Ben Dinucci pass to Qadree Ollison for Two-Point Conversion) ",3,1," Ben Dinucci run for 3 yds for a TD, (Ben Dinucci",1,4th) Ben Dinucci run ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
138,,,,,PSU, 4th,10:09 ,28,14,14," (10:09 - 4th) Alex Kessman kickoff for 60 yds , Saquon Barkley return for 18 yds to the PnSt 23 ",60,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
139,1st and 10 at PSU 23,1st , 10 , PSU 23,PSU, 4th,10:03 ,28,14,14, (10:03 - 4th) Trace McSorley pass complete to Saquon Barkley for 3 yds to the PnSt 26 ,3,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
140,2nd and 7 at PSU 26,2nd , 7 , PSU 26,PSU, 4th,9:24 ,28,14,14, (9:24 - 4th) Trace McSorley pass complete to Saquon Barkley for a loss of 4 yards to the PnSt 22 ,-4,1, Trace McSorley,1, Saquon Barkley ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
141,3rd and 11 at PSU 22,3rd , 11 , PSU 22,PSU, 4th,8:34 ,28,14,14, (8:34 - 4th) Trace McSorley pass complete to DaeSean Hamilton for 23 yds to the PnSt 45 for a 1ST down ,23,1, Trace McSorley,1, DaeSean Hamilton ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
142,1st and 10 at PSU 45,1st , 10 , PSU 45,PSU, 4th,8:09 ,28,14,14, (8:09 - 4th) Saquon Barkley run for a loss of 5 yards to the PnSt 40 ,-5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
143,2nd and 15 at PSU 40,2nd , 15 , PSU 40,PSU, 4th,7:37 ,28,14,14, (7:37 - 4th) Trace McSorley pass complete to DeAndre Thompkins for 12 yds to the Pitt 48 ,12,1, Trace McSorley,1, DeAndre Thompkins ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
144,3rd and 3 at PITT 48,3rd , 3 , PITT 48,PSU, 4th,6:45 ,28,14,14, (6:45 - 4th) Trace McSorley pass complete to Mike Gesicki for 2 yds to the Pitt 46 ,2,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
145,4th and 1 at PITT 46,4th , 1 , PITT 46,PSU, 4th,6:04 ,28,14,14," (6:04 - 4th) Blake Gillikin punt for 42 yds, downed at the Pitt 4 ",42,0,0,0,0,0,0,1,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
146,1st and 10 at PITT 4,1st , 10 , PITT 4,PITT, 4th,6:04 ,30,14,16, (6:04 - 4th) Max Browne pass incomplete to Darrin Hall ,0,1, Max Browne,0, Darrin Hall ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
147,2nd and 10 at PITT 4,2nd , 10 , PITT 4,PITT, 4th,5:53 ,30,14,16, (5:53 - 4th) Max Browne pass complete for a SAFETY to Darrin Hall for a loss of 4 yards for a SAFETY ,-4,1, Max Browne,1,th) Max Browne pass complete ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
148,,,,,PSU, 4th,5:53 ,33,14,19," (5:53 - 4th) Alex Kessman kickoff for 67 yds , Saquon Barkley return for 32 yds to the PENNST 48 PITTSBURGH Penalty, Personal Foul (-15 Yards) to the Pitt 40 ",67,0,0,0,0,0,0,0,0,0,1,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
149,1st and 10 at PITT 40,1st , 10 , PITT 40,PSU, 4th,5:43 ,33,14,19, (5:43 - 4th) Trace McSorley pass incomplete ,0,1, Trace McSorley,0,0,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
150,2nd and 10 at PITT 40,2nd , 10 , PITT 40,PSU, 4th,5:34 ,33,14,19, (5:34 - 4th) Trace McSorley run for 9 yds to the Pitt 31 ,9,0,0,0,0,1, Trace McSorley ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
151,3rd and 1 at PITT 31,3rd , 1 , PITT 31,PSU, 4th,4:47 ,33,14,19, (4:47 - 4th) Trace McSorley pass complete to Mike Gesicki for 19 yds to the Pitt 12 for a 1ST down ,19,1, Trace McSorley,1, Mike Gesicki ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
152,1st and 10 at PITT 12,1st , 10 , PITT 12,PSU, 4th,4:30 ,33,14,19, (4:30 - 4th) Trace McSorley pass complete to Tommy Stevens for 1 yd to the Pitt 11 ,1,1, Trace McSorley,1, Tommy Stevens ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
153,2nd and 9 at PITT 11,2nd , 9 , PITT 11,PSU, 4th,3:57 ,33,14,19, (3:57 - 4th) Saquon Barkley run for 5 yds to the Pitt 6 ,5,0,0,0,0,1, Saquon Barkley ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
154,,,,,PSU, 4th,3:42 ,33,14,19," (3:42 - 4th) Timeout PITTSBURGH, clock 03:42 ",,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
155,3rd and 4 at PITT 6,3rd , 4 , PITT 6,PSU, 4th,3:42 ,33,14,19, (3:42 - 4th) Trace McSorley pass incomplete to DaeSean Hamilton ,0,1, Trace McSorley,0, DaeSean Hamilton ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
156,4th and 4 at PITT 6,4th , 4 , PITT 6,PSU, 4th,3:34 ,33,14,19, (3:34 - 4th) Tyler Davis 24 yd FG GOOD ,,0,0,0,0,0,0,0,1,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
157,,,,,PITT, 4th,3:34 ,33,14,19, (3:34 - 4th) Tyler Davis kickoff for 65 yds for a touchback ,65,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
158,1st and 10 at PITT 25,1st , 10 , PITT 25,PITT, 4th,3:34 ,33,14,19, (3:34 - 4th) Qadree Ollison run for a loss of 2 yards to the Pitt 23 ,-2,0,0,0,0,1, Qadree Ollison ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
159,,,,,PITT, 4th,3:26 ,33,14,19," (3:26 - 4th) Timeout PENN ST, clock 03:26 ",,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
160,2nd and 12 at PITT 23,2nd , 12 , PITT 23,PITT, 4th,3:17 ,33,14,19, (3:17 - 4th) Ben Dinucci pass complete to Rafael Araujo-Lopes for 8 yds to the Pitt 31 ,8,1, Ben Dinucci,1, Rafael Araujo-Lopes ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
161,3rd and 4 at PITT 31,3rd , 4 , PITT 31,PITT, 4th,2:47 ,33,14,19, (2:47 - 4th) Ben Dinucci pass incomplete to Matt Flanagan ,0,1, Ben Dinucci,0, Matt Flanagan ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
162,4th and 4 at PITT 31,4th , 4 , PITT 31,PITT, 4th,2:36 ,33,14,19, (2:36 - 4th) Ben Dinucci run for 15 yds to the Pitt 46 for a 1ST down ,15,0,0,0,0,1, Ben Dinucci ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
163,1st and 10 at PITT 46,1st , 10 , PITT 46,PITT, 4th,2:12 ,33,14,19, (2:12 - 4th) Ben Dinucci pass complete to Rafael Araujo-Lopes for 11 yds to the PnSt 43 for a 1ST down ,11,1, Ben Dinucci,1, Rafael Araujo-Lopes ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
164,1st and 10 at PSU 43,1st , 10 , PSU 43,PITT, 4th,2:01 ,33,14,19, (2:01 - 4th) Ben Dinucci pass complete to Rafael Araujo-Lopes for 1 yd to the PnSt 42 ,1,1, Ben Dinucci,1, Rafael Araujo-Lopes ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
165,2nd and 9 at PSU 42,2nd , 9 , PSU 42,PITT, 4th,1:44 ,33,14,19, (1:44 - 4th) Ben Dinucci pass incomplete to Rafael Araujo-Lopes ,0,1, Ben Dinucci,0, Rafael Araujo-Lopes ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
166,3rd and 9 at PSU 42,3rd , 9 , PSU 42,PITT, 4th,1:26 ,33,14,19, (1:26 - 4th) Ben Dinucci pass complete to Jester Weah for 8 yds to the PnSt 34 ,8,1, Ben Dinucci,1, Jester Weah ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
167,4th and 1 at PSU 34,4th , 1 , PSU 34,PITT, 4th,1:01 ,33,14,19, (1:01 - 4th) Chawntez Moss run for 6 yds to the PnSt 28 for a 1ST down ,6,0,0,0,0,1, Chawntez Moss ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
168,1st and 10 at PSU 28,1st , 10 , PSU 28,PITT, 4th,0:52 ,33,14,19, (0:52 - 4th) Ben Dinucci pass incomplete ,0,1, Ben Dinucci,0,0,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
169,2nd and 10 at PSU 28,2nd , 10 , PSU 28,PITT, 4th,0:44 ,33,14,19, (0:44 - 4th) Ben Dinucci pass complete to Jester Weah for 21 yds to the PnSt 7 for a 1ST down ,21,1, Ben Dinucci,1, Jester Weah ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
170,1st and Goal at PSU 7,1st , Goal , PSU 7,PITT, 4th,0:42 ,33,14,19, (0:42 - 4th) Ben Dinucci pass incomplete to Chris Clark ,0,1, Ben Dinucci,0, Chris Clark ,0,0,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
171,2nd and Goal at PSU 7,2nd , Goal , PSU 7,PITT, 4th,0:31 ,33,14,19, (0:31 - 4th) Ben Dinucci run for 3 yds to the PnSt 4 ,3,0,0,0,0,1, Ben Dinucci ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
172,3rd and Goal at PSU 4,3rd , Goal , PSU 4,PITT, 4th,0:26 ,33,14,19, (0:26 - 4th) Ben Dinucci sacked by Koa Farmer for a loss of 4 yards to the PnSt 8 ,-4,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
173,,,,,PITT, 4th,0:23 ,33,14,19," (0:23 - 4th) Timeout PITTSBURGH, clock 00:23 ",,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
174,4th and Goal at PSU 8,4th , Goal , PSU 8,PITT, 4th,0:11 ,33,14,19," (0:11 - 4th) Ben Dinucci sacked by Robert Windsor for a loss of 9 yards to the PnSt 17 Ben Dinucci fumbled, forced by Robert Windsor, recovered by PnSt Robert Windsor , return for 0 yards ",-9,,,,,,,,,,,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
175,1st and 10 at PSU 17,1st , 10 , PSU 17,PSU, 4th,0:00 ,33,14,19, (0:00 - 4th) TEAM run for a loss of 2 yards to the PnSt 15 ,-2,0,0,0,0,1, TEAM ,0,0,0,0,9/9/2017,2017," University Park, PA 16802 ",home,PSU-20.0,64," 109,898",400935245
176,,,,,PSU,,,33,14,19, End of 4th Quarter ,,,,,,,,,,,,,,,,,,,
